Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 11:55:45.410	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.498	35.17	-998	483	7	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.410	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.498	35.17	-998	483	7	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.412	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.498	35.17	-998	483	8	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.412	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.498	35.17	-998	483	8	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.414	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.493	35.17	-998	483	8	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.414	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.493	35.17	-998	483	8	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.416	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.493	35.17	-998	482	9	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.416	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.493	35.17	-998	482	9	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.418	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.493	35.17	-998	482	9	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.418	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.493	35.17	-998	482	9	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.420	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.493	35.17	-999	482	10	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
 2023-8-14 11:55:45.420	-0.0527	-0.0312	1.0459	0.0	0.0	0.0	1.329	-9.542	-74.493	35.17	-999	482	10	None	None	None	None	0.79376	-0.04111	-0.07321	-0.60236
