Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 12:20:7.698	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.776	36.16	-53	-384	481	None	None	None	None	-0.06308	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.698	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.776	36.16	-53	-384	481	None	None	None	None	-0.06308	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.700	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.776	36.16	-53	-384	481	None	None	None	None	-0.06308	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.700	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.776	36.16	-53	-384	481	None	None	None	None	-0.06308	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.702	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.776	36.16	-53	-384	480	None	None	None	None	-0.06308	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.702	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.776	36.16	-53	-384	480	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.704	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.776	36.16	-54	-384	479	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.704	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.776	36.16	-54	-384	479	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.706	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.776	36.19	-54	-384	479	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.706	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.776	36.19	-54	-384	479	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.708	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.771	36.19	-54	-384	479	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.708	-0.0913	-0.0107	1.0469	0.0	0.0	0.0	9.794	12.601	173.771	36.19	-54	-384	479	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.710	-0.0908	-0.0103	1.0469	0.0	0.0	0.0	9.794	12.601	173.771	36.19	-54	-384	478	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.710	-0.0908	-0.0103	1.0469	0.0	0.0	0.0	9.794	12.601	173.771	36.19	-54	-384	478	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.712	-0.0908	-0.0103	1.0469	0.0	0.0	0.0	9.794	12.601	173.771	36.19	-54	-384	479	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.712	-0.0908	-0.0103	1.0469	0.0	0.0	0.0	9.794	12.601	173.771	36.19	-54	-384	479	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.714	-0.0908	-0.0103	1.0469	0.0	0.0	0.0	9.794	12.601	173.771	36.19	-54	-384	480	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.714	-0.0908	-0.0103	1.0469	0.0	0.0	0.0	9.794	12.601	173.771	36.19	-54	-384	480	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
 2023-8-14 12:20:7.716	-0.0908	-0.0103	1.0469	0.0	0.0	0.0	9.794	12.601	173.771	36.11	-53	-384	481	None	None	None	None	-0.06311	0.10461	-0.0907	-0.98834
