Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 11:21:36.680	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.33	213	-515	-68	None	None	None	None	-0.26562	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.680	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.33	213	-515	-68	None	None	None	None	-0.26562	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.682	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.33	213	-515	-67	None	None	None	None	-0.26562	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.682	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.33	213	-515	-67	None	None	None	None	-0.26562	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.684	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	212	-515	-67	None	None	None	None	-0.26562	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.684	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	212	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.686	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	212	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.686	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	212	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.688	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	212	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.688	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	212	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.690	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	211	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.690	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	211	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.692	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	211	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.692	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	211	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.694	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	211	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.694	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.27	211	-515	-67	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.696	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.28	211	-516	-66	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.696	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.28	211	-516	-66	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.698	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.28	211	-516	-66	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.698	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.28	211	-516	-66	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.700	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.28	212	-517	-65	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.700	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.084	149.645	36.28	212	-517	-65	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.702	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.28	212	-517	-65	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.702	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.28	212	-517	-65	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.704	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.28	212	-518	-65	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.704	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.28	212	-518	-65	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.706	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.28	212	-518	-64	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.706	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.28	212	-518	-64	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.708	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.22	212	-517	-64	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.708	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.22	212	-517	-64	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.710	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.22	213	-517	-64	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.710	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.22	213	-517	-64	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.712	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.22	213	-517	-64	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.712	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.22	213	-517	-64	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
 2023-8-14 11:21:36.714	-0.0918	-0.0117	1.0464	0.0	0.0	0.0	5.757	16.089	149.645	36.22	213	-516	-63	None	None	None	None	-0.26566	0.12186	-0.08459	-0.95258
