Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 12:7:8.468	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.931	35.64	136	-396	363	None	None	None	None	-0.28726	0.13019	-0.0831	-0.94528
 2023-8-14 12:7:8.470	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.931	35.64	137	-396	362	None	None	None	None	-0.28726	0.13019	-0.0831	-0.94528
 2023-8-14 12:7:8.470	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.931	35.64	137	-396	362	None	None	None	None	-0.28726	0.13019	-0.0831	-0.94528
 2023-8-14 12:7:8.472	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.931	35.64	137	-396	361	None	None	None	None	-0.28726	0.13019	-0.0831	-0.94528
 2023-8-14 12:7:8.472	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.931	35.64	137	-396	361	None	None	None	None	-0.28726	0.13019	-0.0831	-0.94528
 2023-8-14 12:7:8.474	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.931	35.6	137	-396	361	None	None	None	None	-0.28726	0.13019	-0.0831	-0.94528
 2023-8-14 12:7:8.474	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.931	35.6	137	-396	361	None	None	None	None	-0.28726	0.13019	-0.0831	-0.94528
 2023-8-14 12:7:8.476	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.6	137	-396	360	None	None	None	None	-0.28726	0.13019	-0.0831	-0.94528
 2023-8-14 12:7:8.476	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.6	137	-396	360	None	None	None	None	-0.28726	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.478	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.6	138	-396	360	None	None	None	None	-0.28726	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.478	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.6	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.480	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.6	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.480	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.6	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.482	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.6	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.482	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.6	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.484	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.484	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.486	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.486	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.488	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.488	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.490	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.490	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.492	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.492	-0.1045	-0.0171	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.494	-0.1045	-0.0166	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
 2023-8-14 12:7:8.494	-0.1045	-0.0166	1.0469	0.0	0.0	0.0	4.938	17.089	146.937	35.62	138	-396	360	None	None	None	None	-0.28723	0.13019	-0.0831	-0.94531
