Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 11:22:3.386	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.817	16.073	150.018	36.17	201	-515	-55	None	None	None	None	-0.26263	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.386	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.817	16.073	150.018	36.17	201	-515	-55	None	None	None	None	-0.26263	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.388	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.817	16.073	150.018	36.17	200	-515	-55	None	None	None	None	-0.26263	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.388	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.817	16.073	150.018	36.17	200	-515	-55	None	None	None	None	-0.26263	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.390	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.817	16.073	150.018	36.17	200	-515	-54	None	None	None	None	-0.26263	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.390	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.817	16.073	150.018	36.17	200	-515	-54	None	None	None	None	-0.2626	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.392	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.817	16.073	150.018	36.21	200	-516	-53	None	None	None	None	-0.2626	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.392	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.817	16.073	150.018	36.21	200	-516	-53	None	None	None	None	-0.2626	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.394	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.817	16.073	150.018	36.21	199	-515	-54	None	None	None	None	-0.2626	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.394	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.817	16.073	150.018	36.21	199	-515	-54	None	None	None	None	-0.2626	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.396	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.018	36.21	199	-515	-54	None	None	None	None	-0.2626	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.396	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.018	36.21	199	-515	-54	None	None	None	None	-0.2626	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.398	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.018	36.21	199	-515	-54	None	None	None	None	-0.2626	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.398	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.018	36.21	199	-515	-54	None	None	None	None	-0.2626	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.400	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.21	199	-514	-55	None	None	None	None	-0.2626	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.400	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.21	199	-514	-55	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.402	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	199	-514	-55	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.402	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	199	-514	-55	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.404	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	199	-514	-55	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.404	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	199	-514	-55	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.406	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	199	-513	-56	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.406	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	199	-513	-56	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.408	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	200	-513	-56	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.408	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	200	-513	-56	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.410	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	200	-513	-56	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.410	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	200	-513	-56	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.412	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	200	-512	-57	None	None	None	None	-0.26257	0.12186	-0.08469	-0.9534
 2023-8-14 11:22:3.412	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	200	-512	-57	None	None	None	None	-0.26257	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.414	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	200	-512	-57	None	None	None	None	-0.26257	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.414	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	200	-512	-57	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.416	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	200	-512	-57	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.416	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.073	150.024	36.17	200	-512	-57	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.418	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.068	150.029	36.17	200	-512	-57	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.418	-0.0918	-0.0122	1.0469	0.0	0.0	0.0	5.823	16.068	150.029	36.17	200	-512	-57	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.420	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.17	201	-512	-58	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.420	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.17	201	-512	-58	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.422	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.17	201	-512	-58	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.422	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.17	201	-512	-58	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.424	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.17	202	-512	-59	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.424	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.17	202	-512	-59	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.426	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.13	202	-512	-59	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.426	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.13	202	-512	-59	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.428	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.13	202	-512	-59	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.428	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.13	202	-512	-59	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.430	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.13	203	-512	-59	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.430	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.13	203	-512	-59	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.432	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.13	203	-512	-60	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.432	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.13	203	-512	-60	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.434	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.13	203	-512	-60	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.434	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.13	203	-512	-60	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.436	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.15	204	-512	-60	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.436	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.15	204	-512	-60	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.438	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.15	204	-512	-60	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
 2023-8-14 11:22:3.438	-0.0918	-0.0122	1.0464	0.0	0.0	0.0	5.823	16.068	150.029	36.15	204	-512	-60	None	None	None	None	-0.26254	0.12186	-0.08469	-0.95343
