Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 12:21:51.876	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.23	-48	-397	477	None	None	None	None	-0.07224	0.10538	-0.09042	-0.98764
 2023-8-14 12:21:51.878	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.17	-48	-397	477	None	None	None	None	-0.07224	0.10538	-0.09042	-0.98764
 2023-8-14 12:21:51.878	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.17	-48	-397	477	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.880	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.17	-48	-396	477	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.880	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.17	-48	-396	477	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.882	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.17	-48	-396	477	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.882	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.17	-48	-396	477	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.884	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.17	-48	-396	478	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.884	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.17	-48	-396	478	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.886	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.17	-48	-396	478	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.886	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.17	-48	-396	478	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.888	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.26	-48	-396	478	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.888	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.26	-48	-396	478	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.890	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.26	-48	-396	478	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
 2023-8-14 12:21:51.890	-0.0913	-0.0112	1.0474	0.0	0.0	0.0	9.646	12.783	172.711	36.26	-48	-396	478	None	None	None	None	-0.07227	0.10541	-0.09042	-0.98764
