Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 12:21:19.754	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.14	-65	-419	468	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.754	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.14	-65	-419	468	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.756	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.14	-65	-420	467	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.756	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.14	-65	-420	467	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.758	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.14	-65	-420	467	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.758	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.14	-65	-420	467	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.760	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.14	-65	-420	466	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.760	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.14	-65	-420	466	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.762	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-66	-421	466	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.762	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-66	-421	466	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.764	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-66	-421	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.764	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-66	-421	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.766	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-66	-421	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.766	-0.0923	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-66	-421	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.768	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-66	-420	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.768	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-66	-420	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.770	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-67	-420	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.770	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-67	-420	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.772	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-67	-420	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.772	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.12	-67	-420	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.774	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-67	-420	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.774	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-67	-420	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.776	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-67	-420	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.776	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-67	-420	465	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.778	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-68	-420	466	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.778	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-68	-420	466	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.780	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-68	-420	466	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.780	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-68	-420	466	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.782	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-68	-420	467	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.782	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-68	-420	467	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.784	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-68	-420	467	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.784	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.08	-68	-420	467	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.786	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.13	-68	-420	467	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.786	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.13	-68	-420	467	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.788	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.13	-68	-420	468	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
 2023-8-14 12:21:19.788	-0.0918	-0.0112	1.0479	0.0	0.0	0.0	9.948	12.371	175.084	36.13	-68	-420	468	None	None	None	None	-0.05179	0.10355	-0.09076	-0.98911
