Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 11:39:17.684	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.73	16.65	137.972	38.56	236	-362	314	None	None	None	None	-0.35901	0.12357	-0.08194	-0.92145
 2023-8-14 11:39:17.686	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.966	38.56	236	-362	315	None	None	None	None	-0.35901	0.12357	-0.08194	-0.92145
 2023-8-14 11:39:17.686	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.966	38.56	236	-362	315	None	None	None	None	-0.35904	0.12357	-0.08194	-0.92145
 2023-8-14 11:39:17.688	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.961	38.56	236	-363	315	None	None	None	None	-0.35904	0.12357	-0.08194	-0.92145
 2023-8-14 11:39:17.688	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.961	38.56	236	-363	315	None	None	None	None	-0.35907	0.12357	-0.08194	-0.92145
 2023-8-14 11:39:17.690	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.961	38.59	236	-363	315	None	None	None	None	-0.35907	0.12357	-0.08194	-0.92145
 2023-8-14 11:39:17.690	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.961	38.59	236	-363	315	None	None	None	None	-0.3591	0.12357	-0.08194	-0.92142
 2023-8-14 11:39:17.692	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.955	38.59	236	-363	316	None	None	None	None	-0.3591	0.12357	-0.08194	-0.92142
 2023-8-14 11:39:17.692	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.955	38.59	236	-363	316	None	None	None	None	-0.35913	0.1236	-0.08194	-0.92142
 2023-8-14 11:39:17.694	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.95	38.59	236	-363	315	None	None	None	None	-0.35913	0.1236	-0.08194	-0.92142
 2023-8-14 11:39:17.694	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.95	38.59	236	-363	315	None	None	None	None	-0.35916	0.1236	-0.08194	-0.92139
 2023-8-14 11:39:17.696	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.944	38.59	236	-363	315	None	None	None	None	-0.35916	0.1236	-0.08194	-0.92139
 2023-8-14 11:39:17.696	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.724	16.655	137.944	38.59	236	-363	315	None	None	None	None	-0.35919	0.1236	-0.08194	-0.92139
 2023-8-14 11:39:17.698	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.719	16.655	137.944	38.59	236	-363	314	None	None	None	None	-0.35919	0.1236	-0.08194	-0.92139
 2023-8-14 11:39:17.698	-0.0869	-0.0059	1.0459	0.0	0.0	0.0	3.719	16.655	137.944	38.59	236	-363	314	None	None	None	None	-0.35922	0.1236	-0.08194	-0.92139
