Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 11:55:24.656	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.548	35.17	-981	503	21	None	None	None	None	0.79861	-0.04187	-0.07333	-0.59583
 2023-8-14 11:55:24.656	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.548	35.17	-981	503	21	None	None	None	None	0.79861	-0.04187	-0.07336	-0.59583
 2023-8-14 11:55:24.658	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.548	35.17	-980	503	21	None	None	None	None	0.79861	-0.04187	-0.07336	-0.59583
 2023-8-14 11:55:24.658	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.548	35.17	-980	503	21	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59583
 2023-8-14 11:55:24.660	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.548	35.17	-980	503	21	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59583
 2023-8-14 11:55:24.660	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.548	35.17	-980	503	21	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59583
 2023-8-14 11:55:24.662	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.548	35.17	-979	503	21	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59583
 2023-8-14 11:55:24.662	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.548	35.17	-979	503	21	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59583
 2023-8-14 11:55:24.664	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.548	35.17	-980	503	20	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59583
 2023-8-14 11:55:24.664	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.548	35.17	-980	503	20	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59579
 2023-8-14 11:55:24.666	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.542	35.17	-980	503	19	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59579
 2023-8-14 11:55:24.666	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.542	35.17	-980	503	19	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59579
 2023-8-14 11:55:24.668	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.542	35.15	-980	504	18	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59579
 2023-8-14 11:55:24.668	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.542	35.15	-980	504	18	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59579
 2023-8-14 11:55:24.670	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.542	35.15	-981	504	17	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59579
 2023-8-14 11:55:24.670	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.542	35.15	-981	504	17	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59579
 2023-8-14 11:55:24.672	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.542	35.15	-981	504	16	None	None	None	None	0.79865	-0.04187	-0.07336	-0.59579
 2023-8-14 11:55:24.672	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.542	35.15	-981	504	16	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59579
 2023-8-14 11:55:24.674	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.542	35.15	-981	504	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59579
 2023-8-14 11:55:24.674	-0.0518	-0.0293	1.0454	0.1221	0.0	0.061	1.192	-9.619	-73.542	35.15	-981	504	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59576
 2023-8-14 11:55:24.676	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.542	35.15	-982	504	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59576
 2023-8-14 11:55:24.676	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.542	35.15	-982	504	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59576
 2023-8-14 11:55:24.678	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-982	504	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59576
 2023-8-14 11:55:24.678	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-982	504	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59576
 2023-8-14 11:55:24.680	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-982	503	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59576
 2023-8-14 11:55:24.680	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-982	503	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59576
 2023-8-14 11:55:24.682	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-982	503	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59576
 2023-8-14 11:55:24.682	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-982	503	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59576
 2023-8-14 11:55:24.684	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-983	503	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59576
 2023-8-14 11:55:24.684	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-983	503	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59573
 2023-8-14 11:55:24.686	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-983	503	15	None	None	None	None	0.79868	-0.04187	-0.07336	-0.59573
 2023-8-14 11:55:24.686	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-983	503	15	None	None	None	None	0.79871	-0.04187	-0.07336	-0.59573
 2023-8-14 11:55:24.688	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-982	503	14	None	None	None	None	0.79871	-0.04187	-0.07336	-0.59573
 2023-8-14 11:55:24.688	-0.0518	-0.0293	1.0454	0.0	0.0	0.061	1.192	-9.619	-73.537	35.11	-982	503	14	None	None	None	None	0.79871	-0.04187	-0.07336	-0.59573
