Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 12:18:19.174	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.639	36.05	-66	-411	468	None	None	None	None	-0.0556	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.174	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.639	36.05	-66	-411	468	None	None	None	None	-0.0556	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.176	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.639	36.05	-66	-411	469	None	None	None	None	-0.0556	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.176	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.639	36.05	-66	-411	469	None	None	None	None	-0.0556	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.178	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.639	36.13	-66	-411	470	None	None	None	None	-0.0556	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.178	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.639	36.13	-66	-411	470	None	None	None	None	-0.0556	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.180	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.644	36.13	-66	-411	471	None	None	None	None	-0.0556	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.180	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.644	36.13	-66	-411	471	None	None	None	None	-0.05557	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.182	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.644	36.13	-66	-411	471	None	None	None	None	-0.05557	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.182	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.644	36.13	-66	-411	471	None	None	None	None	-0.05557	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.184	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.644	36.13	-66	-411	472	None	None	None	None	-0.05557	0.10364	-0.09073	-0.98889
 2023-8-14 12:18:19.184	-0.0918	-0.0107	1.0479	0.0	0.0	0.0	9.899	12.42	174.644	36.13	-66	-411	472	None	None	None	None	-0.05557	0.10364	-0.09073	-0.98889
