Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 11:1:43.372	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.272	37.26	520	-437	-573	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.372	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.272	37.26	520	-437	-573	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.374	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.272	37.26	520	-437	-573	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.374	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.272	37.26	520	-437	-573	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.376	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.272	37.26	521	-437	-573	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.376	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.272	37.26	521	-437	-573	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.378	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.272	37.23	521	-437	-573	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.378	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.272	37.23	521	-437	-573	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.380	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.23	521	-437	-573	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.380	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.23	521	-437	-573	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.382	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.23	521	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.382	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.23	521	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.384	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.23	522	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.384	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.23	522	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.386	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.23	521	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.386	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.23	521	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.388	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	521	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.388	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	521	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.390	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	520	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.390	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	520	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.392	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	520	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.392	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	520	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.394	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	520	-437	-572	None	None	None	None	-0.47879	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.394	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	520	-437	-572	None	None	None	None	-0.47876	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.396	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	520	-437	-572	None	None	None	None	-0.47876	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.396	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	520	-437	-572	None	None	None	None	-0.47876	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.398	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	521	-438	-572	None	None	None	None	-0.47876	0.12872	-0.08765	-0.86398
 2023-8-14 11:1:43.398	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.26	521	-438	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.400	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	522	-438	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.400	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	522	-438	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.402	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	523	-438	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.402	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	523	-438	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.404	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	524	-439	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.404	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	524	-439	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.406	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	525	-439	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.406	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	525	-439	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.408	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	525	-439	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.408	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	525	-439	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.410	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	526	-439	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.410	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.29	526	-439	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.412	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.2	525	-439	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.412	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.278	37.2	525	-439	-572	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.414	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.2	524	-440	-571	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.414	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.2	524	-440	-571	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.416	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.2	523	-440	-571	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86398
 2023-8-14 11:1:43.416	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.2	523	-440	-571	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.418	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.2	522	-440	-571	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.418	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.2	522	-440	-571	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.420	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.2	522	-440	-571	None	None	None	None	-0.47876	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.420	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.2	522	-440	-571	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.422	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.2	521	-440	-570	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.422	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.2	521	-440	-570	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.424	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.33	521	-439	-571	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.424	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.33	521	-439	-571	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.426	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.33	521	-438	-572	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.426	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.33	521	-438	-572	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.428	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.33	520	-438	-573	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.428	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.33	520	-438	-573	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.430	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.33	520	-437	-574	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.430	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.33	520	-437	-574	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.432	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.33	520	-436	-574	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.432	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.33	520	-436	-574	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.434	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.31	520	-436	-575	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.434	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.31	520	-436	-575	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.436	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.31	520	-436	-576	None	None	None	None	-0.47873	0.12872	-0.08768	-0.86401
 2023-8-14 11:1:43.436	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.31	520	-436	-576	None	None	None	None	-0.47873	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.438	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.31	520	-435	-577	None	None	None	None	-0.47873	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.438	-0.0938	0.0195	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.31	520	-435	-577	None	None	None	None	-0.47873	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.440	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.31	520	-435	-578	None	None	None	None	-0.47873	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.440	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.283	37.31	520	-435	-578	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.442	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.31	520	-435	-579	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.442	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.31	520	-435	-579	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.444	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.31	521	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.444	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.31	521	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.446	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	521	-434	-581	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.446	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	521	-434	-581	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.448	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	521	-434	-581	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.448	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	521	-434	-581	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.450	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	521	-434	-581	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.450	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	521	-434	-581	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.452	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	520	-435	-581	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.452	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	520	-435	-581	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.454	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	520	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.454	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	520	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.456	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	520	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.456	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.24	520	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.458	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.458	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.460	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.460	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.462	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.462	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-580	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.464	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-581	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.464	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-581	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.466	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-582	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.466	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-582	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.468	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-582	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86401
 2023-8-14 11:1:43.468	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.3	520	-435	-582	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.470	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.29	520	-435	-583	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.470	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.29	520	-435	-583	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.472	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.29	520	-435	-583	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.472	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.29	520	-435	-583	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.474	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.29	520	-435	-583	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.474	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.29	520	-435	-583	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.476	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.29	520	-435	-582	None	None	None	None	-0.4787	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.476	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.29	520	-435	-582	None	None	None	None	-0.47867	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.478	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.29	520	-435	-582	None	None	None	None	-0.47867	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.478	-0.0938	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.29	520	-435	-582	None	None	None	None	-0.47867	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.480	-0.0933	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.26	520	-435	-581	None	None	None	None	-0.47867	0.12875	-0.08768	-0.86404
 2023-8-14 11:1:43.480	-0.0933	0.02	1.0469	0.0	0.0	0.0	1.697	17.842	122.289	37.26	520	-435	-581	None	None	None	None	-0.47867	0.12875	-0.08768	-0.86404
