Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 10:41:51.484	-0.0957	0.0356	1.0459	0.0	0.0	0.0	4.12	17.814	129.309	37.09	475	-510	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.486	-0.0957	0.0356	1.0459	0.0	0.0	0.0	4.12	17.814	129.309	37.09	476	-510	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.486	-0.0957	0.0356	1.0459	0.0	0.0	0.0	4.12	17.814	129.309	37.09	476	-510	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.488	-0.0957	0.0356	1.0459	0.0	0.0	0.0	4.12	17.814	129.309	37.09	476	-510	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.488	-0.0957	0.0356	1.0459	0.0	0.0	0.0	4.12	17.814	129.309	37.09	476	-510	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.490	-0.0957	0.0356	1.0459	0.0	0.0	0.0	4.12	17.814	129.315	37.09	476	-511	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.490	-0.0957	0.0356	1.0459	0.0	0.0	0.0	4.12	17.814	129.315	37.09	476	-511	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.492	-0.0957	0.0356	1.0459	0.0	0.0	0.0	4.12	17.814	129.315	37.09	476	-511	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.492	-0.0957	0.0356	1.0459	0.0	0.0	0.0	4.12	17.814	129.315	37.09	476	-511	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.494	-0.0957	0.0356	1.0464	0.0	0.0	0.0	4.12	17.814	129.315	37.06	476	-512	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.494	-0.0957	0.0356	1.0464	0.0	0.0	0.0	4.12	17.814	129.315	37.06	476	-512	-496	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.496	-0.0957	0.0356	1.0464	0.0	0.0	0.0	4.12	17.814	129.315	37.06	476	-512	-497	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.496	-0.0957	0.0356	1.0464	0.0	0.0	0.0	4.12	17.814	129.315	37.06	476	-512	-497	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.498	-0.0957	0.0356	1.0464	0.0	0.0	0.0	4.12	17.814	129.315	37.06	476	-513	-497	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.498	-0.0957	0.0356	1.0464	0.0	0.0	0.0	4.12	17.814	129.315	37.06	476	-513	-497	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.500	-0.0957	0.0356	1.0464	0.0	0.0	0.0	4.12	17.809	129.315	37.06	476	-513	-497	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.500	-0.0957	0.0356	1.0464	0.0	0.0	0.0	4.12	17.809	129.315	37.06	476	-513	-497	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.502	-0.0957	0.0356	1.0464	0.0	0.0	0.0	4.12	17.809	129.315	37.06	475	-513	-497	None	None	None	None	-0.42761	0.1246	-0.09836	-0.88989
 2023-8-14 10:41:51.502	-0.0957	0.0356	1.0464	0.0	0.0	0.0	4.12	17.809	129.315	37.06	475	-513	-497	None	None	None	None	-0.42758	0.1246	-0.09836	-0.88989
