Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2023-8-14 12:26:30.272	-0.0903	-0.0103	1.0464	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-2	-421	400	None	None	None	None	-0.11459	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.272	-0.0903	-0.0103	1.0464	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-2	-421	400	None	None	None	None	-0.11459	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.274	-0.0903	-0.0103	1.0464	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-2	-421	399	None	None	None	None	-0.11459	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.274	-0.0903	-0.0103	1.0464	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-2	-421	399	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.276	-0.0903	-0.0103	1.0464	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-3	-422	399	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.276	-0.0903	-0.0103	1.0464	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-3	-422	399	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.278	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-3	-422	399	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.278	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-3	-422	399	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.280	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-3	-423	398	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.280	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-3	-423	398	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.282	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-4	-423	398	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.282	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.767	35.98	-4	-423	398	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.284	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.767	35.99	-4	-424	398	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.284	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.767	35.99	-4	-424	398	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.286	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	35.99	-4	-424	398	None	None	None	None	-0.11462	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.286	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	35.99	-4	-424	398	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.288	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	35.99	-4	-424	398	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.288	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	35.99	-4	-424	398	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.290	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	35.99	-3	-425	399	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.290	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	35.99	-3	-425	399	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.292	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	35.99	-3	-425	399	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.292	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	35.99	-3	-425	399	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.294	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	36.02	-2	-425	400	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.294	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	36.02	-2	-425	400	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.296	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	36.02	-2	-425	400	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.296	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	36.02	-2	-425	400	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.298	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	36.02	-2	-426	400	None	None	None	None	-0.11465	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.298	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	36.02	-2	-426	400	None	None	None	None	-0.11469	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.300	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	36.02	-2	-426	401	None	None	None	None	-0.11469	0.10889	-0.0896	-0.98334
 2023-8-14 12:26:30.300	-0.0903	-0.0103	1.0469	0.0	0.0	0.0	8.948	13.574	167.761	36.02	-2	-426	401	None	None	None	None	-0.11469	0.10889	-0.0896	-0.98334
