Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.63894, 0.311897, 98.2811, -0.000976562, -0.00195312, -0.000976562, -0.0664062, 0.273438, -9.73926, 1.13.2022 15:16:45.393
1, 1.63894, 0.311897, 98.2811, 0, -0.000976562, -0.000976562, -0.0546875, 0.28125, -9.74414, 1.13.2022 15:16:45.400
2, 1.63871, 0.311976, 98.2804, 0, 0, -0.000976562, -0.0361328, 0.277344, -9.77734, 1.13.2022 15:16:45.409
3, 1.63871, 0.311976, 98.2804, 0, -0.000976562, -0.000976562, -0.0849609, 0.316406, -9.7207, 1.13.2022 15:16:45.417
4, 1.63871, 0.311976, 98.2804, 0, 0, -0.000976562, -0.0205078, 0.296875, -9.72754, 1.13.2022 15:16:45.422
5, 1.63871, 0.311976, 98.2804, 0.000976562, 0, 0, -0.0332031, 0.254883, -9.73047, 1.13.2022 15:16:45.431
6, 1.63871, 0.311976, 98.2804, 0, -0.00195312, -0.000976562, -0.111328, 0.264648, -9.73145, 1.13.2022 15:16:45.438
7, 1.63871, 0.311976, 98.2804, 0, -0.000976562, -0.000976562, 0.00488281, 0.21582, -9.73242, 1.13.2022 15:16:45.447
8, 1.63871, 0.311976, 98.2804, 0, -0.000976562, -0.000976562, -0.0996094, 0.245117, -9.72949, 1.13.2022 15:16:45.455
9, 1.62884, 0.311262, 98.2806, -0.000976562, 0, -0.000976562, -0.0986328, 0.262695, -9.68945, 1.13.2022 15:16:45.463
10, 1.62884, 0.311262, 98.2806, -0.000976562, -0.000976562, -0.000976562, -0.0380859, 0.248047, -9.74219, 1.13.2022 15:16:45.471
11, 1.62884, 0.311262, 98.2806, -0.000976562, 0, -0.000976562, -0.125, 0.282227, -9.78516, 1.13.2022 15:16:45.478
12, 1.62884, 0.311262, 98.2806, -0.000976562, -0.000976562, 0, -0.0371094, 0.283203, -9.80566, 1.13.2022 15:16:45.486
13, 1.62884, 0.311262, 98.2806, -0.000976562, -0.000976562, 0, -0.0458984, 0.273438, -9.79102, 1.13.2022 15:16:45.494
14, 1.62884, 0.311262, 98.2806, 0, -0.000976562, -0.000976562, -0.0878906, 0.299805, -9.71191, 1.13.2022 15:16:45.502
15, 1.62356, 0.315837, 98.2806, -0.000976562, 0, 0, -0.0117188, 0.256836, -9.75, 1.13.2022 15:16:45.510
16, 1.62356, 0.315837, 98.2806, 0, -0.000976562, -0.000976562, -0.0947266, 0.286133, -9.74023, 1.13.2022 15:16:45.518
17, 1.62356, 0.315837, 98.2806, 0.000976562, 0, 0, -0.0644531, 0.289062, -9.77441, 1.13.2022 15:16:45.526
18, 1.62356, 0.315837, 98.2806, 0, -0.000976562, 0, -0.0205078, 0.282227, -9.70605, 1.13.2022 15:16:45.534
19, 1.62356, 0.315837, 98.2806, -0.000976562, 0, -0.000976562, -0.0878906, 0.307617, -9.73535, 1.13.2022 15:16:45.542
20, 1.62356, 0.315837, 98.2806, 0, 0, -0.000976562, -0.0166016, 0.254883, -9.74316, 1.13.2022 15:16:45.550
21, 1.61827, 0.320412, 98.2806, 0, 0, 0, -0.0449219, 0.253906, -9.72852, 1.13.2022 15:16:45.558
22, 1.61827, 0.320412, 98.2806, 0, 0, 0, -0.0664062, 0.268555, -9.71777, 1.13.2022 15:16:45.566
23, 1.61827, 0.320412, 98.2806, -0.000976562, 0, -0.000976562, -0.0107422, 0.253906, -9.70996, 1.13.2022 15:16:45.574
24, 1.61827, 0.320412, 98.2806, -0.000976562, -0.000976562, 0, -0.109375, 0.285156, -9.71191, 1.13.2022 15:16:45.582
25, 1.61827, 0.320412, 98.2806, -0.000976562, 0, -0.000976562, -0.0410156, 0.289062, -9.75781, 1.13.2022 15:16:45.590
26, 1.61827, 0.320412, 98.2806, 0, 0.000976562, 0, -0.0332031, 0.237305, -9.72168, 1.13.2022 15:16:45.598
27, 1.61827, 0.320412, 98.2806, -0.00195312, 0, 0, -0.0898438, 0.275391, -9.70605, 1.13.2022 15:16:45.606
28, 1.61827, 0.320412, 98.2806, -0.000976562, 0, -0.000976562, -0.00683594, 0.276367, -9.74707, 1.13.2022 15:16:45.614
29, 1.61827, 0.320412, 98.2806, 0, -0.000976562, 0, -0.0380859, 0.291016, -9.74414, 1.13.2022 15:16:45.622
30, 1.61827, 0.320412, 98.2806, 0.000976562, -0.000976562, 0, -0.078125, 0.288086, -9.71973, 1.13.2022 15:16:45.630
31, 1.61851, 0.320333, 98.2812, 0.000976562, -0.000976562, 0.000976562, -0.0166016, 0.290039, -9.72559, 1.13.2022 15:16:45.638
32, 1.61851, 0.320333, 98.2812, 0, 0, 0, -0.0976562, 0.283203, -9.72168, 1.13.2022 15:16:45.646
33, 1.61393, 0.315044, 98.2814, 0.000976562, 0, -0.000976562, -0.0595703, 0.271484, -9.72949, 1.13.2022 15:16:45.654
34, 1.61393, 0.315044, 98.2814, 0.000976562, 0, -0.000976562, -0.0195312, 0.239258, -9.77148, 1.13.2022 15:16:45.662
35, 1.61393, 0.315044, 98.2814, 0, 0, -0.000976562, -0.112305, 0.279297, -9.75, 1.13.2022 15:16:45.670
36, 1.61393, 0.315044, 98.2814, 0, 0, -0.000976562, -0.0322266, 0.253906, -9.71191, 1.13.2022 15:16:45.678
37, 1.61369, 0.315123, 98.2808, 0, -0.000976562, -0.00195312, -0.0458984, 0.248047, -9.75879, 1.13.2022 15:16:45.687
38, 1.61369, 0.315123, 98.2808, 0, -0.00195312, 0, -0.0546875, 0.292969, -9.73438, 1.13.2022 15:16:45.694
39, 1.61369, 0.315123, 98.2808, -0.00195312, 0, 0, 0.0078125, 0.271484, -9.74023, 1.13.2022 15:16:45.702
40, 1.61393, 0.315044, 98.2814, -0.000976562, -0.000976562, 0, -0.0664062, 0.294922, -9.7334, 1.13.2022 15:16:45.710
41, 1.61393, 0.315044, 98.2814, 0, -0.000976562, 0, -0.0380859, 0.305664, -9.75488, 1.13.2022 15:16:45.718
42, 1.61393, 0.315044, 98.2814, 0, 0, -0.000976562, -0.03125, 0.269531, -9.75586, 1.13.2022 15:16:45.726
43, 1.61393, 0.315044, 98.2814, 0, 0, -0.00195312, -0.100586, 0.31543, -9.75586, 1.13.2022 15:16:45.734
44, 1.61898, 0.310548, 98.2808, 0, 0.000976562, 0, -0.0166016, 0.285156, -9.7207, 1.13.2022 15:16:45.742
45, 1.61464, 0.30518, 98.2816, 0.000976562, 0.000976562, 0, -0.0791016, 0.289062, -9.76172, 1.13.2022 15:16:45.750
46, 1.61464, 0.30518, 98.2816, 0, 0, 0, -0.0898438, 0.298828, -9.68359, 1.13.2022 15:16:45.758
47, 1.61464, 0.30518, 98.2816, 0, 0, -0.000976562, -0.0332031, 0.253906, -9.72168, 1.13.2022 15:16:45.766
48, 1.61464, 0.30518, 98.2816, 0, 0, 0, -0.107422, 0.283203, -9.73828, 1.13.2022 15:16:45.774
49, 1.61464, 0.30518, 98.2816, 0, 0, 0, -0.0615234, 0.280273, -9.72754, 1.13.2022 15:16:45.783
50, 1.61922, 0.310469, 98.2814, 0, 0, -0.000976562, -0.0595703, 0.271484, -9.74414, 1.13.2022 15:16:45.790
51, 1.61922, 0.310469, 98.2814, 0, 0, -0.000976562, -0.123047, 0.287109, -9.70898, 1.13.2022 15:16:45.798
52, 1.61922, 0.310469, 98.2814, 0, -0.000976562, 0, -0.00878906, 0.249023, -9.70996, 1.13.2022 15:16:45.806
53, 1.61922, 0.310469, 98.2814, 0, 0, 0, -0.0908203, 0.282227, -9.76465, 1.13.2022 15:16:45.814
54, 1.61922, 0.310469, 98.2814, 0, 0.000976562, 0, -0.0683594, 0.296875, -9.7168, 1.13.2022 15:16:45.822
55, 1.62451, 0.305894, 98.2814, -0.000976562, 0, -0.000976562, -0.0117188, 0.300781, -9.74902, 1.13.2022 15:16:45.830
56, 1.62908, 0.311183, 98.2812, 0, 0, -0.000976562, -0.108398, 0.301758, -9.70703, 1.13.2022 15:16:45.838
57, 1.62908, 0.311183, 98.2812, 0.000976562, -0.000976562, 0, -0.0263672, 0.286133, -9.74902, 1.13.2022 15:16:45.846
58, 1.62908, 0.311183, 98.2812, -0.000976562, -0.000976562, 0, -0.0332031, 0.300781, -9.76465, 1.13.2022 15:16:45.854
59, 1.63366, 0.316472, 98.2811, 0, -0.000976562, 0, -0.0693359, 0.269531, -9.76562, 1.13.2022 15:16:45.862
60, 1.63366, 0.316472, 98.2811, 0.000976562, -0.000976562, 0, 0.0166016, 0.260742, -9.77148, 1.13.2022 15:16:45.870
61, 1.63366, 0.316472, 98.2811, 0, 0, 0, -0.0546875, 0.261719, -9.72559, 1.13.2022 15:16:45.878
62, 1.63366, 0.316472, 98.2811, 0, 0.000976562, -0.000976562, -0.0253906, 0.27832, -9.7207, 1.13.2022 15:16:45.887
63, 1.63366, 0.316472, 98.2811, 0, 0, 0, -0.0400391, 0.259766, -9.74219, 1.13.2022 15:16:45.894
64, 1.63366, 0.316472, 98.2811, 0, -0.000976562, 0, -0.0712891, 0.274414, -9.76465, 1.13.2022 15:16:45.902
65, 1.63366, 0.316472, 98.2811, 0.000976562, -0.000976562, 0, -0.0117188, 0.267578, -9.76367, 1.13.2022 15:16:45.910
66, 1.63366, 0.316472, 98.2811, 0, -0.000976562, 0, -0.0478516, 0.256836, -9.7373, 1.13.2022 15:16:45.918
67, 1.63366, 0.316472, 98.2811, -0.000976562, 0, 0, -0.0791016, 0.307617, -9.75488, 1.13.2022 15:16:45.927
68, 1.63894, 0.311897, 98.2811, 0, 0, 0, -0.00195312, 0.290039, -9.73047, 1.13.2022 15:16:45.934
69, 1.63894, 0.311897, 98.2811, -0.000976562, 0, -0.000976562, -0.121094, 0.3125, -9.75098, 1.13.2022 15:16:45.942
70, 1.63894, 0.311897, 98.2811, -0.000976562, -0.000976562, -0.000976562, -0.0546875, 0.297852, -9.74609, 1.13.2022 15:16:45.950
71, 1.63894, 0.311897, 98.2811, -0.000976562, -0.000976562, 0, -0.0361328, 0.28418, -9.75098, 1.13.2022 15:16:45.958
72, 1.63894, 0.311897, 98.2811, -0.000976562, -0.000976562, -0.000976562, -0.0947266, 0.297852, -9.73535, 1.13.2022 15:16:45.966
73, 1.63894, 0.311897, 98.2811, 0.000976562, -0.000976562, 0, -0.0283203, 0.264648, -9.74023, 1.13.2022 15:16:45.974
74, 1.63894, 0.311897, 98.2811, 0, 0, -0.000976562, -0.0488281, 0.262695, -9.69238, 1.13.2022 15:16:45.982
75, 1.64423, 0.307322, 98.2811, 0, -0.000976562, -0.000976562, -0.0644531, 0.294922, -9.73633, 1.13.2022 15:16:45.990
76, 1.64423, 0.307322, 98.2811, 0.000976562, -0.000976562, 0, -0.0517578, 0.265625, -9.7207, 1.13.2022 15:16:45.998
77, 1.64423, 0.307322, 98.2811, 0, -0.000976562, 0, -0.0712891, 0.286133, -9.73633, 1.13.2022 15:16:46.006
78, 1.64423, 0.307322, 98.2811, 0, 0, 0, -0.0566406, 0.271484, -9.74414, 1.13.2022 15:16:46.014
79, 1.64423, 0.307322, 98.2811, -0.000976562, -0.000976562, 0.000976562, -0.0185547, 0.250977, -9.70703, 1.13.2022 15:16:46.022
80, 1.64423, 0.307322, 98.2811, 0, -0.000976562, 0, -0.0810547, 0.285156, -9.72949, 1.13.2022 15:16:46.030
81, 1.64423, 0.307322, 98.2811, -0.000976562, -0.000976562, -0.000976562, -0.0214844, 0.270508, -9.72559, 1.13.2022 15:16:46.038
82, 1.64423, 0.307322, 98.2811, 0, -0.000976562, -0.000976562, -0.0498047, 0.279297, -9.75098, 1.13.2022 15:16:46.046
83, 1.64423, 0.307322, 98.2811, -0.000976562, 0, -0.000976562, -0.0830078, 0.302734, -9.73145, 1.13.2022 15:16:46.054
84, 1.64423, 0.307322, 98.2811, -0.000976562, -0.000976562, 0, 0.00976562, 0.262695, -9.75684, 1.13.2022 15:16:46.062
85, 1.64423, 0.307322, 98.2811, 0, 0, 0, -0.0830078, 0.294922, -9.72363, 1.13.2022 15:16:46.070
86, 1.64423, 0.307322, 98.2811, 0, -0.000976562, -0.000976562, -0.0546875, 0.258789, -9.73047, 1.13.2022 15:16:46.078
87, 1.64423, 0.307322, 98.2811, 0, -0.000976562, -0.000976562, -0.0332031, 0.254883, -9.75, 1.13.2022 15:16:46.086
88, 1.64423, 0.307322, 98.2811, 0, -0.000976562, -0.000976562, -0.0830078, 0.285156, -9.73145, 1.13.2022 15:16:46.094
89, 1.64423, 0.307322, 98.2811, 0, -0.000976562, 0, 0.0078125, 0.268555, -9.72363, 1.13.2022 15:16:46.102
90, 1.64423, 0.307322, 98.2811, 0, -0.000976562, 0, -0.0878906, 0.273438, -9.72461, 1.13.2022 15:16:46.110
91, 1.64423, 0.307322, 98.2811, 0, 0, -0.000976562, -0.0712891, 0.266602, -9.7373, 1.13.2022 15:16:46.118
92, 1.64423, 0.307322, 98.2811, 0, -0.000976562, 0, 0.00292969, 0.220703, -9.71094, 1.13.2022 15:16:46.126
93, 1.64423, 0.307322, 98.2811, -0.00195312, -0.000976562, 0, -0.0849609, 0.285156, -9.71973, 1.13.2022 15:16:46.134
94, 1.64423, 0.307322, 98.2811, 0, 0, 0, -0.046875, 0.304688, -9.73145, 1.13.2022 15:16:46.142
95, 1.64423, 0.307322, 98.2811, 0.000976562, -0.000976562, 0, -0.046875, 0.287109, -9.70801, 1.13.2022 15:16:46.150
96, 1.63966, 0.302033, 98.2812, 0, -0.000976562, 0, -0.09375, 0.298828, -9.68164, 1.13.2022 15:16:46.158
97, 1.63966, 0.302033, 98.2812, 0, -0.000976562, 0, -0.0253906, 0.256836, -9.72363, 1.13.2022 15:16:46.166
98, 1.63966, 0.302033, 98.2812, 0, 0, -0.000976562, -0.0585938, 0.270508, -9.70605, 1.13.2022 15:16:46.174
99, 1.63966, 0.302033, 98.2812, 0.000976562, 0, -0.000976562, -0.0712891, 0.283203, -9.71484, 1.13.2022 15:16:46.182
100, 1.63966, 0.302033, 98.2812, 0.000976562, 0, 0, -0.0400391, 0.237305, -9.7168, 1.13.2022 15:16:46.190
101, 1.63437, 0.306608, 98.2812, 0.000976562, 0, -0.000976562, -0.12793, 0.297852, -9.72754, 1.13.2022 15:16:46.198
102, 1.63437, 0.306608, 98.2812, 0.000976562, 0, -0.000976562, -0.0517578, 0.287109, -9.70605, 1.13.2022 15:16:46.206
103, 1.63437, 0.306608, 98.2812, 0.000976562, 0, 0, -0.0478516, 0.259766, -9.74707, 1.13.2022 15:16:46.214
104, 1.63437, 0.306608, 98.2812, 0, -0.000976562, -0.000976562, -0.0664062, 0.276367, -9.73438, 1.13.2022 15:16:46.222
105, 1.63437, 0.306608, 98.2812, 0, -0.000976562, 0, 0.00976562, 0.253906, -9.72461, 1.13.2022 15:16:46.230
106, 1.63437, 0.306608, 98.2812, 0.000976562, -0.000976562, -0.000976562, -0.0527344, 0.289062, -9.75586, 1.13.2022 15:16:46.238
107, 1.62908, 0.311183, 98.2812, -0.000976562, -0.000976562, 0, -0.0576172, 0.291016, -9.75488, 1.13.2022 15:16:46.246
108, 1.62908, 0.311183, 98.2812, 0, -0.000976562, 0, -0.0380859, 0.28125, -9.73242, 1.13.2022 15:16:46.254
109, 1.62908, 0.311183, 98.2812, 0, 0, -0.000976562, -0.123047, 0.302734, -9.72754, 1.13.2022 15:16:46.262
110, 1.62908, 0.311183, 98.2812, 0, 0, 0, -0.0283203, 0.264648, -9.74219, 1.13.2022 15:16:46.270
111, 1.62908, 0.311183, 98.2812, 0, 0, 0, -0.0380859, 0.243164, -9.77148, 1.13.2022 15:16:46.278
112, 1.62908, 0.311183, 98.2812, 0, 0, 0, -0.111328, 0.286133, -9.73535, 1.13.2022 15:16:46.286
113, 1.62908, 0.311183, 98.2812, 0, 0, -0.000976562, -0.00878906, 0.270508, -9.7002, 1.13.2022 15:16:46.294
114, 1.62908, 0.311183, 98.2812, 0, -0.000976562, -0.00195312, -0.0976562, 0.28125, -9.74121, 1.13.2022 15:16:46.302
115, 1.62908, 0.311183, 98.2812, 0, 0, 0, -0.0498047, 0.314453, -9.72168, 1.13.2022 15:16:46.310
116, 1.62908, 0.311183, 98.2812, 0, 0, 0, -0.0410156, 0.244141, -9.77832, 1.13.2022 15:16:46.318
117, 1.62908, 0.311183, 98.2812, -0.00195312, 0, -0.000976562, -0.121094, 0.299805, -9.7207, 1.13.2022 15:16:46.326
118, 1.62908, 0.311183, 98.2812, -0.00195312, -0.000976562, 0, -0.0449219, 0.239258, -9.7002, 1.13.2022 15:16:46.334
119, 1.62908, 0.311183, 98.2812, -0.00195312, -0.000976562, -0.000976562, -0.0351562, 0.256836, -9.7207, 1.13.2022 15:16:46.342
120, 1.62908, 0.311183, 98.2812, -0.000976562, 0, -0.000976562, -0.0644531, 0.305664, -9.77637, 1.13.2022 15:16:46.350
121, 1.62908, 0.311183, 98.2812, -0.000976562, 0, -0.000976562, 0.00976562, 0.269531, -9.76367, 1.13.2022 15:16:46.358
122, 1.62884, 0.311262, 98.2806, 0, 0, -0.000976562, -0.0595703, 0.300781, -9.75488, 1.13.2022 15:16:46.366
123, 1.62908, 0.311183, 98.2812, -0.000976562, -0.000976562, 0.000976562, -0.0351562, 0.276367, -9.74414, 1.13.2022 15:16:46.374
124, 1.62908, 0.311183, 98.2812, -0.000976562, -0.000976562, 0, -0.00683594, 0.268555, -9.73535, 1.13.2022 15:16:46.382
125, 1.62908, 0.311183, 98.2812, -0.000976562, 0, 0, -0.0644531, 0.282227, -9.77148, 1.13.2022 15:16:46.388
126, 1.62908, 0.311183, 98.2812, -0.000976562, 0, -0.000976562, -0.0117188, 0.291016, -9.74902, 1.13.2022 15:16:46.396
127, 1.62908, 0.311183, 98.2812, -0.000976562, -0.000976562, -0.000976562, -0.0546875, 0.288086, -9.73145, 1.13.2022 15:16:46.404
128, 1.62908, 0.311183, 98.2812, -0.000976562, -0.000976562, 0, -0.0693359, 0.291016, -9.74316, 1.13.2022 15:16:46.412
129, 1.62908, 0.311183, 98.2812, -0.000976562, 0.000976562, 0, -0.00976562, 0.246094, -9.77832, 1.13.2022 15:16:46.420
130, 1.62908, 0.311183, 98.2812, -0.00195312, 0.000976562, 0, -0.0966797, 0.306641, -9.7207, 1.13.2022 15:16:46.428
131, 1.63437, 0.306608, 98.2812, -0.00195312, -0.000976562, 0, -0.0996094, 0.283203, -9.71973, 1.13.2022 15:16:46.436
132, 1.63437, 0.306608, 98.2812, -0.00195312, -0.000976562, 0, -0.0332031, 0.258789, -9.7334, 1.13.2022 15:16:46.444
133, 1.63437, 0.306608, 98.2812, -0.00195312, -0.000976562, 0, -0.0947266, 0.292969, -9.72656, 1.13.2022 15:16:46.452
134, 1.63437, 0.306608, 98.2812, -0.00195312, -0.000976562, -0.000976562, -0.03125, 0.305664, -9.75977, 1.13.2022 15:16:46.460
135, 1.63437, 0.306608, 98.2812, -0.00195312, 0, -0.00195312, -0.0546875, 0.297852, -9.73438, 1.13.2022 15:16:46.468
136, 1.63437, 0.306608, 98.2812, -0.00195312, 0, 0, -0.0595703, 0.321289, -9.72852, 1.13.2022 15:16:46.476
137, 1.63966, 0.302033, 98.2812, -0.000976562, -0.000976562, -0.000976562, -0.00195312, 0.254883, -9.74512, 1.13.2022 15:16:46.484
138, 1.63966, 0.302033, 98.2812, -0.000976562, 0, 0, -0.111328, 0.280273, -9.72363, 1.13.2022 15:16:46.492
139, 1.63966, 0.302033, 98.2812, -0.000976562, 0, -0.000976562, -0.0429688, 0.305664, -9.75781, 1.13.2022 15:16:46.500
140, 1.64423, 0.307322, 98.2811, 0, -0.000976562, -0.000976562, -0.0517578, 0.253906, -9.71875, 1.13.2022 15:16:46.508
141, 1.64423, 0.307322, 98.2811, -0.000976562, 0, -0.000976562, -0.119141, 0.268555, -9.71973, 1.13.2022 15:16:46.516
142, 1.64423, 0.307322, 98.2811, -0.000976562, 0, -0.000976562, -0.0136719, 0.256836, -9.72168, 1.13.2022 15:16:46.524
143, 1.64423, 0.307322, 98.2811, -0.000976562, -0.000976562, 0, -0.0400391, 0.268555, -9.72266, 1.13.2022 15:16:46.532
144, 1.64423, 0.307322, 98.2811, -0.000976562, 0, 0, -0.0810547, 0.30957, -9.74219, 1.13.2022 15:16:46.540
145, 1.64423, 0.307322, 98.2811, -0.000976562, 0, -0.000976562, -0.0166016, 0.286133, -9.74219, 1.13.2022 15:16:46.548
146, 1.64423, 0.307322, 98.2811, -0.00195312, 0, 0, -0.0957031, 0.28418, -9.75488, 1.13.2022 15:16:46.556
147, 1.64952, 0.302747, 98.281, -0.00195312, 0, 0, -0.0498047, 0.259766, -9.74902, 1.13.2022 15:16:46.564
148, 1.64952, 0.302747, 98.281, -0.000976562, -0.000976562, 0, -0.03125, 0.240234, -9.73828, 1.13.2022 15:16:46.572
149, 1.64952, 0.302747, 98.281, 0, -0.000976562, 0, -0.0927734, 0.279297, -9.75781, 1.13.2022 15:16:46.580
150, 1.64423, 0.307322, 98.2811, 0, -0.000976562, -0.000976562, -0.0136719, 0.280273, -9.7207, 1.13.2022 15:16:46.588
151, 1.64881, 0.31261, 98.2809, 0, -0.000976562, 0, -0.0683594, 0.27832, -9.72461, 1.13.2022 15:16:46.596
152, 1.64881, 0.31261, 98.2809, 0, -0.000976562, 0, -0.0849609, 0.304688, -9.71387, 1.13.2022 15:16:46.604
153, 1.64881, 0.31261, 98.2809, 0, 0, 0, -0.0263672, 0.263672, -9.73535, 1.13.2022 15:16:46.612
154, 1.64881, 0.31261, 98.2809, -0.000976562, 0, -0.000976562, -0.0996094, 0.270508, -9.71973, 1.13.2022 15:16:46.620
