Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 18.7522, 348.378, 331.152, -0.111328, 0.0439453, -0.0078125, 2.04492, 3.05176, -8.86914, 1.4.2022 14:53:36.668
1, 18.8065, 348.363, 331.16, -0.107422, 0.0351562, -0.0107422, 1.97559, 3.07715, -8.78613, 1.4.2022 14:53:36.678
2, 18.8415, 348.349, 331.17, -0.0595703, 0.0166016, -0.00683594, 1.91992, 3.18359, -8.8291, 1.4.2022 14:53:36.681
3, 18.8478, 348.347, 331.172, 0.0380859, -0.0126953, 0.00488281, 1.95312, 3.17285, -8.85449, 1.4.2022 14:53:36.689
4, 18.8065, 348.363, 331.16, 0.125977, -0.0419922, 0.0107422, 1.95801, 3.04785, -8.91797, 1.4.2022 14:53:36.697
5, 18.7506, 348.376, 331.146, 0.106445, -0.0429688, 0.00683594, 1.89941, 3.00781, -9.15234, 1.4.2022 14:53:36.705
6, 18.7219, 348.383, 331.144, 0.0214844, -0.00390625, 0.00292969, 1.9707, 3.00391, -9.18164, 1.4.2022 14:53:36.713
7, 18.7283, 348.381, 331.146, -0.0546875, 0.0205078, -0.00488281, 1.95605, 2.96875, -9.06641, 1.4.2022 14:53:36.721
8, 18.765, 348.374, 331.155, -0.105469, 0.0341797, -0.00976562, 1.93359, 3.05273, -8.93164, 1.4.2022 14:53:36.729
9, 18.8129, 348.361, 331.161, -0.0917969, 0.03125, -0.0078125, 1.96289, 3.1416, -8.85547, 1.4.2022 14:53:36.737
10, 18.8335, 348.349, 331.163, -0.00878906, 0.00292969, -0.00195312, 1.98926, 3.11523, -8.83984, 1.4.2022 14:53:36.745
11, 18.8175, 348.353, 331.164, 0.0742188, -0.0273438, 0.00585938, 1.94727, 3.0625, -8.93164, 1.4.2022 14:53:36.753
12, 18.7778, 348.37, 331.158, 0.0947266, -0.0332031, 0.0078125, 1.95312, 3.03613, -9.07812, 1.4.2022 14:53:36.761
13, 18.7411, 348.378, 331.149, 0.0605469, -0.0205078, 0.00488281, 1.94043, 2.98438, -9.16113, 1.4.2022 14:53:36.769
