Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.91071, 0.404824, 177.846, 0, -0.000976562, 0, -0.0585938, 0.320312, -9.8584, 12.8.2021 17:47:49.309
1, 1.91071, 0.404824, 177.846, 0, 0, 0, -0.137695, 0.333984, -9.84277, 12.8.2021 17:47:49.317
2, 1.91071, 0.404824, 177.846, 0.000976562, 0, 0, -0.0527344, 0.323242, -9.7998, 12.8.2021 17:47:49.325
3, 1.91071, 0.404824, 177.846, 0, 0.000976562, 0, -0.0986328, 0.328125, -9.79883, 12.8.2021 17:47:49.333
4, 1.91071, 0.404824, 177.846, 0.000976562, 0, -0.000976562, -0.123047, 0.335938, -9.81934, 12.8.2021 17:47:49.341
5, 1.91071, 0.404824, 177.846, 0, 0, -0.000976562, -0.0322266, 0.335938, -9.82812, 12.8.2021 17:47:49.349
6, 1.91783, 0.411685, 177.846, 0, -0.000976562, -0.000976562, -0.120117, 0.321289, -9.81055, 12.8.2021 17:47:49.357
7, 1.91783, 0.411685, 177.846, 0, -0.000976562, -0.000976562, -0.0849609, 0.34375, -9.83105, 12.8.2021 17:47:49.365
8, 1.91783, 0.411685, 177.846, 0, 0, -0.000976562, -0.0498047, 0.318359, -9.8584, 12.8.2021 17:47:49.373
9, 1.91783, 0.411685, 177.846, 0, -0.000976562, 0, -0.12793, 0.318359, -9.86426, 12.8.2021 17:47:49.381
10, 1.91796, 0.418677, 177.845, 0, -0.000976562, 0, -0.0517578, 0.334961, -9.875, 12.8.2021 17:47:49.389
11, 1.91796, 0.418677, 177.845, 0, 0, -0.000976562, -0.0585938, 0.333984, -9.82715, 12.8.2021 17:47:49.395
12, 1.91796, 0.418677, 177.845, 0, -0.000976562, 0, -0.108398, 0.314453, -9.82031, 12.8.2021 17:47:49.403
13, 1.91796, 0.418677, 177.845, 0, 0, 0, -0.00585938, 0.326172, -9.80957, 12.8.2021 17:47:49.411
14, 1.91796, 0.418677, 177.845, 0, -0.000976562, 0, -0.0898438, 0.334961, -9.85254, 12.8.2021 17:47:49.419
15, 1.91809, 0.425669, 177.845, 0, -0.000976562, -0.000976562, -0.104492, 0.325195, -9.84375, 12.8.2021 17:47:49.427
16, 1.91809, 0.425669, 177.845, 0.000976562, -0.00195312, 0, -0.015625, 0.292969, -9.82227, 12.8.2021 17:47:49.435
17, 1.91809, 0.425669, 177.845, 0, -0.00195312, -0.000976562, -0.09375, 0.348633, -9.83105, 12.8.2021 17:47:49.443
18, 1.91809, 0.425669, 177.845, -0.00195312, -0.000976562, -0.00195312, -0.0722656, 0.330078, -9.79199, 12.8.2021 17:47:49.451
19, 1.91809, 0.425669, 177.845, -0.00195312, -0.000976562, -0.000976562, -0.0488281, 0.314453, -9.8252, 12.8.2021 17:47:49.459
20, 1.91809, 0.425669, 177.845, 0, -0.000976562, -0.000976562, -0.130859, 0.344727, -9.86328, 12.8.2021 17:47:49.467
21, 1.91822, 0.43266, 177.845, 0.000976562, -0.000976562, 0, -0.0341797, 0.335938, -9.8252, 12.8.2021 17:47:49.475
22, 1.91822, 0.43266, 177.845, 0, 0, 0, -0.0673828, 0.337891, -9.80078, 12.8.2021 17:47:49.483
23, 1.91822, 0.43266, 177.845, 0, -0.000976562, 0.000976562, -0.113281, 0.31543, -9.83398, 12.8.2021 17:47:49.491
24, 1.91822, 0.43266, 177.845, 0.000976562, -0.000976562, 0, -0.0195312, 0.344727, -9.79004, 12.8.2021 17:47:49.499
25, 1.91822, 0.43266, 177.845, 0.000976562, -0.000976562, -0.000976562, -0.0820312, 0.342773, -9.80762, 12.8.2021 17:47:49.507
26, 1.91822, 0.43266, 177.845, -0.000976562, 0, -0.000976562, -0.0869141, 0.341797, -9.83887, 12.8.2021 17:47:49.515
27, 1.91822, 0.43266, 177.845, -0.000976562, -0.000976562, -0.000976562, -0.0595703, 0.339844, -9.88184, 12.8.2021 17:47:49.523
