Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.84903, 0.488382, 6.81027, 0, 0, -0.000976562, -0.0849609, 0.318359, -9.85352, 12.8.2021 17:29:4.638
1, 1.84903, 0.488382, 6.81027, 0, 0, -0.000976562, -0.0673828, 0.34375, -9.77246, 12.8.2021 17:29:4.646
2, 1.84903, 0.488382, 6.81027, 0, 0, -0.000976562, -0.0410156, 0.299805, -9.80469, 12.8.2021 17:29:4.654
3, 1.84903, 0.488382, 6.81027, 0, 0.000976562, 0, -0.121094, 0.353516, -9.85449, 12.8.2021 17:29:4.662
4, 1.84903, 0.488382, 6.81027, -0.00195312, 0.000976562, 0, -0.0205078, 0.333984, -9.84668, 12.8.2021 17:29:4.670
5, 1.84903, 0.488382, 6.81027, -0.00195312, 0.000976562, -0.000976562, -0.0458984, 0.319336, -9.81152, 12.8.2021 17:29:4.678
6, 1.84903, 0.488382, 6.81027, 0, 0.000976562, -0.000976562, -0.0869141, 0.337891, -9.8125, 12.8.2021 17:29:4.686
7, 1.84945, 0.481401, 6.81039, 0, 0.000976562, -0.000976562, -0.0361328, 0.31543, -9.77832, 12.8.2021 17:29:4.694
8, 1.84945, 0.481401, 6.81039, -0.00195312, 0.000976562, 0, -0.0585938, 0.3125, -9.83691, 12.8.2021 17:29:4.702
9, 1.84945, 0.481401, 6.81039, -0.00195312, 0, 0, -0.0683594, 0.333008, -9.86719, 12.8.2021 17:29:4.710
10, 1.84945, 0.481401, 6.81039, 0, 0, -0.000976562, -0.015625, 0.326172, -9.82324, 12.8.2021 17:29:4.718
11, 1.84945, 0.481401, 6.81039, 0, 0.000976562, -0.000976562, -0.09375, 0.331055, -9.81055, 12.8.2021 17:29:4.726
12, 1.84945, 0.481401, 6.81039, -0.00195312, 0.000976562, 0, -0.0634766, 0.332031, -9.85059, 12.8.2021 17:29:4.734
13, 1.84945, 0.481401, 6.81039, -0.00195312, 0.000976562, 0, -0.0419922, 0.30957, -9.83105, 12.8.2021 17:29:4.742
14, 1.84945, 0.481401, 6.81039, -0.000976562, 0.000976562, 0.000976562, -0.0839844, 0.304688, -9.81348, 12.8.2021 17:29:4.750
