Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, -155.404, 7.7062, 145.659, -0.015625, 0.00976562, -0.000976562, 1.37598, 4.11133, 9.02539, 11.9.2021 20:29:29.611
1, -155.42, 7.70195, 145.66, -0.0576172, 0.0146484, 0.00292969, 1.32129, 3.93457, 9.13281, 11.9.2021 20:29:29.611
2, -155.433, 7.70239, 145.635, 0.0332031, -0.0146484, -0.000976562, 1.28906, 3.9209, 8.7373, 11.9.2021 20:29:29.619
3, -155.414, 7.70721, 145.646, 0.0361328, -0.00585938, -0.00390625, 1.32715, 4.08887, 8.75391, 11.9.2021 20:29:29.627
4, -155.422, 7.70508, 145.646, -0.0458984, 0.0136719, -0.00195312, 1.33398, 4.03906, 9.0957, 11.9.2021 20:29:29.636
5, -155.436, 7.70239, 145.639, 0, -0.000976562, -0.000976562, 1.29883, 3.99316, 8.94238, 11.9.2021 20:29:29.644
6, -155.429, 7.70452, 145.639, 0.0585938, -0.0166016, -0.00195312, 1.29492, 4.06543, 8.66602, 11.9.2021 20:29:29.652
7, -155.414, 7.70721, 145.646, -0.00488281, 0.00488281, -0.000976562, 1.33105, 4.10547, 8.8877, 11.9.2021 20:29:29.659
8, -155.429, 7.70295, 145.646, -0.0371094, 0.00976562, 0, 1.31445, 4.06934, 9.04883, 11.9.2021 20:29:29.667
9, -155.435, 7.70396, 145.629, 0.0263672, -0.0107422, -0.000976562, 1.32227, 4.08594, 8.77832, 11.9.2021 20:29:29.676
10, -155.427, 7.70609, 145.629, 0.0126953, -0.00390625, 0.000976562, 1.33691, 4.12402, 8.7666, 11.9.2021 20:29:29.684
11, -155.435, 7.70396, 145.629, -0.0361328, 0.00976562, 0.00195312, 1.32324, 4.04297, 8.96484, 11.9.2021 20:29:29.691
12, -155.442, 7.7034, 145.621, 0.00878906, -0.00292969, 0, 1.31445, 4.08301, 8.91602, 11.9.2021 20:29:29.699
13, -155.422, 7.70665, 145.639, 0.0292969, -0.00878906, -0.00195312, 1.32715, 4.13184, 8.75098, 11.9.2021 20:29:29.708
14, -155.42, 7.70822, 145.629, -0.0224609, 0.00390625, 0, 1.33887, 4.0957, 8.91406, 11.9.2021 20:29:29.716
15, -155.427, 7.70609, 145.629, -0.0195312, 0.00390625, 0, 1.31055, 4.0498, 8.91797, 11.9.2021 20:29:29.723
16, -155.422, 7.70665, 145.639, 0.0302734, -0.0078125, -0.00195312, 1.33984, 4.07617, 8.77539, 11.9.2021 20:29:29.731
17, -155.407, 7.71091, 145.639, -0.00488281, 0.000976562, 0, 1.33789, 4.09277, 8.83496, 11.9.2021 20:29:29.740
18, -155.42, 7.70979, 145.621, -0.0390625, 0.00878906, 0.000976562, 1.33594, 3.97949, 9.00293, 11.9.2021 20:29:29.748
19, -155.436, 7.7071, 145.615, 0.00488281, -0.00390625, -0.000976562, 1.31934, 4.00098, 8.86816, 11.9.2021 20:29:29.755
20, -155.429, 7.7108, 145.607, 0.0214844, -0.00488281, -0.00195312, 1.31641, 4.01465, 8.80859, 11.9.2021 20:29:29.763
21, -155.423, 7.71136, 145.617, -0.0185547, 0.00585938, -0.000976562, 1.31641, 4.00391, 8.98535, 11.9.2021 20:29:29.771
22, -155.436, 7.71023, 145.6, -0.0126953, 0.000976562, 0, 1.31152, 3.97168, 8.95508, 11.9.2021 20:29:29.780
23, -155.443, 7.70967, 145.592, 0.0175781, -0.00683594, -0.00195312, 1.31738, 4.00586, 8.86133, 11.9.2021 20:29:29.787
24, -155.445, 7.71124, 145.586, 0.00195312, -0.000976562, -0.00292969, 1.32422, 4.03906, 8.88574, 11.9.2021 20:29:29.795
25, -155.446, 7.71124, 145.588, -0.00683594, 0, -0.00195312, 1.29688, 4.02441, 8.95508, 11.9.2021 20:29:29.803
26, -155.452, 7.71224, 145.57, 0.00976562, -0.00488281, -0.00195312, 1.32227, 4.04102, 8.88379, 11.9.2021 20:29:29.812
27, -155.452, 7.71381, 145.562, 0.00195312, -0.00390625, -0.00195312, 1.29492, 4.0459, 8.82227, 11.9.2021 20:29:29.819
28, -155.459, 7.71168, 145.562, -0.0107422, 0.000976562, -0.00195312, 1.29102, 4.05176, 8.92969, 11.9.2021 20:29:29.827
29, -155.466, 7.70798, 145.57, 0.0107422, -0.00292969, -0.00292969, 1.29688, 4.11621, 8.86035, 11.9.2021 20:29:29.835
30, -155.453, 7.70911, 145.588, 0.015625, -0.00488281, -0.00195312, 1.30371, 4.13281, 8.79688, 11.9.2021 20:29:29.844
31, -155.452, 7.70754, 145.594, -0.0078125, 0.000976562, 0, 1.31445, 4.12109, 8.87012, 11.9.2021 20:29:29.851
32, -155.458, 7.70384, 145.6, -0.00488281, 0.000976562, 0, 1.31934, 4.11914, 8.91016, 11.9.2021 20:29:29.859
33, -155.443, 7.70497, 145.615, 0.00683594, -0.00292969, -0.00195312, 1.33203, 4.11719, 8.81934, 11.9.2021 20:29:29.867
34, -155.443, 7.7034, 145.623, -0.000976562, 0, 0, 1.34277, 4.11133, 8.86914, 11.9.2021 20:29:29.876
35, -155.442, 7.7034, 145.621, -0.00976562, 0.00195312, 0.000976562, 1.35059, 4.07227, 8.88867, 11.9.2021 20:29:29.884
36, -155.442, 7.70183, 145.629, -0.00195312, -0.000976562, 0, 1.31934, 4.05371, 8.875, 11.9.2021 20:29:29.891
37, -155.442, 7.70183, 145.629, -0.00683594, -0.00195312, 0.000976562, 1.30762, 4.02441, 8.88574, 11.9.2021 20:29:29.899
38, -155.449, 7.70127, 145.621, -0.0117188, 0.000976562, 0.000976562, 1.31348, 4.01074, 8.94238, 11.9.2021 20:29:29.908
39, -155.449, 7.70127, 145.621, 0, 0, 0, 1.31738, 4.00293, 8.875, 11.9.2021 20:29:29.916
40, -155.449, 7.70127, 145.621, 0.00585938, -0.00292969, 0.000976562, 1.32422, 4.0293, 8.89258, 11.9.2021 20:29:29.923
41, -155.443, 7.70183, 145.631, -0.00195312, 0.000976562, 0, 1.31055, 4.02539, 8.91895, 11.9.2021 20:29:29.931
42, -155.443, 7.70183, 145.631, 0.000976562, 0, -0.000976562, 1.3125, 4.05078, 8.86719, 11.9.2021 20:29:29.940
43, -155.443, 7.70027, 145.639, 0.00585938, -0.00195312, 0, 1.31934, 4.0752, 8.86133, 11.9.2021 20:29:29.948
44, -155.442, 7.70027, 145.637, 0.000976562, 0.000976562, -0.000976562, 1.2998, 4.10156, 8.87207, 11.9.2021 20:29:29.955
45, -155.442, 7.6987, 145.645, -0.00195312, -0.000976562, 0, 1.29199, 4.08301, 8.84277, 11.9.2021 20:29:29.963
46, -155.448, 7.695, 145.651, 0.00488281, -0.00195312, 0, 1.29395, 4.08887, 8.81445, 11.9.2021 20:29:29.971
47, -155.439, 7.69556, 145.657, -0.00195312, -0.00195312, 0, 1.31738, 4.07227, 8.8916, 11.9.2021 20:29:29.980
48, -155.439, 7.69556, 145.657, -0.0078125, 0, -0.000976562, 1.31738, 4.05371, 8.92188, 11.9.2021 20:29:29.987
49, -155.439, 7.694, 145.665, 0.000976562, -0.00195312, 0, 1.30957, 4.06152, 8.85645, 11.9.2021 20:29:29.995
50, -155.439, 7.69243, 145.672, 0.00390625, -0.00195312, -0.00195312, 1.33105, 4.0625, 8.88184, 11.9.2021 20:29:30.003
51, -155.439, 7.69243, 145.672, -0.00390625, 0, -0.000976562, 1.32617, 4.05078, 8.88379, 11.9.2021 20:29:30.012
52, -155.439, 7.69086, 145.68, -0.00195312, -0.000976562, 0, 1.35547, 4.06348, 8.86035, 11.9.2021 20:29:30.019
53, -155.433, 7.69142, 145.69, 0.00292969, 0, 0, 1.33398, 4.06738, 8.88672, 11.9.2021 20:29:30.027
