Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 2.01072, 0.436748, 161.848, 0, -0.000976562, 0, -0.131836, 0.383789, -9.79688, 12.8.2021 17:14:17.718
1, 2.01072, 0.436748, 161.848, -0.000976562, 0, 0, -0.0585938, 0.345703, -9.81543, 12.8.2021 17:14:17.719
2, 2.01072, 0.436748, 161.848, 0, -0.000976562, 0, -0.0429688, 0.330078, -9.77344, 12.8.2021 17:14:17.727
3, 2.01072, 0.436748, 161.848, -0.000976562, -0.000976562, 0, -0.117188, 0.349609, -9.79492, 12.8.2021 17:14:17.735
4, 2.01072, 0.436748, 161.848, 0, 0, -0.000976562, -0.0224609, 0.342773, -9.79492, 12.8.2021 17:14:17.743
5, 2.01072, 0.436748, 161.848, 0.000976562, -0.000976562, -0.000976562, -0.0742188, 0.334961, -9.78711, 12.8.2021 17:14:17.751
6, 2.01072, 0.436748, 161.848, 0, 0, -0.000976562, -0.0888672, 0.364258, -9.7998, 12.8.2021 17:14:17.759
7, 2.01652, 0.42874, 161.848, -0.000976562, 0, 0, -0.0078125, 0.375977, -9.8125, 12.8.2021 17:14:17.767
8, 2.01652, 0.42874, 161.848, 0, 0, 0, -0.09375, 0.364258, -9.7998, 12.8.2021 17:14:17.775
9, 2.01652, 0.42874, 161.848, 0, 0, 0, -0.116211, 0.348633, -9.83594, 12.8.2021 17:14:17.783
10, 2.01652, 0.42874, 161.848, -0.000976562, 0, 0, -0.0439453, 0.31543, -9.8418, 12.8.2021 17:14:17.791
11, 2.01652, 0.42874, 161.848, 0, 0, 0, -0.135742, 0.356445, -9.86328, 12.8.2021 17:14:17.799
12, 2.02343, 0.427637, 161.848, 0, 0, -0.000976562, -0.0732422, 0.334961, -9.86035, 12.8.2021 17:14:17.807
13, 2.02343, 0.427637, 161.848, -0.000976562, 0, -0.000976562, -0.0566406, 0.322266, -9.83691, 12.8.2021 17:14:17.815
14, 2.02343, 0.427637, 161.848, -0.00195312, 0, -0.000976562, -0.143555, 0.383789, -9.7959, 12.8.2021 17:14:17.823
15, 2.02343, 0.427637, 161.848, -0.000976562, 0, -0.000976562, -0.0322266, 0.350586, -9.83887, 12.8.2021 17:14:17.831
16, 2.02343, 0.427637, 161.848, -0.000976562, 0, -0.000976562, -0.0703125, 0.324219, -9.82031, 12.8.2021 17:14:17.839
17, 2.02343, 0.427637, 161.848, 0, 0.000976562, 0, -0.117188, 0.359375, -9.80176, 12.8.2021 17:14:17.847
18, 2.02343, 0.427637, 161.848, 0, -0.000976562, 0, -0.0371094, 0.30957, -9.82812, 12.8.2021 17:14:17.855
19, 2.02343, 0.427637, 161.848, -0.00195312, 0, -0.000976562, -0.100586, 0.366211, -9.79492, 12.8.2021 17:14:17.863
20, 2.02453, 0.434543, 161.848, 0, 0, 0, -0.0917969, 0.34375, -9.8291, 12.8.2021 17:14:17.871
21, 2.02453, 0.434543, 161.848, -0.000976562, -0.000976562, -0.00195312, -0.0419922, 0.297852, -9.81934, 12.8.2021 17:14:17.879
22, 2.02453, 0.434543, 161.848, 0.00195312, 0, -0.000976562, -0.125, 0.347656, -9.79785, 12.8.2021 17:14:17.887
23, 2.01763, 0.435645, 161.848, 0.000976562, 0, 0, -0.0634766, 0.375, -9.83301, 12.8.2021 17:14:17.895
