Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.62176, 0.195924, 317.573, 0.00292969, -0.00390625, -0.000976562, -0.0332031, 0.277344, -9.77051, 1.10.2022 16:29:19.565
1, 1.62176, 0.195924, 317.573, 0.00292969, -0.00390625, -0.000976562, -0.0664062, 0.329102, -9.76074, 1.10.2022 16:29:19.573
2, 1.62176, 0.195924, 317.573, 0.00292969, -0.00195312, -0.000976562, 0.0136719, 0.289062, -9.78027, 1.10.2022 16:29:19.581
3, 1.62176, 0.195924, 317.573, 0.00292969, -0.00195312, -0.000976562, -0.0791016, 0.334961, -9.78418, 1.10.2022 16:29:19.589
4, 1.61524, 0.198454, 317.573, 0.00195312, -0.00195312, -0.000976562, -0.0654297, 0.311523, -9.79004, 1.10.2022 16:29:19.597
5, 1.61524, 0.198454, 317.573, 0.00195312, -0.00390625, -0.000976562, 0.00683594, 0.294922, -9.80078, 1.10.2022 16:29:19.605
6, 1.61524, 0.198454, 317.573, 0.00292969, -0.000976562, 0, -0.0810547, 0.306641, -9.7832, 1.10.2022 16:29:19.613
7, 1.61524, 0.198454, 317.573, 0.00292969, -0.000976562, -0.000976562, -0.0224609, 0.3125, -9.82129, 1.10.2022 16:29:19.621
8, 1.61524, 0.198454, 317.573, 0.00292969, -0.000976562, -0.000976562, -0.0214844, 0.335938, -9.74512, 1.10.2022 16:29:19.629
9, 1.60872, 0.200984, 317.572, 0.00292969, -0.00195312, -0.00195312, -0.0859375, 0.325195, -9.78223, 1.10.2022 16:29:19.637
10, 1.60872, 0.200984, 317.572, 0.00292969, -0.00195312, -0.000976562, -0.0078125, 0.293945, -9.78418, 1.10.2022 16:29:19.645
11, 1.60872, 0.200984, 317.572, 0.00292969, -0.00195312, -0.000976562, -0.046875, 0.314453, -9.73145, 1.10.2022 16:29:19.653
12, 1.60872, 0.200984, 317.572, 0.00195312, -0.00195312, -0.000976562, -0.0722656, 0.308594, -9.77832, 1.10.2022 16:29:19.661
13, 1.60872, 0.200984, 317.572, 0.00195312, -0.000976562, -0.000976562, 0.0224609, 0.283203, -9.81348, 1.10.2022 16:29:19.669
14, 1.60202, 0.203648, 317.584, 0.00195312, -0.00195312, -0.00195312, -0.0732422, 0.322266, -9.83008, 1.10.2022 16:29:19.677
