Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.98964, 0.850087, 251.282, -0.00292969, 0, 0, -0.145508, 0.339844, -9.78125, 12.10.2021 14:32:57.454
1, 1.98964, 0.850087, 251.282, -0.00292969, 0, 0, -0.120117, 0.328125, -9.78418, 12.10.2021 14:32:57.461
2, 1.98964, 0.850087, 251.282, -0.00195312, 0, 0, -0.205078, 0.34668, -9.77539, 12.10.2021 14:32:57.469
3, 1.98964, 0.850087, 251.282, -0.00195312, 0, 0, -0.0888672, 0.323242, -9.79883, 12.10.2021 14:32:57.477
4, 1.98964, 0.850087, 251.282, -0.00195312, 0.000976562, 0, -0.133789, 0.304688, -9.7959, 12.10.2021 14:32:57.485
5, 1.98964, 0.850087, 251.282, -0.00195312, 0.000976562, -0.000976562, -0.150391, 0.316406, -9.78418, 12.10.2021 14:32:57.493
6, 1.98964, 0.850087, 251.282, -0.00292969, 0, 0, -0.0888672, 0.320312, -9.77539, 12.10.2021 14:32:57.501
7, 1.98964, 0.850087, 251.282, -0.00195312, 0.000976562, 0, -0.143555, 0.320312, -9.78125, 12.10.2021 14:32:57.509
8, 1.98964, 0.850087, 251.282, -0.00195312, 0.000976562, -0.000976562, -0.163086, 0.333008, -9.78516, 12.10.2021 14:32:57.517
9, 1.98964, 0.850087, 251.282, -0.00195312, 0, 0, -0.102539, 0.276367, -9.74316, 12.10.2021 14:32:57.525
10, 1.99397, 0.844274, 251.273, -0.00292969, 0, 0.000976562, -0.191406, 0.334961, -9.77051, 12.10.2021 14:32:57.533
11, 1.99397, 0.844274, 251.273, -0.00292969, 0.000976562, 0, -0.136719, 0.34082, -9.80957, 12.10.2021 14:32:57.541
12, 1.99397, 0.844274, 251.273, -0.00292969, 0.000976562, -0.000976562, -0.118164, 0.314453, -9.80566, 12.10.2021 14:32:57.549
13, 1.99397, 0.844274, 251.273, -0.00195312, 0, -0.000976562, -0.167969, 0.316406, -9.79102, 12.10.2021 14:32:57.557
14, 1.99397, 0.844274, 251.273, -0.00292969, 0.000976562, 0, -0.0966797, 0.323242, -9.80566, 12.10.2021 14:32:57.565
15, 1.99965, 0.84835, 251.273, -0.00195312, 0, 0, -0.163086, 0.319336, -9.81934, 12.10.2021 14:32:57.573
16, 1.99965, 0.84835, 251.273, -0.00292969, 0, 0, -0.160156, 0.330078, -9.78809, 12.10.2021 14:32:57.581
17, 1.99965, 0.84835, 251.273, -0.00390625, 0.000976562, -0.000976562, -0.0917969, 0.3125, -9.83691, 12.10.2021 14:32:57.589
18, 2.00372, 0.842667, 251.273, -0.00292969, 0.000976562, -0.000976562, -0.171875, 0.334961, -9.77344, 12.10.2021 14:32:57.597
19, 2.00372, 0.842667, 251.273, -0.00292969, 0, 0, -0.138672, 0.349609, -9.79004, 12.10.2021 14:32:57.605
20, 2.00372, 0.842667, 251.273, -0.00292969, 0.000976562, 0, -0.126953, 0.320312, -9.77441, 12.10.2021 14:32:57.613
21, 2.00372, 0.842667, 251.273, -0.00292969, 0.000976562, 0, -0.195312, 0.332031, -9.76855, 12.10.2021 14:32:57.621
22, 2.00372, 0.842667, 251.273, -0.00292969, 0.00195312, 0, -0.0976562, 0.310547, -9.77539, 12.10.2021 14:32:57.629
23, 2.00372, 0.842667, 251.273, -0.00292969, 0.000976562, 0, -0.163086, 0.314453, -9.81445, 12.10.2021 14:32:57.637
24, 2.00372, 0.842667, 251.273, -0.000976562, 0.00195312, 0.000976562, -0.162109, 0.341797, -9.7666, 12.10.2021 14:32:57.645
25, 2.00779, 0.836983, 251.273, -0.00292969, 0.000976562, 0, -0.0380859, 0.314453, -9.74512, 12.10.2021 14:32:57.653
26, 2.00779, 0.836983, 251.273, -0.00292969, 0, 0, -0.176758, 0.310547, -9.7666, 12.10.2021 14:32:57.661
27, 2.00779, 0.836983, 251.273, -0.00292969, 0, 0, -0.148438, 0.319336, -9.80469, 12.10.2021 14:32:57.669
28, 2.00779, 0.836983, 251.273, -0.00292969, 0.000976562, 0, -0.113281, 0.283203, -9.80664, 12.10.2021 14:32:57.677
29, 2.00779, 0.836983, 251.273, -0.00292969, -0.000976562, 0, -0.19043, 0.371094, -9.85449, 12.10.2021 14:32:57.685
30, 2.00779, 0.836983, 251.273, -0.00195312, 0, 0, -0.0800781, 0.329102, -9.81543, 12.10.2021 14:32:57.693
31, 1.91765, 0.806735, 251.273, 0, -0.000976562, 0, -0.120117, 0.334961, -9.78418, 12.10.2021 14:32:57.701
32, 1.89629, 0.800164, 251.274, -0.000976562, -0.000976562, 0, -0.18457, 0.34375, -9.82227, 12.10.2021 14:32:57.709
33, 1.89629, 0.800164, 251.274, -0.000976562, -0.000976562, 0, -0.100586, 0.301758, -9.80664, 12.10.2021 14:32:57.717
34, 1.89629, 0.800164, 251.274, -0.000976562, 0, 0.000976562, -0.135742, 0.31543, -9.76758, 12.10.2021 14:32:57.725
35, 1.89629, 0.800164, 251.274, -0.000976562, 0, 0.000976562, -0.151367, 0.357422, -9.79883, 12.10.2021 14:32:57.733
36, 1.89629, 0.800164, 251.274, -0.00195312, 0.000976562, 0, -0.100586, 0.301758, -9.78516, 12.10.2021 14:32:57.741
37, 1.89629, 0.800164, 251.274, -0.00195312, 0, 0, -0.182617, 0.338867, -9.83008, 12.10.2021 14:32:57.749
38, 1.89629, 0.800164, 251.274, -0.000976562, -0.000976562, 0, -0.133789, 0.318359, -9.78418, 12.10.2021 14:32:57.757
39, 1.89629, 0.800164, 251.274, -0.000976562, -0.00195312, 0, -0.128906, 0.298828, -9.78027, 12.10.2021 14:32:57.765
40, 1.89629, 0.800164, 251.274, -0.000976562, -0.000976562, 0, -0.193359, 0.330078, -9.76855, 12.10.2021 14:32:57.773
41, 1.89221, 0.805848, 251.274, 0, -0.000976562, -0.000976562, -0.0888672, 0.313477, -9.78223, 12.10.2021 14:32:57.781
42, 1.89221, 0.805848, 251.274, 0, -0.000976562, 0, -0.131836, 0.328125, -9.77637, 12.10.2021 14:32:57.789
43, 1.89221, 0.805848, 251.274, -0.000976562, -0.000976562, 0, -0.15332, 0.352539, -9.79492, 12.10.2021 14:32:57.797
44, 1.89221, 0.805848, 251.274, 0, -0.000976562, 0.000976562, -0.0820312, 0.318359, -9.80176, 12.10.2021 14:32:57.805
45, 1.89221, 0.805848, 251.274, 0, -0.000976562, 0, -0.15332, 0.337891, -9.79004, 12.10.2021 14:32:57.813
46, 1.89221, 0.805848, 251.274, 0, -0.000976562, 0, -0.133789, 0.333008, -9.7793, 12.10.2021 14:32:57.821
47, 1.89221, 0.805848, 251.274, 0, -0.000976562, -0.000976562, -0.105469, 0.294922, -9.80859, 12.10.2021 14:32:57.829
48, 1.89221, 0.805848, 251.274, -0.000976562, -0.000976562, 0, -0.205078, 0.316406, -9.78516, 12.10.2021 14:32:57.837
49, 1.89221, 0.805848, 251.274, -0.000976562, -0.00195312, 0, -0.108398, 0.318359, -9.80078, 12.10.2021 14:32:57.845
50, 1.89221, 0.805848, 251.274, -0.00195312, -0.000976562, -0.000976562, -0.120117, 0.327148, -9.82422, 12.10.2021 14:32:57.853
