Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.734, 0.572101, 321.463, -0.00292969, 0.00292969, 0, -0.0986328, 0.296875, -9.78027, 1.12.2022 16:19:15.146
1, 1.74053, 0.569705, 321.458, -0.00292969, 0.00292969, 0, -0.00683594, 0.324219, -9.74121, 1.12.2022 16:19:15.154
2, 1.74053, 0.569705, 321.458, -0.00390625, 0.00292969, 0, -0.0283203, 0.295898, -9.75781, 1.12.2022 16:19:15.162
3, 1.74053, 0.569705, 321.458, -0.00292969, 0.00195312, 0, -0.0878906, 0.320312, -9.76074, 1.12.2022 16:19:15.170
4, 1.73823, 0.563104, 321.458, -0.00195312, 0.00195312, -0.000976562, 0.0283203, 0.324219, -9.75586, 1.12.2022 16:19:15.178
5, 1.74483, 0.560796, 321.458, -0.00292969, 0.00195312, -0.000976562, -0.0517578, 0.288086, -9.74121, 1.12.2022 16:19:15.186
6, 1.74483, 0.560796, 321.458, -0.00195312, 0.00195312, 0, -0.0556641, 0.323242, -9.79004, 1.12.2022 16:19:15.194
7, 1.74483, 0.560796, 321.458, -0.00292969, 0.00195312, 0, 0.0136719, 0.303711, -9.77539, 1.12.2022 16:19:15.202
8, 1.74483, 0.560796, 321.458, -0.00195312, 0.00292969, 0, -0.0830078, 0.307617, -9.75684, 1.12.2022 16:19:15.210
9, 1.74483, 0.560796, 321.458, -0.00292969, 0.00292969, 0, -0.0292969, 0.310547, -9.7832, 1.12.2022 16:19:15.218
10, 1.75143, 0.558489, 321.458, -0.00292969, 0.00195312, 0, -0.0263672, 0.267578, -9.77539, 1.12.2022 16:19:15.226
11, 1.75143, 0.558489, 321.458, -0.00292969, 0.000976562, 0, -0.0605469, 0.313477, -9.78809, 1.12.2022 16:19:15.234
12, 1.75143, 0.558489, 321.458, -0.00292969, 0.00195312, 0, 0.0166016, 0.295898, -9.77051, 1.12.2022 16:19:15.242
13, 1.75143, 0.558489, 321.458, -0.00292969, 0.00195312, -0.000976562, -0.0332031, 0.289062, -9.76074, 1.12.2022 16:19:15.250
14, 1.75802, 0.556181, 321.458, -0.00292969, 0.00195312, 0, -0.0449219, 0.314453, -9.75293, 1.12.2022 16:19:15.258
15, 1.75802, 0.556181, 321.458, -0.00292969, 0.00195312, 0, -0.0078125, 0.293945, -9.78418, 1.12.2022 16:19:15.266
16, 1.75572, 0.54958, 321.458, -0.00390625, 0.00195312, 0.000976562, -0.0644531, 0.310547, -9.77832, 1.12.2022 16:19:15.274
17, 1.75572, 0.54958, 321.458, -0.00292969, 0.00292969, 0.000976562, -0.0566406, 0.297852, -9.74609, 1.12.2022 16:19:15.282
18, 1.76232, 0.547272, 321.458, -0.00292969, 0.00195312, 0, -0.0166016, 0.317383, -9.7666, 1.12.2022 16:19:15.290
19, 1.76232, 0.547272, 321.458, -0.00292969, 0.00195312, 0, -0.0996094, 0.336914, -9.75586, 1.12.2022 16:19:15.298
20, 1.76232, 0.547272, 321.458, -0.00390625, 0.00195312, 0, 0, 0.292969, -9.73047, 1.12.2022 16:19:15.306
21, 1.76232, 0.547272, 321.458, -0.00292969, 0.00195312, 0, -0.0458984, 0.293945, -9.7793, 1.12.2022 16:19:15.314
22, 1.76232, 0.547272, 321.458, -0.00292969, 0.00195312, 0, -0.0605469, 0.313477, -9.7832, 1.12.2022 16:19:15.322
23, 1.76892, 0.544965, 321.458, -0.00195312, 0.00195312, 0, -0.00976562, 0.293945, -9.76562, 1.12.2022 16:19:15.330
24, 1.76892, 0.544965, 321.458, -0.00292969, 0.00292969, 0, -0.0791016, 0.303711, -9.7666, 1.12.2022 16:19:15.338
25, 1.76892, 0.544965, 321.458, -0.00292969, 0.00195312, 0, -0.03125, 0.325195, -9.77148, 1.12.2022 16:19:15.346
26, 1.76892, 0.544965, 321.458, -0.00292969, 0.00195312, 0.000976562, -0.00683594, 0.268555, -9.7334, 1.12.2022 16:19:15.354
27, 1.77321, 0.536056, 321.458, -0.00195312, 0.00195312, 0, -0.09375, 0.313477, -9.78906, 1.12.2022 16:19:15.362
28, 1.77321, 0.536056, 321.458, -0.00292969, 0.00292969, 0, -0.0078125, 0.285156, -9.79199, 1.12.2022 16:19:15.370
29, 1.77321, 0.536056, 321.458, -0.00292969, 0.00292969, 0, -0.0253906, 0.301758, -9.72949, 1.12.2022 16:19:15.378
30, 1.77321, 0.536056, 321.458, -0.00292969, 0.00292969, 0, -0.0712891, 0.329102, -9.74023, 1.12.2022 16:19:15.386
31, 1.78708, 0.279202, 321.457, -0.00195312, -0.000976562, -0.00195312, 0.0107422, 0.306641, -9.80566, 1.12.2022 16:19:15.394
32, 1.78413, 0.228377, 321.457, 0, 0, 0, -0.0712891, 0.332031, -9.74902, 1.12.2022 16:19:15.402
