Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.89595, 0.0957414, 216.108, -0.000976562, -0.000976562, -0.00195312, 0.0214844, 0.319336, -9.74414, 1.12.2022 20:49:44.868
1, 1.89595, 0.0957414, 216.108, -0.000976562, -0.000976562, -0.000976562, -0.0224609, 0.336914, -9.68652, 1.12.2022 20:49:44.874
2, 1.89595, 0.0957414, 216.108, -0.000976562, -0.000976562, 0, -0.03125, 0.327148, -9.77148, 1.12.2022 20:49:44.882
3, 1.89595, 0.0957414, 216.108, -0.000976562, -0.000976562, 0, -0.00292969, 0.280273, -9.80566, 1.12.2022 20:49:44.890
4, 1.89595, 0.0957414, 216.108, 0, 0, 0, -0.0644531, 0.297852, -9.7334, 1.12.2022 20:49:44.898
5, 1.89595, 0.0957414, 216.108, 0, 0, -0.000976562, 0.0361328, 0.324219, -9.74609, 1.12.2022 20:49:44.906
6, 1.89595, 0.0957414, 216.108, -0.000976562, 0, -0.000976562, -0.0458984, 0.298828, -9.78613, 1.12.2022 20:49:44.914
7, 1.89595, 0.0957414, 216.108, -0.000976562, -0.000976562, 0, -0.0507812, 0.342773, -9.79395, 1.12.2022 20:49:44.922
8, 1.89595, 0.0957414, 216.108, -0.000976562, -0.000976562, 0, 0.0380859, 0.333984, -9.75586, 1.12.2022 20:49:44.930
9, 1.89595, 0.0957414, 216.108, -0.00195312, 0, 0.000976562, -0.0615234, 0.307617, -9.73828, 1.12.2022 20:49:44.938
10, 1.89595, 0.0957414, 216.108, -0.00195312, -0.000976562, 0, -0.0244141, 0.322266, -9.76953, 1.12.2022 20:49:44.946
11, 1.89595, 0.0957414, 216.108, -0.000976562, -0.000976562, -0.000976562, 0.0488281, 0.306641, -9.80664, 1.12.2022 20:49:44.954
12, 1.89595, 0.0957414, 216.108, -0.000976562, -0.000976562, -0.00195312, -0.0410156, 0.336914, -9.77344, 1.12.2022 20:49:44.962
13, 1.89595, 0.0957414, 216.108, -0.000976562, 0, -0.000976562, 0.0234375, 0.327148, -9.78125, 1.12.2022 20:49:44.970
14, 1.89595, 0.0957414, 216.108, -0.00195312, 0, 0, -0.0117188, 0.307617, -9.76758, 1.12.2022 20:49:44.978
15, 1.89595, 0.0957414, 216.108, -0.000976562, 0.000976562, 0, -0.0732422, 0.324219, -9.74512, 1.12.2022 20:49:44.986
16, 1.89811, 0.0890922, 216.109, 0, 0.000976562, -0.000976562, 0.0478516, 0.337891, -9.72754, 1.12.2022 20:49:44.994
17, 1.89811, 0.0890922, 216.109, -0.000976562, -0.000976562, -0.000976562, -0.0410156, 0.332031, -9.77832, 1.12.2022 20:49:45.002
18, 1.89811, 0.0890922, 216.109, 0, -0.000976562, 0, -0.0488281, 0.34082, -9.81348, 1.12.2022 20:49:45.010
19, 1.89811, 0.0890922, 216.109, -0.000976562, 0, 0, 0.00195312, 0.351562, -9.76855, 1.12.2022 20:49:45.018
20, 1.89811, 0.0890922, 216.109, -0.000976562, 0, 0, -0.0654297, 0.374023, -9.7959, 1.12.2022 20:49:45.026
21, 1.89811, 0.0890922, 216.109, -0.000976562, 0, 0, 0.0185547, 0.351562, -9.77637, 1.12.2022 20:49:45.034
22, 1.89823, 0.0889803, 216.101, -0.000976562, 0, 0, 0.00488281, 0.288086, -9.75195, 1.12.2022 20:49:45.042
23, 1.89823, 0.0889803, 216.101, 0, -0.000976562, -0.000976562, -0.100586, 0.344727, -9.77637, 1.12.2022 20:49:45.050
24, 1.89811, 0.0890922, 216.109, 0, -0.000976562, -0.000976562, 0.0527344, 0.30957, -9.72852, 1.12.2022 20:49:45.058
25, 1.89811, 0.0890922, 216.109, -0.000976562, -0.000976562, -0.000976562, -0.0507812, 0.34668, -9.77246, 1.12.2022 20:49:45.066
26, 1.89811, 0.0890922, 216.109, -0.000976562, -0.000976562, 0, -0.0253906, 0.344727, -9.7002, 1.12.2022 20:49:45.074
27, 1.89823, 0.0889803, 216.101, -0.000976562, 0, 0, 0.00683594, 0.329102, -9.74805, 1.12.2022 20:49:45.082
28, 1.90487, 0.0911472, 216.101, 0, -0.000976562, 0, -0.0166016, 0.307617, -9.75098, 1.12.2022 20:49:45.090
29, 1.90487, 0.0911472, 216.101, -0.000976562, -0.000976562, -0.000976562, 0.00683594, 0.332031, -9.76953, 1.12.2022 20:49:45.098
30, 1.90487, 0.0911472, 216.101, -0.000976562, 0, -0.000976562, 0.00488281, 0.332031, -9.76465, 1.12.2022 20:49:45.106
31, 1.90487, 0.0911472, 216.101, -0.000976562, -0.000976562, -0.000976562, -0.0732422, 0.365234, -9.74805, 1.12.2022 20:49:45.114
32, 1.90487, 0.0911472, 216.101, -0.000976562, -0.000976562, -0.000976562, 0.0556641, 0.306641, -9.7334, 1.12.2022 20:49:45.122
33, 1.90487, 0.0911472, 216.101, -0.00195312, -0.000976562, 0, -0.0126953, 0.354492, -9.80859, 1.12.2022 20:49:45.130
34, 1.91152, 0.0933141, 216.101, -0.000976562, 0, 0, -0.0332031, 0.321289, -9.7334, 1.12.2022 20:49:45.138
35, 1.91152, 0.0933141, 216.101, 0, -0.000976562, -0.000976562, 0.00878906, 0.306641, -9.7959, 1.12.2022 20:49:45.146
36, 1.91152, 0.0933141, 216.101, -0.000976562, 0, -0.000976562, -0.0585938, 0.308594, -9.70996, 1.12.2022 20:49:45.154
37, 1.91152, 0.0933141, 216.101, -0.000976562, -0.000976562, -0.000976562, -0.0185547, 0.297852, -9.74609, 1.12.2022 20:49:45.162
38, 1.91152, 0.0933141, 216.101, -0.000976562, -0.000976562, -0.000976562, 0.00683594, 0.300781, -9.75586, 1.12.2022 20:49:45.170
39, 1.91152, 0.0933141, 216.101, -0.000976562, 0, 0, -0.0576172, 0.333008, -9.80566, 1.12.2022 20:49:45.178
40, 1.91152, 0.0933141, 216.101, -0.000976562, 0, -0.000976562, 0.0498047, 0.304688, -9.74707, 1.12.2022 20:49:45.186
41, 1.91152, 0.0933141, 216.101, -0.000976562, -0.000976562, 0, -0.0224609, 0.337891, -9.79004, 1.12.2022 20:49:45.194
42, 1.91152, 0.0933141, 216.101, 0.000976562, -0.000976562, 0, -0.0351562, 0.356445, -9.71582, 1.12.2022 20:49:45.202
43, 1.91152, 0.0933141, 216.101, -0.000976562, 0, -0.000976562, -0.0117188, 0.324219, -9.75, 1.12.2022 20:49:45.210
