sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 

Sensors:
     0. Accelerometer @ 2000 us.
     1. Gyroscope @ 2000 us.
     2. Magnetometer @ 2000 us.
     3. Ambient Light Sensor disabled.
     4. Pressure Sensor disabled.
     5. Proximity Sensor disabled.
     6. Sensor Fusion @ 2000 us.

12403; -1.9957; -0.6603; -163.6553; -0.0410; 0.6367; -9.9316;   0.02;  -0.04;   1.05;  -0.10;  -0.33;   0.55 
12404; -1.9897; -0.6592; -163.5358; -0.0762; 0.1709; -9.9062;   0.02;  -0.04;   1.04;  -0.10;  -0.33;   0.55 
12405; -1.9902; -0.6572; -163.4152; -0.0186; 0.6172; -9.9160;   0.02;  -0.04;   1.05;  -0.11;  -0.33;   0.57 
12406; -1.9911; -0.6550; -163.2956; -0.1416; 0.3350; -9.8760;   0.02;  -0.04;   1.04;  -0.11;  -0.32;   0.56 
12407; -1.9857; -0.6609; -163.1748; -0.0977; 0.2480; -9.9111;   0.02;  -0.04;   1.04;  -0.11;  -0.32;   0.56 
12408; -1.9866; -0.6588; -163.0551; 0.0732; 0.2822; -9.9746;   0.02;  -0.03;   1.04;  -0.11;  -0.32;   0.55 
12409; -1.9871; -0.6568; -162.9344; 0.0527; 0.2500; -9.9297;   0.02;  -0.04;   1.04;  -0.10;  -0.32;   0.55 
12410; -1.9879; -0.6547; -162.8146; -0.0088; 0.1533; -9.9277;   0.02;  -0.04;   1.05;  -0.10;  -0.33;   0.55 
12411; -1.9825; -0.6606; -162.6937; -0.2256; 0.4873; -9.8623;   0.02;  -0.04;   1.06;  -0.11;  -0.33;   0.56 
12412; -1.9834; -0.6585; -162.5738; 0.0010; 0.5527; -9.9189;   0.02;  -0.04;   1.05;  -0.11;  -0.33;   0.56 
12413; -1.9842; -0.6564; -162.4539; 0.0732; 0.2754; -9.9912;   0.02;  -0.04;   1.04;  -0.11;  -0.32;   0.56 
12414; -1.9777; -0.6554; -162.3330; -0.1191; 0.4961; -9.9521;   0.02;  -0.04;   1.05;  -0.11;  -0.32;   0.56 
12415; -1.9786; -0.6533; -162.2131; -0.0674; 0.1309; -9.9727;   0.02;  -0.04;   1.04;  -0.11;  -0.32;   0.56 
12416; -1.9805; -0.6581; -162.0929; -0.0732; 0.1221; -9.9277;   0.02;  -0.03;   1.05;  -0.11;  -0.33;   0.56 
12417; -1.9740; -0.6571; -161.9719; 0.0889; 0.4727; -9.9971;   0.02;  -0.04;   1.06;  -0.11;  -0.32;   0.56 
12418; -1.9748; -0.6551; -161.8519; -0.0312; 0.6055; -9.9258;   0.02;  -0.04;   1.05;  -0.11;  -0.33;   0.56 
12419; -1.9756; -0.6530; -161.7318; -0.1523; 0.3076; -9.8555;   0.02;  -0.04;   1.04;  -0.11;  -0.32;   0.56 
12420; -1.9691; -0.6520; -161.6106; -0.0498; 0.4170; -9.9512;   0.02;  -0.04;   1.04;  -0.11;  -0.33;   0.56 
12421; -1.9710; -0.6569; -161.4903; -0.0723; 0.5400; -9.9609;   0.02;  -0.04;   1.04;  -0.10;  -0.32;   0.56 
12422; -1.9718; -0.6549; -161.3773; 0.0195; 0.0518; -9.9697;   0.02;  -0.04;   1.03;  -0.11;  -0.33;   0.57 
12423; -1.9725; -0.6528; -161.2570; -0.0977; 0.2705; -9.8789;   0.02;  -0.03;   1.04;  -0.11;  -0.33;   0.56 
12424; -1.9660; -0.6519; -161.1357; 0.0371; -0.0195; -9.8291;   0.02;  -0.04;   1.04;  -0.10;  -0.33;   0.55 
12425; -1.9668; -0.6498; -161.0154; 0.1270; 0.1387; -9.9639;   0.02;  -0.04;   1.05;  -0.11;  -0.33;   0.56 
12426; -1.9675; -0.6478; -160.8950; -0.0771; 0.7207; -9.9238;   0.02;  -0.04;   1.06;  -0.11;  -0.33;   0.56 
12427; -1.9625; -0.6538; -160.7745; -0.0957; 0.3145; -9.8848;   0.02;  -0.04;   1.05;  -0.11;  -0.34;   0.56 
12429; -1.9640; -0.6496; -160.5335; 0.0391; 0.2646; -9.8955;   0.02;  -0.04;   1.05;  -0.10;  -0.33;   0.56 
12430; -1.9647; -0.6475; -160.4130; 0.0039; 0.4531; -9.9297;   0.02;  -0.03;   1.05;  -0.10;  -0.33;   0.56 
12431; -1.9585; -0.6468; -160.2997; -0.0527; 0.0010; -9.8936;   0.02;  -0.04;   1.05;  -0.10;  -0.33;   0.55 
12432; -1.9604; -0.6515; -160.1717; -0.0732; 0.5156; -9.8828;   0.02;  -0.04;   1.06;  -0.10;  -0.33;   0.56 
12433; -1.9611; -0.6494; -160.0510; -0.0781; 0.4961; -9.9482;   0.02;  -0.04;   1.06;  -0.10;  -0.33;   0.56 
12434; -1.9549; -0.6486; -159.9304; -0.0596; 0.3516; -9.8486;   0.02;  -0.04;   1.05;  -0.10;  -0.33;   0.56 
12435; -1.9556; -0.6465; -159.8096; 0.0361; 0.6367; -9.9023;   0.02;  -0.04;   1.05;  -0.10;  -0.34;   0.56 
12437; -1.9513; -0.6506; -159.5752; -0.0088; 0.1836; -9.9072;   0.02;  -0.04;   1.04;  -0.09;  -0.33;   0.56 
12438; -1.9519; -0.6486; -159.4543; 0.0186; 0.3086; -9.9746;   0.02;  -0.04;   1.04;  -0.10;  -0.33;   0.55 
12439; -1.9526; -0.6465; -159.3334; -0.0664; 0.1553; -9.9316;   0.02;  -0.04;   1.04;  -0.10;  -0.33;   0.55 
12440; -1.9463; -0.6457; -159.2124; -0.0205; 0.3174; -9.9717;   0.02;  -0.03;   1.05;  -0.10;  -0.33;   0.55 
12441; -1.9470; -0.6437; -159.0914; -0.0977; 0.6143; -9.8916;   0.02;  -0.04;   1.06;  -0.10;  -0.32;   0.55 
12442; -1.9489; -0.6485; -158.9702; -0.1084; 0.4355; -9.8643;   0.02;  -0.04;   1.04;  -0.10;  -0.34;   0.56 
12491; -1.8866; -0.6312; -152.8624; -0.1768; 0.1348; -9.9014;   0.02;  -0.04;   1.05;  -0.10;  -0.34;   0.56 
12492; -1.8889; -0.6360; -152.7398; 0.0898; 0.4336; -9.9150;   0.02;  -0.03;   1.05;  -0.10;  -0.34;   0.55 
12493; -1.8828; -0.6357; -152.6248; -0.0078; 0.6006; -9.9619;   0.02;  -0.03;   1.05;  -0.10;  -0.34;   0.56 
12494; -1.8834; -0.6337; -152.5023; -0.0850; 0.1660; -9.9043;   0.02;  -0.04;   1.04;  -0.10;  -0.34;   0.56 
12495; -1.8841; -0.6318; -152.3872; -0.0908; 0.2061; -9.9502;   0.02;  -0.04;   1.04;  -0.10;  -0.34;   0.55 
12496; -1.8779; -0.6315; -152.2645; -0.0439; 0.3604; -9.9629;   0.02;  -0.04;   1.04;  -0.09;  -0.34;   0.56 
12497; -1.8785; -0.6295; -152.1417; 0.1914; -0.0820; -9.9600;   0.02;  -0.04;   1.04;  -0.11;  -0.34;   0.57 
12498; -1.8809; -0.6344; -152.0263; -0.1152; 0.3115; -9.8799;   0.02;  -0.04;   1.06;  -0.10;  -0.34;   0.56 
12499; -1.8750; -0.6341; -151.9050; -0.2158; 0.6201; -9.9531;   0.02;  -0.04;   1.06;  -0.10;  -0.34;   0.55 
12500; -1.8756; -0.6321; -151.7820; -0.0586; 0.3799; -9.9092;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.57 
12501; -1.8762; -0.6302; -151.6666; 0.0039; 0.5000; -9.8467;   0.02;  -0.04;   1.04;  -0.11;  -0.34;   0.56 
12502; -1.8717; -0.6367; -151.5434; 0.0654; 0.4004; -9.9795;   0.02;  -0.03;   1.04;  -0.09;  -0.34;   0.56 
12503; -1.8723; -0.6347; -151.4203; 0.0068; 0.1074; -9.8408;   0.02;  -0.04;   1.05;  -0.10;  -0.35;   0.56 
12504; -1.8733; -0.6328; -151.3062; -0.0879; 0.1943; -9.8867;   0.02;  -0.04;   1.05;  -0.10;  -0.34;   0.56 
12505; -1.8670; -0.6325; -151.1830; -0.0059; 0.6582; -9.9775;   0.02;  -0.04;   1.05;  -0.10;  -0.34;   0.55 
12506; -1.8676; -0.6305; -151.0596; 0.0557; 0.1631; -9.9111;   0.02;  -0.04;   1.04;  -0.10;  -0.34;   0.57 
12507; -1.8685; -0.6286; -150.9454; -0.0137; 0.4561; -9.9502;   0.02;  -0.04;   1.04;  -0.11;  -0.35;   0.57 
12508; -1.8708; -0.6334; -150.8218; -0.0879; 0.6084; -9.8730;   0.02;  -0.04;   1.04;  -0.10;  -0.34;   0.56 
12509; -1.8646; -0.6333; -150.7059; -0.0654; 0.0625; -9.8818;   0.02;  -0.04;   1.03;  -0.10;  -0.34;   0.56 
12510; -1.8652; -0.6313; -150.5823; 0.0186; 0.5264; -9.8320;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.57 
12511; -1.8661; -0.6294; -150.4679; 0.0186; 0.1680; -9.8721;   0.02;  -0.04;   1.03;  -0.09;  -0.34;   0.55 
12512; -1.8599; -0.6293; -150.3519; -0.0508; -0.0078; -9.9199;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12513; -1.8622; -0.6341; -150.2279; -0.0332; 0.1738; -9.9121;   0.02;  -0.04;   1.05;  -0.09;  -0.35;   0.56 
12514; -1.8630; -0.6321; -150.1056; -0.1055; 0.6621; -9.9043;   0.02;  -0.03;   1.06;  -0.10;  -0.35;   0.56 
12519; -1.8546; -0.6328; -149.5115; -0.0039; 0.3535; -9.8350;   0.02;  -0.03;   1.05;  -0.09;  -0.34;   0.56 
12520; -1.8554; -0.6308; -149.3888; -0.0342; 0.5645; -9.9756;   0.02;  -0.04;   1.06;  -0.10;  -0.34;   0.56 
12521; -1.8491; -0.6307; -149.2645; -0.1807; 0.0273; -9.9102;   0.02;  -0.04;   1.05;  -0.09;  -0.34;   0.55 
12522; -1.8499; -0.6288; -149.1494; -0.0303; 0.4287; -9.9199;   0.02;  -0.04;   1.05;  -0.10;  -0.35;   0.56 
12523; -1.8504; -0.6269; -149.0249; -0.0615; 0.5439; -9.8701;   0.02;  -0.03;   1.04;  -0.10;  -0.35;   0.57 
12524; -1.8530; -0.6317; -148.9096; 0.0234; 0.0762; -9.9072;   0.02;  -0.04;   1.04;  -0.09;  -0.35;   0.56 
12525; -1.8471; -0.6315; -148.7866; -0.0254; 0.3975; -9.9287;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12526; -1.8476; -0.6297; -148.6697; -0.0986; 0.1572; -9.8477;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12529; -1.8447; -0.6325; -148.3061; -0.0742; 0.6572; -9.8926;   0.02;  -0.04;   1.06;  -0.10;  -0.35;   0.56 
12530; -1.8455; -0.6306; -148.1905; -0.0527; 0.1602; -9.9385;   0.02;  -0.04;   1.04;  -0.09;  -0.35;   0.55 
12531; -1.8395; -0.6305; -148.0672; -0.1572; 0.2520; -9.8379;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12532; -1.8399; -0.6287; -147.9498; 0.0732; 0.3291; -9.9395;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.57 
12533; -1.8407; -0.6267; -147.8263; 0.0488; 0.0557; -9.7910;   0.02;  -0.04;   1.04;  -0.09;  -0.34;   0.56 
12534; -1.8366; -0.6334; -147.7103; 0.0049; 0.4590; -9.8291;   0.02;  -0.04;   1.05;  -0.10;  -0.35;   0.57 
12535; -1.8374; -0.6315; -147.5867; -0.1094; 0.5928; -9.9014;   0.02;  -0.04;   1.05;  -0.09;  -0.35;   0.57 
12537; -1.8318; -0.6296; -147.3453; 0.0918; 0.4482; -9.9785;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.57 
12538; -1.8325; -0.6277; -147.2292; -0.0781; 0.5254; -9.8877;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12539; -1.8332; -0.6257; -147.1052; -0.0098; 0.0146; -9.8750;   0.02;  -0.04;   1.03;  -0.10;  -0.35;   0.57 
12540; -1.8292; -0.6325; -146.9889; -0.0225; 0.4912; -9.8730;   0.02;  -0.04;   1.04;  -0.11;  -0.35;   0.56 
12541; -1.8299; -0.6307; -146.8726; 0.0469; 0.0703; -9.9453;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.57 
12542; -1.8302; -0.6288; -146.7468; 0.1025; -0.0352; -9.9453;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.58 
12545; -1.8256; -0.6250; -146.3895; -0.0352; 0.3027; -9.8770;   0.02;  -0.04;   1.05;  -0.10;  -0.35;   0.56 
12546; -1.8216; -0.6318; -146.2650; 0.0361; 0.2656; -9.9248;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.57 
12547; -1.8223; -0.6299; -146.1483; -0.0596; 0.4609; -9.9619;   0.02;  -0.04;   1.05;  -0.10;  -0.35;   0.57 
12548; -1.8229; -0.6281; -146.0315; -0.0088; -0.0166; -9.9902;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12549; -1.8169; -0.6281; -145.9069; -0.0469; 0.3594; -9.9414;   0.02;  -0.04;   1.05;  -0.10;  -0.35;   0.55 
12550; -1.8175; -0.6263; -145.7900; -0.0654; 0.4326; -9.8955;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.56 
12551; -1.8202; -0.6310; -145.6650; 0.0068; 0.2168; -9.9707;   0.02;  -0.04;   1.05;  -0.10;  -0.35;   0.56 
12552; -1.8142; -0.6312; -145.5480; -0.0332; 0.5166; -9.9648;   0.02;  -0.04;   1.05;  -0.09;  -0.35;   0.56 
12553; -1.8151; -0.6292; -145.4248; -0.0928; 0.2852; -10.0195;   0.02;  -0.04;   1.03;  -0.09;  -0.35;   0.55 
12554; -1.8091; -0.6294; -145.3076; -0.0654; 0.0820; -9.8975;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12556; -1.8103; -0.6257; -145.0731; 0.0010; 0.1484; -9.9346;   0.02;  -0.03;   1.03;  -0.09;  -0.35;   0.55 
12557; -1.8043; -0.6260; -144.9557; -0.0400; -0.0645; -10.0039;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.57 
12558; -1.8070; -0.6307; -144.8302; -0.0752; 0.4990; -10.0176;   0.02;  -0.04;   1.06;  -0.09;  -0.35;   0.56 
12559; -1.8076; -0.6289; -144.7127; -0.0703; 0.6387; -9.9814;   0.02;  -0.04;   1.05;  -0.10;  -0.34;   0.56 
12560; -1.8015; -0.6290; -144.5873; -0.0762; 0.1152; -9.9561;   0.02;  -0.04;   1.04;  -0.09;  -0.35;   0.56 
12561; -1.8024; -0.6271; -144.4713; -0.0889; 0.2061; -9.9502;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12562; -1.8030; -0.6253; -144.3536; 0.0635; 0.4111; -9.9512;   0.02;  -0.03;   1.04;  -0.10;  -0.35;   0.57 
12563; -1.7969; -0.6255; -144.2279; 0.0957; -0.1826; -9.9570;   0.02;  -0.04;   1.04;  -0.09;  -0.35;   0.55 
12564; -1.7996; -0.6303; -144.1099; 0.0811; 0.5244; -9.9834;   0.02;  -0.04;   1.05;  -0.11;  -0.35;   0.57 
12565; -1.8005; -0.6284; -143.9936; -0.0361; 0.3662; -9.9131;   0.02;  -0.03;   1.05;  -0.10;  -0.35;   0.56 
12566; -1.7944; -0.6287; -143.8678; -0.1416; 0.2881; -9.8877;   0.02;  -0.04;   1.04;  -0.09;  -0.35;   0.57 
12567; -1.7950; -0.6268; -143.7496; 0.0615; 0.4131; -9.9346;   0.02;  -0.03;   1.04;  -0.10;  -0.36;   0.57 
12568; -1.7959; -0.6249; -143.6332; -0.0195; 0.2910; -9.9561;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.57 
12569; -1.7898; -0.6253; -143.5150; -0.0938; 0.1738; -9.9854;   0.02;  -0.04;   1.04;  -0.09;  -0.35;   0.56 
12570; -1.7925; -0.6301; -143.3965; -0.1406; 0.5244; -9.9395;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.56 
12571; -1.7933; -0.6281; -143.2719; -0.0283; 0.2627; -9.9189;   0.02;  -0.04;   1.03;  -0.10;  -0.35;   0.56 
12572; -1.7872; -0.6285; -143.1535; 0.0811; -0.0703; -9.9629;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12574; -1.7886; -0.6248; -142.9181; -0.0986; 0.3877; -9.8682;   0.02;  -0.04;   1.06;  -0.10;  -0.36;   0.57 
12575; -1.7825; -0.6251; -142.7915; -0.0986; 0.1260; -9.8359;   0.02;  -0.04;   1.04;  -0.09;  -0.35;   0.56 
12576; -1.7855; -0.6299; -142.6743; 0.0352; 0.3467; -9.9600;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12577; -1.7860; -0.6281; -142.5555; -0.0830; 0.1533; -9.9434;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12579; -1.7807; -0.6265; -142.3113; 0.0420; 0.3252; -9.9697;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.58 
12580; -1.7815; -0.6247; -142.1940; -0.1221; 0.3369; -9.8477;   0.02;  -0.04;   1.05;  -0.10;  -0.35;   0.56 
12581; -1.7846; -0.6294; -142.0765; -0.0674; 0.3350; -9.9229;   0.02;  -0.04;   1.05;  -0.09;  -0.35;   0.55 
12582; -1.7784; -0.6298; -141.9493; -0.0518; 0.5928; -9.8906;   0.02;  -0.03;   1.05;  -0.09;  -0.36;   0.56 
12584; -1.7797; -0.6261; -141.7124; -0.1006; 0.1934; -9.9346;   0.02;  -0.04;   1.04;  -0.09;  -0.35;   0.56 
12586; -1.7746; -0.6247; -141.4770; 0.0322; 0.1201; -9.9297;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12589; -1.7723; -0.6280; -141.1133; -0.0908; 0.5615; -9.9121;   0.02;  -0.04;   1.06;  -0.10;  -0.35;   0.56 
12593; -1.7707; -0.6296; -140.6387; -0.0635; 0.0225; -9.9551;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12594; -1.7645; -0.6301; -140.5105; -0.0801; 0.5938; -9.9971;   0.02;  -0.04;   1.05;  -0.09;  -0.36;   0.56 
12595; -1.7652; -0.6282; -140.3921; -0.0059; 0.2178; -10.0039;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.56 
12596; -1.7659; -0.6264; -140.2735; 0.0547; 0.4072; -9.9033;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.57 
12597; -1.7601; -0.6269; -140.1550; -0.0371; 0.4746; -9.9375;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12598; -1.7608; -0.6250; -140.0363; -0.1328; 0.0771; -9.9014;   0.02;  -0.04;   1.03;  -0.10;  -0.36;   0.57 
12599; -1.7636; -0.6298; -139.9155; -0.0391; 0.3691; -9.9434;   0.02;  -0.04;   1.04;  -0.10;  -0.35;   0.56 
12600; -1.7577; -0.6304; -139.7968; 0.0146; 0.4160; -9.9834;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.56 
12601; -1.7584; -0.6286; -139.6778; -0.0410; 0.2168; -9.9824;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.57 
12602; -1.7525; -0.6291; -139.5589; -0.1006; -0.1592; -9.9727;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.56 
12603; -1.7532; -0.6273; -139.4398; -0.0225; 0.4707; -9.8994;   0.02;  -0.04;   1.06;  -0.10;  -0.36;   0.56 
12604; -1.7539; -0.6255; -139.3206; 0.0635; 0.4727; -9.9463;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.57 
12605; -1.7504; -0.6326; -139.1931; -0.1699; 0.1973; -9.9092;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.56 
12608; -1.7458; -0.6295; -138.8349; 0.1113; 0.1709; -9.8721;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.56 
12609; -1.7465; -0.6277; -138.7154; 0.0439; 0.4473; -9.9541;   0.02;  -0.04;   1.06;  -0.10;  -0.36;   0.55 
12610; -1.7471; -0.6259; -138.5957; -0.2246; 0.2158; -9.9102;   0.02;  -0.04;   1.05;  -0.09;  -0.36;   0.56 
12611; -1.7437; -0.6331; -138.4759; -0.0186; 0.3975; -9.9951;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.56 
12612; -1.7443; -0.6313; -138.3560; 0.0361; 0.5410; -9.9199;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.55 
12613; -1.7450; -0.6295; -138.2361; 0.0488; 0.0420; -9.9414;   0.02;  -0.04;   1.04;  -0.09;  -0.36;   0.56 
12614; -1.7391; -0.6301; -138.1162; -0.0732; 0.4053; -9.9561;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.57 
12615; -1.7400; -0.6283; -137.9980; -0.1807; 0.5361; -9.8760;   0.02;  -0.04;   1.05;  -0.09;  -0.36;   0.55 
12616; -1.7406; -0.6264; -137.8778; 0.1201; 0.0459; -9.9834;   0.02;  -0.04;   1.03;  -0.09;  -0.36;   0.56 
12617; -1.7372; -0.6337; -137.7575; 0.0508; 0.1055; -9.9990;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.56 
12618; -1.7378; -0.6319; -137.6371; 0.0117; 0.3613; -9.9209;   0.02;  -0.04;   1.06;  -0.10;  -0.35;   0.56 
12619; -1.7319; -0.6326; -137.5168; -0.0352; 0.4238; -9.9346;   0.02;  -0.04;   1.05;  -0.09;  -0.36;   0.57 
12620; -1.7300; -0.6362; -137.1568; -0.0264; 0.2051; -9.9609;   0.02;  -0.03;   1.04;  -0.10;  -0.36;   0.56 
12621; -1.7306; -0.6344; -137.0360; -0.0430; 0.1904; -9.9590;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.56 
12622; -1.7314; -0.6325; -136.9170; -0.0791; 0.5195; -9.9424;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.57 
12623; -1.7255; -0.6333; -136.7962; -0.0957; 0.1992; -9.7529;   0.02;  -0.03;   1.04;  -0.09;  -0.36;   0.56 
12624; -1.7261; -0.6315; -136.6751; 0.0869; 0.3477; -9.8604;   0.02;  -0.03;   1.04;  -0.10;  -0.35;   0.56 
12626; -1.7210; -0.6306; -136.4431; -0.1182; -0.0293; -9.9219;   0.02;  -0.04;   1.03;  -0.10;  -0.37;   0.56 
12627; -1.7216; -0.6288; -136.3218; 0.0137; 0.4893; -9.8809;   0.02;  -0.04;   1.04;  -0.09;  -0.36;   0.56 
12628; -1.7247; -0.6335; -136.2003; 0.0771; 0.2168; -9.9365;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.56 
12629; -1.7191; -0.6342; -136.0807; -0.0537; -0.0059; -9.9658;   0.02;  -0.04;   1.03;  -0.10;  -0.37;   0.57 
12630; -1.7197; -0.6326; -135.9675; -0.1064; 0.0273; -9.9180;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.55 
12631; -1.7140; -0.6333; -135.8478; -0.0352; 0.5205; -9.8906;   0.02;  -0.04;   1.06;  -0.09;  -0.36;   0.56 
12632; -1.7145; -0.6316; -135.7261; 0.1182; 0.4717; -9.9688;   0.02;  -0.04;   1.05;  -0.10;  -0.37;   0.58 
12633; -1.7154; -0.6297; -135.6062; -0.0566; 0.2061; -9.8799;   0.02;  -0.04;   1.04;  -0.10;  -0.37;   0.56 
12634; -1.7120; -0.6371; -135.4842; -0.0918; 0.4072; -9.8789;   0.02;  -0.03;   1.04;  -0.09;  -0.37;   0.56 
12635; -1.7125; -0.6353; -135.3622; -0.0615; -0.1523; -9.8916;   0.02;  -0.04;   1.04;  -0.10;  -0.37;   0.56 
12636; -1.7133; -0.6335; -135.2421; 0.0215; 0.3486; -9.8789;   0.02;  -0.04;   1.05;  -0.09;  -0.37;   0.56 
12637; -1.7077; -0.6343; -135.1218; 0.0166; 0.5918; -9.9893;   0.02;  -0.04;   1.05;  -0.10;  -0.37;   0.56 
12638; -1.7081; -0.6325; -134.9996; -0.1201; 0.1328; -9.8428;   0.02;  -0.04;   1.04;  -0.09;  -0.36;   0.55 
12639; -1.7090; -0.6308; -134.8875; -0.0146; 0.3369; -9.9160;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.56 
12640; -1.7057; -0.6382; -134.7649; -0.0938; 0.4990; -9.8145;   0.02;  -0.04;   1.04;  -0.10;  -0.37;   0.57 
12641; -1.7065; -0.6363; -134.6443; 0.0176; 0.0791; -9.9326;   0.02;  -0.04;   1.04;  -0.09;  -0.36;   0.56 
12642; -1.7005; -0.6373; -134.5218; -0.0010; 0.4600; -9.9150;   0.02;  -0.03;   1.05;  -0.10;  -0.36;   0.57 
12643; -1.7013; -0.6355; -134.4009; -0.0801; 0.2344; -9.8477;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.55 
12646; -1.6968; -0.6329; -134.0445; 0.0244; 0.5801; -9.9229;   0.02;  -0.04;   1.06;  -0.09;  -0.37;   0.56 
12647; -1.6939; -0.6402; -133.9232; -0.0371; 0.3682; -9.9766;   0.02;  -0.04;   1.05;  -0.10;  -0.37;   0.57 
12648; -1.6946; -0.6384; -133.8020; -0.1865; 0.3301; -9.8760;   0.02;  -0.04;   1.05;  -0.09;  -0.36;   0.56 
12649; -1.6950; -0.6367; -133.6787; 0.0068; 0.2393; -9.9297;   0.02;  -0.04;   1.04;  -0.09;  -0.37;   0.57 
12650; -1.6894; -0.6377; -133.5658; 0.0137; 0.1113; -9.8984;   0.02;  -0.04;   1.04;  -0.10;  -0.37;   0.57 
12651; -1.6901; -0.6359; -133.4442; 0.0918; 0.4883; -9.9561;   0.02;  -0.04;   1.05;  -0.09;  -0.36;   0.55 
12652; -1.6844; -0.6369; -133.3226; -0.0684; 0.3936; -9.9658;   0.02;  -0.04;   1.05;  -0.10;  -0.36;   0.56 
12653; -1.6848; -0.6352; -133.1990; -0.1855; 0.2637; -9.8281;   0.03;  -0.04;   1.04;  -0.10;  -0.36;   0.55 
12654; -1.6884; -0.6398; -133.0854; 0.0820; 0.1768; -9.9092;   0.02;  -0.04;   1.04;  -0.10;  -0.36;   0.57 
12655; -1.6827; -0.6408; -132.9636; 0.0225; 0.4551; -9.9248;   0.02;  -0.04;   1.04;  -0.10;  -0.37;   0.56 
12656; -1.6834; -0.6391; -132.8501; 0.0664; -0.1250; -9.9785;   0.02;  -0.04;   1.03;  -0.10;  -0.36;   0.58 
12657; -1.6777; -0.6401; -132.7280; -0.1074; 0.5225; -9.9443;   0.02;  -0.04;   1.04;  -0.09;  -0.37;   0.56 
12658; -1.6781; -0.6384; -132.6039; -0.0645; 0.1523; -9.9219;   0.02;  -0.03;   1.04;  -0.10;  -0.37;   0.56 
12659; -1.6789; -0.6367; -132.4901; 0.0488; 0.1104; -9.9111;   0.02;  -0.04;   1.04;  -0.10;  -0.37;   0.56 
12660; -1.6731; -0.6377; -132.3678; 0.0449; 0.1680; -9.8662;   0.02;  -0.04;   1.05;  -0.10;  -0.37;   0.56 
12661; -1.6738; -0.6360; -132.2453; -0.0381; 0.3389; -9.8945;   0.02;  -0.04;   1.06;  -0.10;  -0.37;   0.57 
12662; -1.6710; -0.6435; -132.1311; -0.0781; 0.3457; -9.9727;   0.02;  -0.04;   1.05;  -0.10;  -0.37;   0.56 
12663; -1.6716; -0.6417; -132.0084; -0.1143; 0.3594; -10.0166;   0.02;  -0.04;   1.04;  -0.09;  -0.37;   0.57 
12664; -1.6723; -0.6399; -131.8857; -0.0322; 0.2881; -10.0156;   0.02;  -0.04;   1.04;  -0.10;  -0.37;   0.58 
12665; -1.6666; -0.6411; -131.7714; 0.0449; 0.0391; -9.9346;   0.02;  -0.04;   1.04;  -0.09;  -0.37;   0.57 
