sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 
697; -1.0614; -0.6009; 135.4633; -0.1611; 0.1738; -9.8457;   0.01;  -0.01;   0.31;   0.05;   0.50;  -0.04 
698; -1.0595; -0.6061; 135.6065; -0.1553; 0.2227; -9.8818;   0.01;  -0.01;   0.32;   0.04;   0.50;  -0.04 
699; -1.0577; -0.6112; 135.7578; -0.1494; 0.2227; -9.8184;   0.01;  -0.01;   0.31;   0.05;   0.49;  -0.04 
700; -1.0558; -0.6163; 135.9007; -0.1621; 0.2402; -9.8408;   0.01;  -0.01;   0.31;   0.04;   0.49;  -0.04 
701; -1.0567; -0.6150; 136.0453; -0.1455; 0.1914; -9.8857;   0.01;  -0.01;   0.32;   0.05;   0.49;  -0.04 
702; -1.0483; -0.6176; 136.1880; -0.1533; 0.3350; -9.8691;   0.01;  -0.01;   0.32;   0.04;   0.50;  -0.04 
703; -1.0464; -0.6227; 136.3305; -0.1328; 0.0898; -9.9131;   0.01;  -0.01;   0.30;   0.04;   0.50;  -0.04 
704; -1.0447; -0.6279; 136.4748; -0.1445; 0.1719; -9.8555;   0.01;  -0.01;   0.31;   0.04;   0.49;  -0.04 
705; -1.0454; -0.6266; 136.6171; -0.1396; 0.2256; -9.8301;   0.01;  -0.01;   0.32;   0.05;   0.50;  -0.04 
706; -1.0435; -0.6318; 136.7592; -0.1670; 0.3008; -9.8506;   0.01;  -0.01;   0.31;   0.04;   0.49;  -0.04 
707; -1.0353; -0.6345; 136.9032; -0.1416; 0.0850; -9.8369;   0.01;  -0.01;   0.30;   0.04;   0.50;  -0.04 
708; -1.0362; -0.6332; 137.0469; -0.1338; 0.2178; -9.8877;   0.01;  -0.01;   0.32;   0.04;   0.50;  -0.04 
709; -1.0343; -0.6384; 137.1887; -0.1445; 0.1299; -9.8857;   0.01;  -0.01;   0.32;   0.04;   0.50;  -0.04 
710; -1.0327; -0.6436; 137.3323; -0.1396; 0.1211; -9.8643;   0.01;  -0.01;   0.31;   0.04;   0.50;  -0.04 
711; -1.0334; -0.6423; 137.4738; -0.1904; 0.1904; -9.8467;   0.01;  -0.01;   0.30;   0.04;   0.49;  -0.04 
712; -1.0252; -0.6450; 137.6171; -0.1729; 0.1309; -9.8516;   0.01;  -0.01;   0.32;   0.04;   0.50;  -0.04 
713; -1.0234; -0.6503; 137.7584; -0.1670; 0.2646; -9.8564;   0.01;  -0.01;   0.32;   0.03;   0.50;  -0.03 
714; -1.0242; -0.6490; 137.9015; -0.1836; 0.2432; -9.8496;   0.01;  -0.01;   0.31;   0.03;   0.50;  -0.04 
715; -1.0227; -0.6542; 138.0526; -0.1494; 0.2217; -9.8564;   0.01;  -0.01;   0.31;   0.03;   0.49;  -0.04 
716; -1.0209; -0.6595; 138.1936; -0.1650; 0.2344; -9.8740;   0.01;  -0.01;   0.32;   0.04;   0.50;  -0.04 
717; -1.0127; -0.6622; 138.3363; -0.1650; 0.3184; -9.8809;   0.01;  -0.01;   0.31;   0.03;   0.49;  -0.03 
718; -1.0136; -0.6610; 138.4788; -0.1533; -0.0020; -9.8369;   0.01;  -0.01;   0.30;   0.03;   0.50;  -0.04 
719; -1.0118; -0.6663; 138.6131; -0.1592; 0.1572; -9.8721;   0.01;  -0.01;   0.31;   0.03;   0.49;  -0.04 
720; -1.0102; -0.6716; 138.7618; -0.1631; 0.3018; -9.8770;   0.01;  -0.01;   0.32;   0.03;   0.49;  -0.03 
721; -1.0110; -0.6703; 138.9040; -0.2021; 0.2236; -9.8506;   0.01;  -0.01;   0.31;   0.03;   0.49;  -0.04 
722; -1.0029; -0.6732; 139.0461; -0.1445; 0.1318; -9.8857;   0.01;  -0.01;   0.31;   0.02;   0.50;  -0.03 
723; -1.0014; -0.6784; 139.1963; -0.1338; 0.2061; -9.8809;   0.01;  -0.01;   0.32;   0.03;   0.50;  -0.04 
724; -1.0022; -0.6772; 139.3381; -0.1709; 0.1865; -9.8643;   0.01;  -0.01;   0.32;   0.03;   0.50;  -0.04 
725; -1.0005; -0.6825; 139.4781; -0.1797; 0.2305; -9.8984;   0.01;  -0.01;   0.30;   0.03;   0.50;  -0.04 
726; -0.9949; -0.6788; 139.6215; -0.1768; 0.2295; -9.8701;   0.01;  -0.01;   0.30;   0.02;   0.49;  -0.03 
727; -0.9934; -0.6842; 139.7631; -0.1836; 0.1455; -9.8799;   0.01;  -0.01;   0.32;   0.03;   0.50;  -0.03 
728; -0.9917; -0.6895; 139.9108; -0.1689; 0.2148; -9.8682;   0.01;  -0.01;   0.32;   0.03;   0.51;  -0.03 
729; -0.9926; -0.6882; 140.0521; -0.1309; 0.1230; -9.8975;   0.01;  -0.01;   0.31;   0.03;   0.49;  -0.03 
730; -0.9910; -0.6936; 140.1933; -0.1719; 0.1465; -9.9062;   0.01;  -0.01;   0.31;   0.04;   0.49;  -0.04 
731; -0.9829; -0.6966; 140.3343; -0.1982; 0.2920; -9.8770;   0.01;  -0.01;   0.32;   0.03;   0.50;  -0.04 
732; -0.9815; -0.7019; 140.4834; -0.2061; 0.3154; -9.8662;   0.01;  -0.01;   0.31;   0.03;   0.50;  -0.04 
733; -0.9825; -0.7007; 140.6261; -0.1455; 0.0361; -9.8311;   0.01;  -0.01;   0.30;   0.03;   0.50;  -0.04 
734; -0.9810; -0.7060; 140.7668; -0.1475; 0.1338; -9.8779;   0.01;  -0.01;   0.31;   0.01;   0.50;  -0.03 
735; -0.9794; -0.7114; 140.9075; -0.1914; 0.2754; -9.8799;   0.01;  -0.01;   0.32;   0.03;   0.50;  -0.04 
736; -0.9738; -0.7078; 141.0560; -0.2002; 0.1953; -9.8467;   0.01;  -0.01;   0.31;   0.04;   0.50;  -0.03 
737; -0.9723; -0.7132; 141.1964; -0.1875; 0.1641; -9.8506;   0.01;  -0.01;   0.31;   0.02;   0.50;  -0.03 
738; -0.9709; -0.7186; 141.3385; -0.1992; 0.1348; -9.8467;   0.01;  -0.01;   0.32;   0.02;   0.50;  -0.04 
739; -0.9719; -0.7174; 141.4868; -0.1973; 0.2373; -9.8330;   0.01;  -0.01;   0.32;   0.03;   0.50;  -0.04 
740; -0.9704; -0.7228; 141.6269; -0.2363; 0.2207; -9.8477;   0.01;  -0.01;   0.31;   0.02;   0.49;  -0.03 
741; -0.9689; -0.7282; 141.7668; -0.2168; 0.2139; -9.8340;   0.01;  -0.01;   0.31;   0.02;   0.50;  -0.03 
742; -0.9633; -0.7247; 141.9085; -0.2090; 0.1943; -9.8438;   0.01;  -0.01;   0.32;   0.02;   0.49;  -0.03 
743; -0.9620; -0.7301; 142.0563; -0.2051; 0.2695; -9.8535;   0.01;  -0.01;   0.32;   0.02;   0.50;  -0.03 
744; -0.9605; -0.7356; 142.1959; -0.1660; 0.0898; -9.8623;   0.01;  -0.01;   0.31;   0.02;   0.51;  -0.04 
745; -0.9616; -0.7343; 142.3453; -0.1953; 0.1816; -9.8760;   0.01;  -0.01;   0.31;   0.01;   0.49;  -0.03 
746; -0.9602; -0.7397; 142.4847; -0.2061; 0.3350; -9.8682;   0.01;  -0.01;   0.32;   0.02;   0.51;  -0.03 
747; -0.9522; -0.7429; 142.6320; -0.2100; 0.2646; -9.8486;   0.01;  -0.01;   0.31;   0.02;   0.50;  -0.04 
748; -0.9509; -0.7484; 142.7731; -0.1943; 0.1396; -9.8438;   0.01;  -0.01;   0.30;   0.02;   0.50;  -0.03 
749; -0.9518; -0.7472; 142.9122; -0.1855; 0.1338; -9.8730;   0.01;  -0.01;   0.32;   0.02;   0.50;  -0.04 
750; -0.9506; -0.7526; 143.0609; -0.2002; 0.2480; -9.8516;   0.01;  -0.01;   0.32;   0.02;   0.50;  -0.03 
751; -0.9493; -0.7580; 143.2078; -0.2275; 0.2783; -9.8984;   0.01;  -0.01;   0.31;   0.02;   0.50;  -0.03 
752; -0.9437; -0.7546; 143.3484; -0.2197; 0.2461; -9.8730;   0.01;  -0.01;   0.31;   0.02;   0.50;  -0.03 
753; -0.9424; -0.7601; 143.4951; -0.2041; 0.1357; -9.8633;   0.01;  -0.01;   0.31;   0.03;   0.50;  -0.04 
754; -0.9412; -0.7656; 143.6354; -0.2236; 0.2305; -9.8359;   0.01;  -0.01;   0.31;   0.03;   0.51;  -0.04 
755; -0.9399; -0.7710; 143.7819; -0.2197; 0.2002; -9.8555;   0.01;  -0.01;   0.30;   0.02;   0.50;  -0.04 
756; -0.9409; -0.7699; 143.9220; -0.2256; 0.1650; -9.8330;   0.01;  -0.01;   0.31;   0.02;   0.50;  -0.03 
757; -0.9398; -0.7753; 144.0700; -0.2197; 0.2422; -9.8447;   0.01;  -0.01;   0.32;   0.02;   0.50;  -0.03 
758; -0.9384; -0.7808; 144.2083; -0.2236; 0.2168; -9.7998;   0.01;  -0.01;   0.32;   0.01;   0.50;  -0.03 
759; -0.9329; -0.7775; 144.3560; -0.1895; 0.0557; -9.8418;   0.01;  -0.01;   0.31;   0.02;   0.50;  -0.03 
760; -0.9317; -0.7830; 144.4957; -0.1826; 0.1826; -9.8496;   0.01;  -0.01;   0.31;   0.01;   0.50;  -0.04 
761; -0.9306; -0.7885; 144.6433; -0.2305; 0.3418; -9.8770;   0.01;  -0.01;   0.32;   0.01;   0.51;  -0.04 
762; -0.9314; -0.7874; 144.7811; -0.1982; 0.1963; -9.8994;   0.01;  -0.01;   0.31;   0.01;   0.50;  -0.04 
763; -0.9303; -0.7929; 144.9205; -0.1787; 0.1621; -9.8623;   0.01;  -0.01;   0.30;   0.01;   0.50;  -0.03 
764; -0.9293; -0.7984; 145.0678; -0.2188; 0.1445; -9.8555;   0.01;  -0.01;   0.31;   0.00;   0.50;  -0.03 
765; -0.9215; -0.8018; 145.2070; -0.2314; 0.3145; -9.8369;   0.01;  -0.01;   0.32;   0.01;   0.51;  -0.03 
766; -0.9225; -0.8006; 145.3540; -0.2295; 0.2891; -9.8760;   0.01;  -0.01;   0.31;   0.01;   0.50;  -0.03 
767; -0.9214; -0.8062; 145.4931; -0.2266; 0.2236; -9.8594;   0.01;  -0.01;   0.31;   0.01;   0.50;  -0.04 
768; -0.9204; -0.8117; 145.6399; -0.2256; 0.1963; -9.8291;   0.01;  -0.01;   0.32;   0.02;   0.50;  -0.04 
769; -0.9194; -0.8172; 145.7866; -0.2217; 0.2354; -9.8525;   0.01;  -0.01;   0.32;   0.02;   0.50;  -0.03 
770; -0.9204; -0.8161; 145.9254; -0.2021; 0.1182; -9.8584;   0.01;  -0.01;   0.30;   0.02;   0.51;  -0.03 
771; -0.9193; -0.8217; 146.0640; -0.1836; 0.1904; -9.8633;   0.01;  -0.01;   0.31;   0.01;   0.51;  -0.04 
772; -0.9183; -0.8272; 146.2104; -0.2246; 0.2764; -9.8486;   0.01;  -0.01;   0.32;   0.01;   0.50;  -0.03 
773; -0.9173; -0.8327; 146.3567; -0.2285; 0.1699; -9.8301;   0.01;  -0.01;   0.32;   0.00;   0.50;  -0.03 
774; -0.9117; -0.8295; 146.5029; -0.1992; 0.1348; -9.8389;   0.01;  -0.01;   0.31;   0.01;   0.51;  -0.03 
775; -0.9107; -0.8351; 146.6412; -0.2188; 0.1738; -9.8613;   0.01;  -0.01;   0.31;   0.00;   0.50;  -0.04 
776; -0.9097; -0.8407; 146.7872; -0.2510; 0.3350; -9.8320;   0.01;  -0.01;   0.32;   0.01;   0.51;  -0.04 
777; -0.9088; -0.8462; 146.9331; -0.2285; 0.2139; -9.8428;   0.01;  -0.01;   0.31;   0.00;   0.51;  -0.03 
778; -0.9099; -0.8451; 147.0727; -0.2197; 0.2334; -9.8496;   0.01;  -0.01;   0.31;   0.02;   0.51;  -0.04 
779; -0.9090; -0.8506; 147.2184; -0.2070; 0.1309; -9.8584;   0.01;  -0.01;   0.31;   0.02;   0.51;  -0.03 
780; -0.9081; -0.8562; 147.3640; -0.2559; 0.3125; -9.8633;   0.01;  -0.01;   0.32;  -0.00;   0.51;  -0.03 
781; -0.9092; -0.8550; 147.5095; -0.2256; 0.2998; -9.9004;   0.01;  -0.01;   0.31;   0.00;   0.50;  -0.03 
782; -0.9015; -0.8587; 147.6471; -0.2197; 0.2002; -9.8672;   0.01;  -0.01;   0.31;   0.01;   0.51;  -0.03 
783; -0.9007; -0.8643; 147.7940; -0.2285; 0.2217; -9.8027;   0.01;  -0.01;   0.32;  -0.00;   0.50;  -0.03 
784; -0.8999; -0.8699; 147.9392; -0.2217; 0.2500; -9.8467;   0.01;  -0.01;   0.31;   0.01;   0.51;  -0.04 
785; -0.9008; -0.8688; 148.0766; -0.2402; 0.1318; -9.8389;   0.01;  -0.01;   0.30;   0.01;   0.51;  -0.04 
786; -0.9001; -0.8744; 148.2232; -0.2480; 0.1660; -9.8545;   0.01;  -0.01;   0.31;   0.00;   0.51;  -0.04 
787; -0.8992; -0.8800; 148.3604; -0.2549; 0.3223; -9.8037;   0.01;  -0.01;   0.32;   0.01;   0.51;  -0.03 
788; -0.9004; -0.8789; 148.5069; -0.2500; 0.1621; -9.8682;   0.01;  -0.01;   0.31;   0.00;   0.50;  -0.03 
789; -0.8996; -0.8845; 148.6516; -0.2285; 0.1758; -9.8682;   0.01;  -0.01;   0.31;  -0.01;   0.50;  -0.03 
790; -0.8988; -0.8901; 148.7902; -0.2256; 0.1426; -9.8506;   0.01;  -0.01;   0.31;   0.00;   0.50;  -0.03 
791; -0.8980; -0.8957; 148.9347; -0.2471; 0.3604; -9.8525;   0.01;  -0.01;   0.32;   0.00;   0.51;  -0.04 
792; -0.8906; -0.8994; 149.0807; -0.2344; 0.2627; -9.8672;   0.01;  -0.01;   0.30;  -0.00;   0.51;  -0.04 
793; -0.8916; -0.8984; 149.2174; -0.2461; 0.2148; -9.8809;   0.01;  -0.01;   0.31;   0.00;   0.52;  -0.03 
794; -0.8909; -0.9040; 149.3633; -0.2217; 0.1650; -9.8779;   0.01;  -0.01;   0.32;  -0.01;   0.50;  -0.03 
795; -0.8901; -0.9096; 149.5075; -0.2783; 0.3291; -9.8691;   0.01;  -0.01;   0.32;   0.01;   0.51;  -0.03 
796; -0.8914; -0.9085; 149.6531; -0.2314; 0.2012; -9.8359;   0.01;  -0.01;   0.31;  -0.01;   0.50;  -0.03 
797; -0.8907; -0.9141; 149.7987; -0.2549; 0.2178; -9.8281;   0.01;  -0.01;   0.31;  -0.01;   0.50;  -0.03 
798; -0.8900; -0.9197; 149.9427; -0.2529; 0.2832; -9.8477;   0.01;  -0.01;   0.32;   0.00;   0.51;  -0.04 
799; -0.8912; -0.9186; 150.0880; -0.2314; 0.2354; -9.8545;   0.01;  -0.01;   0.31;  -0.00;   0.51;  -0.03 
800; -0.8905; -0.9243; 150.2257; -0.2393; 0.2227; -9.8877;   0.01;  -0.01;   0.30;   0.00;   0.51;  -0.04 
801; -0.8899; -0.9299; 150.3709; -0.2500; 0.1904; -9.8652;   0.01;  -0.01;   0.31;  -0.00;   0.51;  -0.04 
802; -0.8892; -0.9356; 150.5145; -0.2588; 0.3057; -9.8662;   0.01;  -0.01;   0.32;  -0.00;   0.51;  -0.03 
803; -0.8905; -0.9345; 150.6595; -0.2197; 0.1748; -9.9014;   0.01;  -0.01;   0.31;  -0.01;   0.51;  -0.03 
804; -0.8899; -0.9401; 150.8045; -0.2285; 0.2021; -9.8506;   0.01;  -0.01;   0.31;  -0.00;   0.51;  -0.03 
805; -0.8894; -0.9457; 150.9493; -0.2217; 0.1670; -9.8779;   0.01;  -0.01;   0.31;   0.00;   0.51;  -0.03 
806; -0.8906; -0.9446; 151.0941; -0.2871; 0.3311; -9.8428;   0.01;  -0.01;   0.32;  -0.00;   0.51;  -0.04 
807; -0.8898; -0.9504; 151.2296; -0.2529; 0.2500; -9.8604;   0.01;  -0.01;   0.30;  -0.01;   0.51;  -0.03 
808; -0.8893; -0.9560; 151.3742; -0.2598; 0.2246; -9.8281;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.04 
809; -0.8888; -0.9617; 151.5187; -0.2549; 0.2021; -9.8623;   0.01;  -0.01;   0.31;  -0.00;   0.51;  -0.03 
810; -0.8900; -0.9605; 151.6631; -0.2900; 0.4102; -9.8643;   0.01;  -0.01;   0.32;  -0.00;   0.52;  -0.03 
811; -0.8895; -0.9662; 151.8075; -0.2500; 0.1367; -9.8291;   0.01;  -0.01;   0.31;  -0.01;   0.50;  -0.03 
812; -0.8889; -0.9719; 151.9441; -0.2334; 0.2285; -9.8477;   0.01;  -0.01;   0.31;  -0.01;   0.50;  -0.03 
813; -0.8903; -0.9707; 152.0959; -0.2656; 0.2852; -9.8975;   0.01;  -0.01;   0.32;  -0.00;   0.51;  -0.05 
814; -0.8898; -0.9764; 152.2399; -0.2598; 0.2002; -9.8174;   0.01;  -0.01;   0.31;  -0.00;   0.51;  -0.04 
815; -0.8894; -0.9821; 152.3779; -0.2393; 0.2314; -9.8662;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.04 
816; -0.8822; -0.9861; 152.5217; -0.2236; 0.2090; -9.8506;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.04 
817; -0.8834; -0.9850; 152.6655; -0.2773; 0.3945; -9.8223;   0.01;  -0.01;   0.32;  -0.01;   0.51;  -0.03 
818; -0.8829; -0.9907; 152.8093; -0.2168; 0.1924; -9.8467;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
819; -0.8825; -0.9964; 152.9530; -0.2441; 0.2588; -9.8936;   0.01;  -0.01;   0.31;  -0.01;   0.51;  -0.03 
820; -0.8821; -1.0021; 153.0966; -0.2100; 0.1768; -9.8662;   0.01;  -0.01;   0.31;  -0.02;   0.51;  -0.04 
821; -0.8836; -1.0009; 153.2490; -0.3066; 0.3906; -9.8525;   0.01;  -0.01;   0.32;  -0.01;   0.52;  -0.04 
822; -0.8831; -1.0067; 153.3849; -0.2451; 0.1758; -9.8467;   0.01;  -0.01;   0.30;  -0.01;   0.52;  -0.04 
823; -0.8827; -1.0124; 153.5283; -0.2129; 0.2734; -9.8457;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
824; -0.8823; -1.0181; 153.6716; -0.2324; 0.2344; -9.8896;   0.01;  -0.01;   0.32;  -0.00;   0.52;  -0.03 
825; -0.8837; -1.0170; 153.8162; -0.2852; 0.3740; -9.8467;   0.01;  -0.01;   0.32;  -0.01;   0.52;  -0.03 
826; -0.8834; -1.0227; 153.9593; -0.2285; 0.1680; -9.8330;   0.01;  -0.01;   0.30;  -0.00;   0.51;  -0.03 
827; -0.8832; -1.0284; 154.1037; -0.2588; 0.1904; -9.8008;   0.01;  -0.01;   0.31;  -0.01;   0.51;  -0.03 
828; -0.8844; -1.0273; 154.2467; -0.2480; 0.2588; -9.8389;   0.01;  -0.01;   0.32;  -0.00;   0.51;  -0.03 
829; -0.8841; -1.0330; 154.3896; -0.2285; 0.1855; -9.8584;   0.01;  -0.01;   0.31;  -0.00;   0.52;  -0.04 
830; -0.8839; -1.0387; 154.5338; -0.2344; 0.3154; -9.8779;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
831; -0.8851; -1.0376; 154.6765; -0.1973; 0.1826; -9.8262;   0.01;  -0.01;   0.31;  -0.02;   0.52;  -0.04 
832; -0.8851; -1.0433; 154.8280; -0.2637; 0.4062; -9.8672;   0.01;  -0.01;   0.32;  -0.01;   0.52;  -0.03 
833; -0.8848; -1.0490; 154.9706; -0.2412; 0.2441; -9.8848;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
834; -0.8861; -1.0479; 155.1145; -0.2295; 0.2559; -9.8701;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
835; -0.8859; -1.0536; 155.2569; -0.2529; 0.1982; -9.8818;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
836; -0.8926; -1.0608; 155.4007; -0.2686; 0.3828; -9.8340;   0.01;  -0.01;   0.32;  -0.01;   0.52;  -0.03 
837; -0.8925; -1.0665; 155.5444; -0.2432; 0.1240; -9.8887;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
838; -0.8937; -1.0655; 155.6866; -0.2461; 0.2393; -9.8848;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
839; -0.8936; -1.0712; 155.8301; -0.2656; 0.3047; -9.8613;   0.01;  -0.01;   0.32;  -0.01;   0.52;  -0.03 
840; -0.8935; -1.0769; 155.9735; -0.2588; 0.3389; -9.8643;   0.01;  -0.01;   0.31;  -0.02;   0.52;  -0.03 
841; -0.8949; -1.0758; 156.1169; -0.2480; 0.2969; -9.8232;   0.01;  -0.01;   0.31;  -0.00;   0.52;  -0.03 
842; -0.8947; -1.0815; 156.2588; -0.2764; 0.2393; -9.8271;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
843; -0.8947; -1.0872; 156.4095; -0.2637; 0.3008; -9.8662;   0.01;  -0.01;   0.32;  -0.01;   0.51;  -0.03 
844; -0.8961; -1.0861; 156.5526; -0.2744; 0.2129; -9.8301;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
845; -0.8960; -1.0918; 156.6882; -0.2520; 0.3115; -9.8965;   0.01;  -0.01;   0.31;  -0.02;   0.52;  -0.03 
846; -0.8960; -1.0976; 156.8312; -0.2021; 0.1826; -9.8330;   0.01;  -0.01;   0.31;  -0.02;   0.52;  -0.03 
847; -0.8974; -1.0964; 156.9815; -0.2568; 0.3848; -9.8848;   0.01;  -0.01;   0.32;  -0.00;   0.53;  -0.03 
848; -0.8973; -1.1022; 157.1231; -0.2646; 0.2012; -9.8291;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
849; -0.8973; -1.1079; 157.2659; -0.2461; 0.2793; -9.8789;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
850; -0.8987; -1.1068; 157.4086; -0.2549; 0.2744; -9.7959;   0.01;  -0.01;   0.32;  -0.01;   0.52;  -0.03 
851; -0.8987; -1.1125; 157.5512; -0.2705; 0.3877; -9.8223;   0.01;  -0.01;   0.32;  -0.01;   0.52;  -0.02 
852; -0.8987; -1.1183; 157.6938; -0.2520; 0.1045; -9.8701;   0.01;  -0.01;   0.30;  -0.01;   0.52;  -0.03 
853; -0.9002; -1.1171; 157.8376; -0.2891; 0.2139; -9.8584;   0.01;  -0.01;   0.31;  -0.01;   0.53;  -0.03 
854; -0.9004; -1.1228; 157.9874; -0.2559; 0.3145; -9.8438;   0.01;  -0.01;   0.32;  -0.01;   0.52;  -0.03 
855; -0.9004; -1.1285; 158.1297; -0.2783; 0.3369; -9.8760;   0.01;  -0.01;   0.32;  -0.02;   0.53;  -0.03 
856; -0.9018; -1.1274; 158.2720; -0.2471; 0.3545; -9.8926;   0.01;  -0.01;   0.31;  -0.02;   0.52;  -0.03 
857; -0.9087; -1.1345; 158.4143; -0.2510; 0.2119; -9.8760;   0.01;  -0.01;   0.31;  -0.02;   0.52;  -0.03 
858; -0.9089; -1.1402; 158.5639; -0.2881; 0.3936; -9.8643;   0.01;  -0.01;   0.32;  -0.01;   0.52;  -0.03 
859; -0.9090; -1.1460; 158.7060; -0.2861; 0.2412; -9.8125;   0.01;  -0.01;   0.31;  -0.01;   0.53;  -0.04 
860; -0.9104; -1.1448; 158.8480; -0.3037; 0.2822; -9.8252;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
861; -0.9106; -1.1505; 158.9912; -0.2695; 0.2402; -9.8584;   0.01;  -0.01;   0.32;  -0.02;   0.53;  -0.03 
862; -0.9108; -1.1562; 159.1405; -0.2852; 0.3877; -9.8838;   0.01;  -0.01;   0.32;  -0.01;   0.53;  -0.03 
863; -0.9122; -1.1551; 159.2823; -0.2139; 0.1328; -9.8652;   0.01;  -0.01;   0.30;  -0.01;   0.52;  -0.02 
864; -0.9125; -1.1608; 159.4253; -0.2656; 0.2881; -9.8594;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
865; -0.9139; -1.1597; 159.5670; -0.3086; 0.3525; -9.8447;   0.01;  -0.01;   0.31;  -0.01;   0.53;  -0.04 
866; -0.9210; -1.1667; 159.7161; -0.2510; 0.3145; -9.8516;   0.01;  -0.01;   0.31;  -0.01;   0.52;  -0.03 
867; -0.9212; -1.1724; 159.8516; -0.2236; 0.2021; -9.8584;   0.01;  -0.01;   0.30;  -0.01;   0.53;  -0.03 
868; -0.9214; -1.1782; 159.9931; -0.2676; 0.2617; -9.8477;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
869; -0.9230; -1.1770; 160.1431; -0.2480; 0.3115; -9.8369;   0.01;  -0.01;   0.32;  -0.01;   0.53;  -0.03 
870; -0.9232; -1.1828; 160.2845; -0.2949; 0.3662; -9.8418;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
871; -0.9236; -1.1885; 160.4271; -0.2637; 0.3867; -9.8604;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
872; -0.9249; -1.1874; 160.5684; -0.2314; 0.2051; -9.8789;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
873; -0.9254; -1.1930; 160.7181; -0.3350; 0.3457; -9.8633;   0.01;  -0.01;   0.32;  -0.02;   0.53;  -0.03 
874; -0.9256; -1.1988; 160.8593; -0.2891; 0.2451; -9.8721;   0.01;  -0.01;   0.30;  -0.01;   0.53;  -0.03 
875; -0.9272; -1.1976; 161.0016; -0.2656; 0.3047; -9.8398;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
876; -0.9344; -1.2045; 161.1439; -0.2773; 0.2852; -9.8428;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
877; -0.9347; -1.2103; 161.2850; -0.2637; 0.3691; -9.8330;   0.01;  -0.01;   0.32;  -0.02;   0.53;  -0.03 
878; -0.9362; -1.2091; 161.4271; -0.2500; 0.1162; -9.8750;   0.01;  -0.01;   0.31;  -0.02;   0.54;  -0.03 
879; -0.9367; -1.2148; 161.5764; -0.2559; 0.3242; -9.8486;   0.01;  -0.01;   0.32;  -0.03;   0.53;  -0.03 
880; -0.9370; -1.2206; 161.7173; -0.2637; 0.3135; -9.8848;   0.01;  -0.01;   0.32;  -0.02;   0.53;  -0.03 
881; -0.9386; -1.2194; 161.8592; -0.2559; 0.3320; -9.8672;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
882; -0.9390; -1.2252; 162.0011; -0.2412; 0.2500; -9.8467;   0.01;  -0.01;   0.30;  -0.02;   0.53;  -0.03 
883; -0.9394; -1.2309; 162.1429; -0.2314; 0.2451; -9.8496;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
884; -0.9411; -1.2297; 162.2919; -0.2520; 0.3652; -9.8691;   0.01;  -0.01;   0.32;  -0.02;   0.55;  -0.03 
885; -0.9484; -1.2365; 162.4399; -0.2422; 0.4336; -9.8281;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.02 
886; -0.9489; -1.2422; 162.5815; -0.2637; 0.4150; -9.8408;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
887; -0.9504; -1.2410; 162.7231; -0.2461; 0.2598; -9.8555;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.03 
888; -0.9509; -1.2468; 162.8647; -0.3047; 0.4102; -9.8594;   0.01;  -0.01;   0.31;  -0.02;   0.53;  -0.02 
889; -0.9515; -1.2524; 163.0134; -0.2832; 0.1816; -9.8242;   0.01;  -0.01;   0.30;  -0.01;   0.54;  -0.03 
890; -0.9530; -1.2513; 163.1476; -0.2559; 0.3359; -9.8457;   0.01;  -0.01;   0.31;  -0.01;   0.53;  -0.02 
