1.483625173568725586e-01,2.511146366596221924e-01,1.483625173568725586e-01,0.000000000000000000e+00,2.437812392599880695e-03,5.931093543767929077e-02,1.865004822611808777e-01,3.063767194747924805e+00
1.501606553792953491e-01,2.690793275833129883e-01,1.501606553792953491e-01,0.000000000000000000e+00,2.339574391953647137e-03,5.836579203605651855e-02,1.841041445732116699e-01,4.263748645782470703e+00
1.521441787481307983e-01,2.582261264324188232e-01,1.521441787481307983e-01,0.000000000000000000e+00,2.481413772329688072e-03,5.835182219743728638e-02,1.907630823552608490e-01,4.154012203216552734e+00
1.478916406631469727e-01,2.477708756923675537e-01,1.478916406631469727e-01,0.000000000000000000e+00,2.475713321473449469e-03,5.969169735908508301e-02,1.900174282491207123e-01,4.300771236419677734e+00
1.456437259912490845e-01,2.411747872829437256e-01,1.456437259912490845e-01,0.000000000000000000e+00,2.551858953665941954e-03,5.997072905302047729e-02,1.864184550940990448e-01,3.860235691070556641e+00
1.457200199365615845e-01,2.590336799621582031e-01,1.457200199365615845e-01,0.000000000000000000e+00,2.673453593160957098e-03,5.700180679559707642e-02,1.833597570657730103e-01,4.188548564910888672e+00
1.592078655958175659e-01,2.817146480083465576e-01,1.592078655958175659e-01,0.000000000000000000e+00,2.610694733448326588e-03,6.102310866117477417e-02,1.939494386315345764e-01,4.898077964782714844e+00
1.516643166542053223e-01,2.629696726799011230e-01,1.516643166542053223e-01,0.000000000000000000e+00,2.382659818977117538e-03,5.825781449675559998e-02,1.890852339565753937e-01,3.988084077835083008e+00
1.528066247701644897e-01,2.806565463542938232e-01,1.528066247701644897e-01,0.000000000000000000e+00,2.446794125717133284e-03,5.802538245916366577e-02,1.863470040261745453e-01,4.868687629699707031e+00
2.200108952820301056e-02,3.679976984858512878e-02,2.200108952820301056e-02,0.000000000000000000e+00,7.697108230786398053e-04,7.527088746428489685e-03,2.809906704351305962e-02,1.303183317184448242e+00
1.488601714372634888e-01,2.630937993526458740e-01,1.488601714372634888e-01,0.000000000000000000e+00,2.275684440974146128e-03,5.847047269344329834e-02,1.881238147616386414e-01,4.525168895721435547e+00
1.483174264430999756e-01,2.460352033376693726e-01,1.483174264430999756e-01,0.000000000000000000e+00,2.279985521454364061e-03,5.695064365863800049e-02,1.878844127058982849e-01,3.212217569351196289e+00
1.457407474517822266e-01,2.424201071262359619e-01,1.457407474517822266e-01,0.000000000000000000e+00,2.195397100877016783e-03,5.841049924492835999e-02,1.797263622283935547e-01,3.602590560913085938e+00
1.430162191390991211e-01,2.411928027868270874e-01,1.430162191390991211e-01,0.000000000000000000e+00,2.183657663408666849e-03,5.690421164035797119e-02,1.832395792007446289e-01,4.445725917816162109e+00
1.536968499422073364e-01,2.992205321788787842e-01,1.536968499422073364e-01,0.000000000000000000e+00,2.352304698433727026e-03,5.909221619367599487e-02,1.845256239175796509e-01,5.717250823974609375e+00
1.480999290943145752e-01,2.429773062467575073e-01,1.480999290943145752e-01,0.000000000000000000e+00,2.244240138679742813e-03,6.025785580277442932e-02,1.912002637982368469e-01,4.122314929962158203e+00
1.515161544084548950e-01,2.523489594459533691e-01,1.515161544084548950e-01,0.000000000000000000e+00,2.185395511332899332e-03,6.003009527921676636e-02,1.900451071560382843e-01,3.414754629135131836e+00
1.507249027490615845e-01,2.603112459182739258e-01,1.507249027490615845e-01,0.000000000000000000e+00,2.338647784199565649e-03,6.082250177860260010e-02,1.880464404821395874e-01,4.676065444946289062e+00
1.565482318401336670e-01,2.922133207321166992e-01,1.565482318401336670e-01,0.000000000000000000e+00,2.393767063040286303e-03,5.947069823741912842e-02,1.910129599273204803e-01,4.663277626037597656e+00
1.543187946081161499e-01,2.751527428627014160e-01,1.543187946081161499e-01,0.000000000000000000e+00,2.261270768940448761e-03,5.945383757352828979e-02,1.892642825841903687e-01,4.099196910858154297e+00
1.504645347595214844e-01,2.540103793144226074e-01,1.504645347595214844e-01,0.000000000000000000e+00,2.240318921394646168e-03,5.844911187887191772e-02,1.910528130829334259e-01,3.693078279495239258e+00
1.508167982101440430e-01,2.657230496406555176e-01,1.508167982101440430e-01,0.000000000000000000e+00,2.554351929575204849e-03,5.774090066552162170e-02,1.856106445193290710e-01,4.005300998687744141e+00
1.465374380350112915e-01,2.620848417282104492e-01,1.465374380350112915e-01,0.000000000000000000e+00,2.323551743756979704e-03,5.812361463904380798e-02,1.840068027377128601e-01,5.631587028503417969e+00
1.502790600061416626e-01,2.566582858562469482e-01,1.502790600061416626e-01,0.000000000000000000e+00,2.324928820598870516e-03,5.703437328338623047e-02,1.925211213529109955e-01,3.677443981170654297e+00
1.484221369028091431e-01,2.503069937229156494e-01,1.484221369028091431e-01,0.000000000000000000e+00,2.322174084838479757e-03,5.813331156969070435e-02,1.866470091044902802e-01,4.191179752349853516e+00
1.245977822691202164e-02,3.369580954313278198e-02,1.245977822691202164e-02,0.000000000000000000e+00,2.181844283768441528e-04,2.417992334812879562e-03,1.144046243280172348e-02,1.195399522781372070e+00
1.492452472448348999e-01,2.593922317028045654e-01,1.492452472448348999e-01,0.000000000000000000e+00,2.114739560056477785e-03,5.801801383495330811e-02,1.924221627414226532e-01,4.267247200012207031e+00
1.497189849615097046e-01,2.535145282745361328e-01,1.497189849615097046e-01,0.000000000000000000e+00,2.256070554722100496e-03,5.890650302171707153e-02,1.928284056484699249e-01,3.904740810394287109e+00
1.543116867542266846e-01,2.687609493732452393e-01,1.543116867542266846e-01,0.000000000000000000e+00,2.342132211197167635e-03,5.802930146455764771e-02,1.929872073233127594e-01,3.442142963409423828e+00
1.535466164350509644e-01,2.596675753593444824e-01,1.535466164350509644e-01,0.000000000000000000e+00,2.234664920251816511e-03,5.897414311766624451e-02,1.886797510087490082e-01,3.218534708023071289e+00
1.484127044677734375e-01,2.648890614509582520e-01,1.484127044677734375e-01,0.000000000000000000e+00,2.185614896006882191e-03,5.895685404539108276e-02,1.878659017384052277e-01,4.596763610839843750e+00
1.504845470190048218e-01,2.503490447998046875e-01,1.504845470190048218e-01,0.000000000000000000e+00,2.148544765077531338e-03,5.873200297355651855e-02,1.906082294881343842e-01,3.964656114578247070e+00
1.505391299724578857e-01,2.760364115238189697e-01,1.505391299724578857e-01,0.000000000000000000e+00,2.258500433526933193e-03,5.957597866654396057e-02,1.903720311820507050e-01,6.002581596374511719e+00
2.193317748606204987e-02,3.645033016800880432e-02,2.193317748606204987e-02,0.000000000000000000e+00,8.923179266275838017e-04,7.597342599183320999e-03,2.757963212206959724e-02,1.295478463172912598e+00
1.540569365024566650e-01,2.661545872688293457e-01,1.540569365024566650e-01,0.000000000000000000e+00,2.377894532401114702e-03,6.225786358118057251e-02,1.944181546568870544e-01,3.326205253601074219e+00
1.505666673183441162e-01,2.639283239841461182e-01,1.505666673183441162e-01,0.000000000000000000e+00,2.307350456248968840e-03,6.034090369939804077e-02,1.868508309125900269e-01,4.949086666107177734e+00
1.399138569831848145e-01,2.204605489969253540e-01,1.399138569831848145e-01,0.000000000000000000e+00,2.279678185004740953e-03,5.854596197605133057e-02,1.840725019574165344e-01,3.083251476287841797e+00
1.396970301866531372e-01,2.182510197162628174e-01,1.396970301866531372e-01,0.000000000000000000e+00,2.282764064148068428e-03,5.739894509315490723e-02,1.839191764593124390e-01,2.687602758407592773e+00
2.284136787056922913e-02,4.116934537887573242e-02,2.284136787056922913e-02,0.000000000000000000e+00,8.522928110323846340e-04,7.621538825333118439e-03,2.888985816389322281e-02,2.182171583175659180e+00
1.470913887023925781e-01,2.443487644195556641e-01,1.470913887023925781e-01,0.000000000000000000e+00,2.395286748651415110e-03,5.749595165252685547e-02,1.878614276647567749e-01,2.998559713363647461e+00
1.531321257352828979e-01,2.550433874130249023e-01,1.531321257352828979e-01,0.000000000000000000e+00,2.257636864669620991e-03,6.062527373433113098e-02,1.948666907846927643e-01,3.358511924743652344e+00
1.524789333343505859e-01,2.622637450695037842e-01,1.524789333343505859e-01,0.000000000000000000e+00,2.489331003744155169e-03,5.975970625877380371e-02,1.923545897006988525e-01,3.956018447875976562e+00
1.514093428850173950e-01,2.686486542224884033e-01,1.514093428850173950e-01,0.000000000000000000e+00,2.468547492753714323e-03,5.661728978157043457e-02,1.885652169585227966e-01,4.588289260864257812e+00
1.487540900707244873e-01,2.499084770679473877e-01,1.487540900707244873e-01,0.000000000000000000e+00,2.303456654772162437e-03,5.721828341484069824e-02,1.906983554363250732e-01,3.393418312072753906e+00
1.529950946569442749e-01,3.210497498512268066e-01,1.529950946569442749e-01,0.000000000000000000e+00,2.422269899398088455e-03,5.797653645277023315e-02,1.892673373222351074e-01,9.323551177978515625e+00
1.478633731603622437e-01,2.528449892997741699e-01,1.478633731603622437e-01,0.000000000000000000e+00,2.419280179310590029e-03,5.791621655225753784e-02,1.863955706357955933e-01,3.289430618286132812e+00
1.467943787574768066e-01,2.514738738536834717e-01,1.467943787574768066e-01,0.000000000000000000e+00,2.230963436886668205e-03,5.755382031202316284e-02,1.853679120540618896e-01,3.520227670669555664e+00
1.397083103656768799e-01,2.335760295391082764e-01,1.397083103656768799e-01,0.000000000000000000e+00,2.352296607568860054e-03,5.662758648395538330e-02,1.808174401521682739e-01,4.762962341308593750e+00
1.521996259689331055e-01,2.630151212215423584e-01,1.521996259689331055e-01,0.000000000000000000e+00,2.631671202834695578e-03,5.960445851087570190e-02,1.887509413063526154e-01,4.315225124359130859e+00
1.542267799377441406e-01,2.706055939197540283e-01,1.542267799377441406e-01,0.000000000000000000e+00,2.356262004468590021e-03,5.871082842350006104e-02,1.919327825307846069e-01,5.027802944183349609e+00
1.536457389593124390e-01,2.837847471237182617e-01,1.536457389593124390e-01,0.000000000000000000e+00,2.432400127872824669e-03,5.873235687613487244e-02,1.880359575152397156e-01,4.616606235504150391e+00
1.650496572256088257e-01,2.569516301155090332e-01,1.650496572256088257e-01,0.000000000000000000e+00,2.341298502869904041e-03,7.926708459854125977e-02,2.133105099201202393e-01,3.473675489425659180e+00
2.022025436162948608e-01,2.772973179817199707e-01,2.022025436162948608e-01,0.000000000000000000e+00,2.100821177009493113e-03,1.189226210117340088e-01,2.901117056608200073e-01,3.756765604019165039e+00
1.737514436244964600e-01,2.814409136772155762e-01,1.737514436244964600e-01,0.000000000000000000e+00,2.161055454052984715e-03,7.783440500497817993e-02,2.182945013046264648e-01,4.859985828399658203e+00
2.375440001487731934e-01,3.423529267311096191e-01,2.375440001487731934e-01,0.000000000000000000e+00,2.459342358633875847e-03,1.202731877565383911e-01,3.232825249433517456e-01,3.527881145477294922e+00
1.328339613974094391e-02,3.305859118700027466e-02,1.328339613974094391e-02,0.000000000000000000e+00,3.894438777933828533e-04,2.940848236903548241e-03,1.266243983991444111e-02,1.033607602119445801e+00
2.355901002883911133e-01,3.541682660579681396e-01,2.355901002883911133e-01,0.000000000000000000e+00,2.517345477826893330e-03,1.183578372001647949e-01,3.149896934628486633e-01,4.268163681030273438e+00
2.197720408439636230e-01,3.389343619346618652e-01,2.197720408439636230e-01,0.000000000000000000e+00,2.330328512471169233e-03,1.032833009958267212e-01,2.843604609370231628e-01,3.652547836303710938e+00
2.810008227825164795e-01,4.161602854728698730e-01,2.810008227825164795e-01,0.000000000000000000e+00,2.160465985070914030e-03,1.406433880329132080e-01,3.682553246617317200e-01,4.460704326629638672e+00
3.089516758918762207e-01,4.529320001602172852e-01,3.089516758918762207e-01,0.000000000000000000e+00,2.350205439142882824e-03,1.643995642662048340e-01,4.351157844066619873e-01,6.628296375274658203e+00
3.554914593696594238e-01,5.861951708793640137e-01,3.554914593696594238e-01,0.000000000000000000e+00,2.352360519580543041e-03,1.707527637481689453e-01,4.511430487036705017e-01,7.669362545013427734e+00
3.175377547740936279e-01,5.714739561080932617e-01,3.175377547740936279e-01,0.000000000000000000e+00,2.432246867101639509e-03,1.421141177415847778e-01,3.813453987240791321e-01,7.829656600952148438e+00
3.388655781745910645e-01,6.442467570304870605e-01,3.388655781745910645e-01,0.000000000000000000e+00,2.675778989214450121e-03,1.456773728132247925e-01,4.024239853024482727e-01,1.020163059234619141e+01
3.623444437980651855e-01,7.032707333564758301e-01,3.623444437980651855e-01,0.000000000000000000e+00,2.562694367952644825e-03,1.630386263132095337e-01,4.416349753737449646e-01,1.165017223358154297e+01
3.439927995204925537e-01,6.848531961441040039e-01,3.439927995204925537e-01,0.000000000000000000e+00,2.277233521454036236e-03,1.383449882268905640e-01,4.119101688265800476e-01,1.323987197875976562e+01
3.531606495380401611e-01,6.887068152427673340e-01,3.531606495380401611e-01,0.000000000000000000e+00,2.402979531325399876e-03,1.495474874973297119e-01,4.225135892629623413e-01,1.207666492462158203e+01
3.537732958793640137e-01,6.263785362243652344e-01,3.537732958793640137e-01,0.000000000000000000e+00,2.360970829613506794e-03,1.447991430759429932e-01,4.342555403709411621e-01,9.689666748046875000e+00
3.869774639606475830e-01,6.973460912704467773e-01,3.869774639606475830e-01,0.000000000000000000e+00,2.377847034949809313e-03,1.661860346794128418e-01,4.768165573477745056e-01,1.176486301422119141e+01
3.724319040775299072e-01,6.597490310668945312e-01,3.724319040775299072e-01,0.000000000000000000e+00,2.530523983296006918e-03,1.597846150398254395e-01,4.566173776984214783e-01,1.048150634765625000e+01
3.695073425769805908e-01,6.724868416786193848e-01,3.695073425769805908e-01,0.000000000000000000e+00,2.482653129845857620e-03,1.477478742599487305e-01,4.429371282458305359e-01,8.304401397705078125e+00
3.973144888877868652e-01,7.634548544883728027e-01,3.973144888877868652e-01,0.000000000000000000e+00,2.561436034739017487e-03,1.601785868406295776e-01,4.508403912186622620e-01,1.139217185974121094e+01
4.068898558616638184e-01,7.412784099578857422e-01,4.068898558616638184e-01,0.000000000000000000e+00,2.388901542872190475e-03,1.644323170185089111e-01,4.695146158337593079e-01,9.964294433593750000e+00
4.039286673069000244e-01,7.953512072563171387e-01,4.039286673069000244e-01,0.000000000000000000e+00,2.454989531543105841e-03,1.558702886104583740e-01,4.574401006102561951e-01,1.078282260894775391e+01
4.375503361225128174e-01,9.642646908760070801e-01,4.375503361225128174e-01,0.000000000000000000e+00,2.198837988544255495e-03,1.643610298633575439e-01,4.481110945343971252e-01,1.918235397338867188e+01
4.764819145202636719e-01,1.014134883880615234e+00,4.764819145202636719e-01,0.000000000000000000e+00,2.558587351813912392e-03,1.835822016000747681e-01,4.830078482627868652e-01,1.295889663696289062e+01
4.858321547508239746e-01,1.135221242904663086e+00,4.858321547508239746e-01,0.000000000000000000e+00,2.367091132327914238e-03,1.539228260517120361e-01,4.491580203175544739e-01,1.314851951599121094e+01
7.848225235939025879e-01,1.870255827903747559e+00,7.848225235939025879e-01,0.000000000000000000e+00,2.266884315758943558e-03,2.340881526470184326e-01,6.596933454275131226e-01,1.654375457763671875e+01
1.858460344374179840e-02,3.754046931862831116e-02,1.858460344374179840e-02,0.000000000000000000e+00,6.185504316817969084e-04,4.923346452414989471e-03,2.192877605557441711e-02,1.625357985496520996e+00
7.409783005714416504e-01,2.056905984878540039e+00,7.409783005714416504e-01,0.000000000000000000e+00,2.100906160194426775e-03,1.788341701030731201e-01,5.033490061759948730e-01,2.174094009399414062e+01
6.371363401412963867e-01,1.901880025863647461e+00,6.371363401412963867e-01,0.000000000000000000e+00,2.222809998784214258e-03,1.650843620300292969e-01,4.798900187015533447e-01,2.428096008300781250e+01
4.756249189376831055e-01,1.192980527877807617e+00,4.756249189376831055e-01,0.000000000000000000e+00,2.417655603494495153e-03,1.738095283508300781e-01,5.049907863140106201e-01,2.025229644775390625e+01
3.763347864151000977e-01,6.894320845603942871e-01,3.763347864151000977e-01,0.000000000000000000e+00,2.156555594410747290e-03,1.432074904441833496e-01,4.442959353327751160e-01,9.903905868530273438e+00
4.146042168140411377e-01,7.866562604904174805e-01,4.146042168140411377e-01,0.000000000000000000e+00,2.200345334131270647e-03,1.724037826061248779e-01,5.117373615503311157e-01,1.097940921783447266e+01
5.453937649726867676e-01,9.438329935073852539e-01,5.453937649726867676e-01,0.000000000000000000e+00,2.284333517309278250e-03,2.654932141304016113e-01,7.804308831691741943e-01,1.738277053833007812e+01
4.220385849475860596e-01,7.990996837615966797e-01,4.220385849475860596e-01,0.000000000000000000e+00,2.256303967442363501e-03,1.740491390228271484e-01,5.259075015783309937e-01,1.162907314300537109e+01
1.740698702633380890e-02,3.777543827891349792e-02,1.740698702633380890e-02,0.000000000000000000e+00,4.695073366747237742e-04,4.023442976176738739e-03,1.878401311114430428e-02,1.035809993743896484e+00
4.000368118286132812e-01,7.890841364860534668e-01,4.000368118286132812e-01,0.000000000000000000e+00,2.173759508877992630e-03,1.708446741104125977e-01,5.015084743499755859e-01,1.434399032592773438e+01
3.787757754325866699e-01,7.146688103675842285e-01,3.787757754325866699e-01,0.000000000000000000e+00,2.105540770571678877e-03,1.558236777782440186e-01,4.815610572695732117e-01,1.603629875183105469e+01
5.671886205673217773e-01,9.058431982994079590e-01,5.671886205673217773e-01,0.000000000000000000e+00,1.826497609727084637e-03,2.743178904056549072e-01,8.453660309314727783e-01,1.519201660156250000e+01
2.010897174477577209e-02,3.924871608614921570e-02,2.010897174477577209e-02,0.000000000000000000e+00,5.704506329493597150e-04,5.402643699198961258e-03,2.458263887092471123e-02,1.221660614013671875e+00
2.132498100399971008e-02,4.531262814998626709e-02,2.132498100399971008e-02,0.000000000000000000e+00,5.990836798446252942e-04,5.553819239139556885e-03,2.537169819697737694e-02,1.512392759323120117e+00
3.815960884094238281e-01,7.850047349929809570e-01,3.815960884094238281e-01,0.000000000000000000e+00,1.702312700217589736e-03,1.531551331281661987e-01,4.682076424360275269e-01,1.393902587890625000e+01
1.069286727905273438e+01,1.333174133300781250e+01,1.069286727905273438e+01,0.000000000000000000e+00,2.565720060374587774e-03,4.623472213745117188e+00,1.676462793350219727e+01,7.031613159179687500e+01
2.207864522933959961e+00,2.898560523986816406e+00,2.207864522933959961e+00,0.000000000000000000e+00,2.212047809734940529e-03,1.320370316505432129e+00,3.283720076084136963e+00,4.489184570312500000e+01
9.875989913940429688e+00,1.277942943572998047e+01,9.875989913940429688e+00,0.000000000000000000e+00,2.449389372486621141e-03,4.717542648315429688e+00,1.480941057205200195e+01,1.111632232666015625e+02
5.452677607536315918e-01,9.186401963233947754e-01,5.452677607536315918e-01,0.000000000000000000e+00,1.787745655747130513e-03,2.725830674171447754e-01,7.099664658308029175e-01,1.861556816101074219e+01
4.150718748569488525e-01,7.798622846603393555e-01,4.150718748569488525e-01,0.000000000000000000e+00,1.826068997615948319e-03,1.728804558515548706e-01,5.196847170591354370e-01,1.094337940216064453e+01
3.949688076972961426e-01,6.893589496612548828e-01,3.949688076972961426e-01,0.000000000000000000e+00,1.740253588650375605e-03,1.714003235101699829e-01,5.192231088876724243e-01,1.006829166412353516e+01
5.609424710273742676e-01,8.550490140914916992e-01,5.609424710273742676e-01,0.000000000000000000e+00,1.862191478721797466e-03,2.723030447959899902e-01,8.039261549711227417e-01,1.313352394104003906e+01
1.850199140608310699e-02,3.497089818120002747e-02,1.850199140608310699e-02,0.000000000000000000e+00,6.091714749345555902e-04,5.072565749287605286e-03,2.185182273387908936e-02,8.456085920333862305e-01
4.240163564682006836e-01,8.264342546463012695e-01,4.240163564682006836e-01,0.000000000000000000e+00,1.757775899022817612e-03,1.850531101226806641e-01,5.401512086391448975e-01,1.790566825866699219e+01
4.926189780235290527e-01,1.267662763595581055e+00,4.926189780235290527e-01,0.000000000000000000e+00,1.919991860631853342e-03,1.873282194137573242e-01,5.249333232641220093e-01,2.082722282409667969e+01
6.726543307304382324e-01,1.439339637756347656e+00,6.726543307304382324e-01,0.000000000000000000e+00,2.017324499320238829e-03,3.036149144172668457e-01,8.709670603275299072e-01,2.032362937927246094e+01
1.897440105676651001e-02,5.086074024438858032e-02,1.897440105676651001e-02,0.000000000000000000e+00,5.946797609794884920e-04,4.294510930776596069e-03,1.999003067612648010e-02,1.886196732521057129e+00
6.368310451507568359e-01,1.291315913200378418e+00,6.368310451507568359e-01,0.000000000000000000e+00,2.065511012915521860e-03,2.844325006008148193e-01,8.191945552825927734e-01,1.775082969665527344e+01
1.894208788871765137e-02,3.905719518661499023e-02,1.894208788871765137e-02,0.000000000000000000e+00,6.186761456774547696e-04,4.945071414113044739e-03,2.198939025402069092e-02,9.710856080055236816e-01
4.329594075679779053e-01,8.958054780960083008e-01,4.329594075679779053e-01,0.000000000000000000e+00,2.038829028606414795e-03,1.715578734874725342e-01,5.092946439981460571e-01,1.443548965454101562e+01
4.767008423805236816e-01,8.898912072181701660e-01,4.767008423805236816e-01,0.000000000000000000e+00,1.949636061908677220e-03,2.063353657722473145e-01,5.993006378412246704e-01,1.308960819244384766e+01
4.965827763080596924e-01,1.076559066772460938e+00,4.965827763080596924e-01,0.000000000000000000e+00,1.877338887425139546e-03,2.105408906936645508e-01,5.498158335685729980e-01,1.254714298248291016e+01
3.986922204494476318e-01,7.444387078285217285e-01,3.986922204494476318e-01,0.000000000000000000e+00,1.732369593810290098e-03,1.740746349096298218e-01,5.122352987527847290e-01,1.105202579498291016e+01
4.554017186164855957e-01,8.639448285102844238e-01,4.554017186164855957e-01,0.000000000000000000e+00,2.019081963226199150e-03,2.350148260593414307e-01,6.034678816795349121e-01,1.476775741577148438e+01
4.123660027980804443e-01,6.868463158607482910e-01,4.123660027980804443e-01,0.000000000000000000e+00,2.051049203146249056e-03,2.189506292343139648e-01,5.643857568502426147e-01,1.258894062042236328e+01
4.200250208377838135e-01,8.240365386009216309e-01,4.200250208377838135e-01,0.000000000000000000e+00,1.947064942214637995e-03,1.888319253921508789e-01,5.126694142818450928e-01,1.111842346191406250e+01
4.454091489315032959e-01,6.767473816871643066e-01,4.454091489315032959e-01,0.000000000000000000e+00,2.118476841133087873e-03,2.535400390625000000e-01,6.256054341793060303e-01,9.945724487304687500e+00
6.425982713699340820e-01,8.924710750579833984e-01,6.425982713699340820e-01,0.000000000000000000e+00,2.190590894315391779e-03,3.745604753494262695e-01,9.567989110946655273e-01,9.496364593505859375e+00
1.856303587555885315e-02,3.975450620055198669e-02,1.856303587555885315e-02,0.000000000000000000e+00,5.478227831190451980e-04,4.667831584811210632e-03,2.067956188693642616e-02,1.143278360366821289e+00
7.687146663665771484e-01,1.086375713348388672e+00,7.687146663665771484e-01,0.000000000000000000e+00,1.965264964383095503e-03,4.601950943470001221e-01,1.126312911510467529e+00,9.078299522399902344e+00
5.039277672767639160e-01,1.019320368766784668e+00,5.039277672767639160e-01,0.000000000000000000e+00,1.817782089347019792e-03,2.257046997547149658e-01,5.787408202886581421e-01,1.404184150695800781e+01
1.924882456660270691e-02,4.313216730952262878e-02,1.924882456660270691e-02,0.000000000000000000e+00,5.707652453565970063e-04,4.957366734743118286e-03,2.133948588743805885e-02,1.149443507194519043e+00
5.612091422080993652e-01,1.125914692878723145e+00,5.612091422080993652e-01,0.000000000000000000e+00,1.813343289541080594e-03,2.484773695468902588e-01,6.304690986871719360e-01,1.301863765716552734e+01
5.168147087097167969e-01,8.686788082122802734e-01,5.168147087097167969e-01,0.000000000000000000e+00,1.958258275408297777e-03,2.721021771430969238e-01,6.699872910976409912e-01,1.044391250610351562e+01
5.131618976593017578e-01,9.187989234924316406e-01,5.131618976593017578e-01,0.000000000000000000e+00,1.915210334118455648e-03,2.443972676992416382e-01,6.447979509830474854e-01,9.690806388854980469e+00
4.886067211627960205e-01,9.195884466171264648e-01,4.886067211627960205e-01,0.000000000000000000e+00,1.924079435411840677e-03,2.339988052845001221e-01,5.779917538166046143e-01,1.039094066619873047e+01
5.261388421058654785e-01,9.882815480232238770e-01,5.261388421058654785e-01,0.000000000000000000e+00,1.729883486405014992e-03,2.438922077417373657e-01,6.395474076271057129e-01,1.427502632141113281e+01
5.741658210754394531e-01,1.042156696319580078e+00,5.741658210754394531e-01,0.000000000000000000e+00,1.817070122342556715e-03,2.675064206123352051e-01,7.476589381694793701e-01,2.259702110290527344e+01
1.759802736341953278e-02,3.387844935059547424e-02,1.759802736341953278e-02,0.000000000000000000e+00,5.906959122512489557e-04,5.047546699643135071e-03,2.166238380596041679e-02,1.814254760742187500e+00
4.931207299232482910e-01,1.074675083160400391e+00,4.931207299232482910e-01,0.000000000000000000e+00,1.822053833166137338e-03,2.250415980815887451e-01,5.892385244369506836e-01,2.826700401306152344e+01
4.988737702369689941e-01,9.223330616950988770e-01,4.988737702369689941e-01,0.000000000000000000e+00,1.909867394715547562e-03,2.269479781389236450e-01,6.423041075468063354e-01,1.298238182067871094e+01
9.022693037986755371e-01,1.803749442100524902e+00,9.022693037986755371e-01,0.000000000000000000e+00,1.915019762236624956e-03,4.306965172290802002e-01,1.268620759248733521e+00,2.862729263305664062e+01
4.775605201721191406e-01,9.270701408386230469e-01,4.775605201721191406e-01,0.000000000000000000e+00,1.914898923132568598e-03,2.144738733768463135e-01,6.094864755868911743e-01,1.880785751342773438e+01
