1.153476943969726562e+02
5.453235000000000000e+05
6.730313750000000000e+05
9.807208007812500000e+03
1.058970500000000000e+06
2.456267812500000000e+05
9.459461250000000000e+05
1.253830375000000000e+06
5.505380000000000000e+05
8.214596875000000000e+05
1.207787500000000000e+06
8.713842773437500000e+03
3.626015625000000000e+05
1.792903593750000000e+05
3.418174062500000000e+05
5.147502187500000000e+05
4.211513125000000000e+05
2.255745000000000000e+05
5.001717812500000000e+05
6.930130625000000000e+05
3.951420625000000000e+05
3.619381562500000000e+05
3.750864501953125000e+03
3.401970937500000000e+05
1.359497500000000000e+05
1.978893359375000000e+04
3.634924687500000000e+05
6.388560000000000000e+05
3.530111875000000000e+05
2.618994687500000000e+05
2.767702812500000000e+05
2.562536718750000000e+05
1.351949375000000000e+05
4.886218437500000000e+05
3.370813671875000000e+04
6.764496875000000000e+05
9.437994375000000000e+05
4.511270000000000000e+06
2.875682812500000000e+05
8.760896250000000000e+05
3.251723750000000000e+05
1.905267812500000000e+05
5.926628125000000000e+05
4.815100937500000000e+05
6.436190429687500000e+03
1.215293250000000000e+06
2.183934062500000000e+05
3.413845000000000000e+05
1.800278875000000000e+06
2.004999625000000000e+06
5.073436500000000000e+06
1.109184500000000000e+07
1.064107500000000000e+07
4.997898500000000000e+06
3.915761250000000000e+06
5.372676000000000000e+06
5.088700000000000000e+06
5.127849609375000000e+03
3.231742250000000000e+06
3.269745750000000000e+06
3.756403750000000000e+06
6.990664000000000000e+06
7.321468500000000000e+06
1.042147558593750000e+04
3.036180750000000000e+06
8.018347000000000000e+06
1.453440400000000000e+07
8.198265500000000000e+06
7.560906500000000000e+06
5.589315429687500000e+03
5.145683500000000000e+06
3.160780750000000000e+06
2.731784250000000000e+06
1.402042200000000000e+07
9.133151000000000000e+06
1.321829500000000000e+07
1.167896500000000000e+07
9.682975000000000000e+06
6.731420000000000000e+06
8.902397000000000000e+06
1.466616800000000000e+07
1.548881000000000000e+07
1.192561425781250000e+04
5.668146500000000000e+06
7.568490000000000000e+06
5.968899500000000000e+06
8.508098000000000000e+06
1.330534600000000000e+07
5.403522656250000000e+04
