Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.92827, 359.994, 75.7708, -0.000976562, -0.000976562, 0, -0.0605469, 0.34668, -9.69727, 1.18.2022 20:3:20.416
1, 1.92827, 359.994, 75.7708, -0.000976562, -0.000976562, 0, -0.00878906, 0.331055, -9.74121, 1.18.2022 20:3:20.422
2, 1.92827, 359.994, 75.7708, -0.000976562, -0.000976562, 0, 0.0380859, 0.317383, -9.75879, 1.18.2022 20:3:20.430
3, 1.92827, 359.994, 75.7708, -0.000976562, 0, -0.000976562, -0.0517578, 0.323242, -9.72363, 1.18.2022 20:3:20.438
4, 1.92827, 359.994, 75.7708, 0, 0, 0, 0.0195312, 0.347656, -9.73828, 1.18.2022 20:3:20.446
5, 1.92827, 359.994, 75.7708, 0, -0.000976562, 0, 0.0136719, 0.325195, -9.76953, 1.18.2022 20:3:20.454
6, 1.92827, 359.994, 75.7708, -0.000976562, -0.000976562, 0, -0.0380859, 0.330078, -9.76855, 1.18.2022 20:3:20.462
7, 1.92827, 359.994, 75.7708, -0.000976562, -0.000976562, 0, 0.0830078, 0.297852, -9.75488, 1.18.2022 20:3:20.470
8, 1.92827, 359.994, 75.7708, 0, 0, 0, -0.0185547, 0.296875, -9.72266, 1.18.2022 20:3:20.478
9, 1.92827, 359.994, 75.7708, 0, 0, 0.000976562, -0.00195312, 0.352539, -9.74512, 1.18.2022 20:3:20.486
10, 1.92827, 359.994, 75.7708, -0.000976562, 0, 0, 0.0263672, 0.304688, -9.74414, 1.18.2022 20:3:20.494
11, 1.92827, 359.994, 75.7708, -0.000976562, -0.000976562, 0, -0.0498047, 0.355469, -9.74414, 1.18.2022 20:3:20.502
12, 1.92827, 359.994, 75.7708, 0, -0.000976562, 0, 0.00683594, 0.34082, -9.75, 1.18.2022 20:3:20.510
13, 1.92827, 359.994, 75.7708, -0.000976562, 0, 0, 0.0214844, 0.307617, -9.74414, 1.18.2022 20:3:20.518
14, 1.92827, 359.994, 75.7708, -0.000976562, -0.000976562, -0.00195312, -0.0400391, 0.350586, -9.73535, 1.18.2022 20:3:20.526
15, 1.92827, 359.994, 75.7708, 0, -0.00195312, 0, 0.0410156, 0.331055, -9.72754, 1.18.2022 20:3:20.534
16, 1.92827, 359.994, 75.7708, -0.000976562, -0.00195312, 0, -0.000976562, 0.356445, -9.70703, 1.18.2022 20:3:20.542
17, 1.92827, 359.994, 75.7708, 0, -0.000976562, 0, -0.0136719, 0.342773, -9.71875, 1.18.2022 20:3:20.550
18, 1.92827, 359.994, 75.7708, 0, 0, 0, 0.0507812, 0.314453, -9.7373, 1.18.2022 20:3:20.558
19, 1.92827, 359.994, 75.7708, 0, -0.000976562, 0, -0.0361328, 0.332031, -9.76855, 1.18.2022 20:3:20.566
20, 1.92827, 359.994, 75.7708, 0, 0, 0, 0.0146484, 0.350586, -9.73633, 1.18.2022 20:3:20.574
21, 1.92827, 359.994, 75.7708, 0, -0.000976562, 0, 0.0175781, 0.334961, -9.70312, 1.18.2022 20:3:20.582
