Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.80747, 0.164633, 206.356, 0, 0, 0.000976562, -0.0136719, 0.287109, -9.70898, 1.18.2022 18:55:43.305
1, 1.80747, 0.164633, 206.356, 0, 0.000976562, 0.000976562, -0.0263672, 0.31543, -9.77148, 1.18.2022 18:55:43.311
2, 1.80747, 0.164633, 206.356, 0, 0.000976562, 0.000976562, -0.0498047, 0.329102, -9.74219, 1.18.2022 18:55:43.319
3, 1.80747, 0.164633, 206.356, 0, 0, -0.000976562, 0.0361328, 0.314453, -9.76074, 1.18.2022 18:55:43.327
4, 1.80747, 0.164633, 206.356, -0.00195312, 0, -0.000976562, -0.0732422, 0.324219, -9.72852, 1.18.2022 18:55:43.335
5, 1.80747, 0.164633, 206.356, 0, 0, -0.000976562, -0.0322266, 0.308594, -9.69824, 1.18.2022 18:55:43.343
6, 1.81427, 0.166227, 206.356, 0, -0.000976562, -0.00195312, -0.0166016, 0.271484, -9.74707, 1.18.2022 18:55:43.351
7, 1.80747, 0.164633, 206.356, 0, 0, -0.00195312, -0.0576172, 0.319336, -9.75684, 1.18.2022 18:55:43.359
8, 1.80747, 0.164633, 206.356, -0.000976562, 0, -0.00195312, -0.0126953, 0.31543, -9.77441, 1.18.2022 18:55:43.367
9, 1.81427, 0.166227, 206.356, -0.000976562, 0, 0, -0.0253906, 0.314453, -9.72461, 1.18.2022 18:55:43.375
10, 1.81427, 0.166227, 206.356, -0.000976562, 0, -0.00195312, -0.0761719, 0.355469, -9.74805, 1.18.2022 18:55:43.383
11, 1.81427, 0.166227, 206.356, 0, 0, 0, -0.00683594, 0.314453, -9.72754, 1.18.2022 18:55:43.391
12, 1.81427, 0.166227, 206.356, -0.000976562, -0.00195312, 0, -0.0595703, 0.304688, -9.73828, 1.18.2022 18:55:43.399
13, 1.81427, 0.166227, 206.356, -0.000976562, -0.000976562, 0, -0.0429688, 0.295898, -9.74805, 1.18.2022 18:55:43.407
14, 1.81427, 0.166227, 206.356, -0.000976562, 0, 0, -0.00683594, 0.291992, -9.7207, 1.18.2022 18:55:43.415
15, 1.81436, 0.166117, 206.349, -0.000976562, 0, 0, -0.0927734, 0.316406, -9.73535, 1.18.2022 18:55:43.423
16, 1.81436, 0.166117, 206.349, -0.000976562, 0, 0, -0.0166016, 0.319336, -9.74121, 1.18.2022 18:55:43.431
17, 1.81436, 0.166117, 206.349, -0.00195312, 0, 0, -0.0126953, 0.310547, -9.7793, 1.18.2022 18:55:43.439
18, 1.81436, 0.166117, 206.349, -0.000976562, 0, 0, -0.0957031, 0.320312, -9.78223, 1.18.2022 18:55:43.447
19, 1.81436, 0.166117, 206.349, -0.000976562, 0, 0, 0.0185547, 0.28418, -9.76172, 1.18.2022 18:55:43.455
20, 1.81436, 0.166117, 206.349, -0.000976562, 0, -0.00195312, -0.0595703, 0.319336, -9.73047, 1.18.2022 18:55:43.463
21, 1.81436, 0.166117, 206.349, -0.000976562, 0.000976562, -0.000976562, -0.0566406, 0.338867, -9.74219, 1.18.2022 18:55:43.471
22, 1.81436, 0.166117, 206.349, -0.000976562, 0, 0, 0.0195312, 0.314453, -9.75391, 1.18.2022 18:55:43.479
23, 1.81436, 0.166117, 206.349, -0.000976562, -0.000976562, 0.000976562, -0.0996094, 0.334961, -9.71289, 1.18.2022 18:55:43.487
24, 1.81436, 0.166117, 206.349, -0.00195312, 0, 0, -0.046875, 0.301758, -9.71973, 1.18.2022 18:55:43.495
25, 1.81436, 0.166117, 206.349, -0.000976562, -0.000976562, 0, -0.00488281, 0.277344, -9.76855, 1.18.2022 18:55:43.503
26, 1.81436, 0.166117, 206.349, -0.000976562, -0.000976562, 0, -0.0849609, 0.311523, -9.72559, 1.18.2022 18:55:43.511
27, 1.81436, 0.166117, 206.349, -0.000976562, -0.000976562, 0, 0.0126953, 0.303711, -9.71582, 1.18.2022 18:55:43.519
28, 1.81436, 0.166117, 206.349, -0.000976562, 0, 0, -0.0576172, 0.310547, -9.7666, 1.18.2022 18:55:43.527
29, 1.81436, 0.166117, 206.349, -0.000976562, 0, 0, -0.0332031, 0.333984, -9.73828, 1.18.2022 18:55:43.535
30, 1.81436, 0.166117, 206.349, -0.000976562, 0, 0, 0.0234375, 0.302734, -9.76855, 1.18.2022 18:55:43.543
31, 1.81436, 0.166117, 206.349, 0, -0.000976562, 0, -0.0361328, 0.293945, -9.76953, 1.18.2022 18:55:43.551
32, 1.81436, 0.166117, 206.349, -0.000976562, 0, 0, 0.00292969, 0.319336, -9.74609, 1.18.2022 18:55:43.557
33, 1.81436, 0.166117, 206.349, -0.000976562, -0.000976562, -0.00195312, -0.00976562, 0.310547, -9.75586, 1.18.2022 18:55:43.565
34, 1.81436, 0.166117, 206.349, -0.000976562, 0, -0.00195312, -0.0693359, 0.317383, -9.74023, 1.18.2022 18:55:43.573
35, 1.81436, 0.166117, 206.349, -0.000976562, -0.000976562, 0, 0.0244141, 0.310547, -9.70605, 1.18.2022 18:55:43.581
36, 1.81436, 0.166117, 206.349, -0.000976562, -0.000976562, 0, -0.0439453, 0.296875, -9.70312, 1.18.2022 18:55:43.589
37, 1.81436, 0.166117, 206.349, -0.000976562, -0.000976562, 0.000976562, -0.0507812, 0.320312, -9.77148, 1.18.2022 18:55:43.597
38, 1.82116, 0.167711, 206.349, -0.000976562, 0, 0.000976562, 0.0361328, 0.306641, -9.73535, 1.18.2022 18:55:43.605
39, 1.82116, 0.167711, 206.349, 0, 0, 0, -0.0595703, 0.319336, -9.73535, 1.18.2022 18:55:43.613
40, 1.82116, 0.167711, 206.349, -0.000976562, -0.000976562, 0, -0.0283203, 0.299805, -9.71289, 1.18.2022 18:55:43.621
41, 1.82116, 0.167711, 206.349, 0, 0, 0, 0.0263672, 0.294922, -9.7373, 1.18.2022 18:55:43.629
42, 1.82116, 0.167711, 206.349, 0, 0, 0, -0.0654297, 0.349609, -9.70117, 1.18.2022 18:55:43.637
43, 1.82116, 0.167711, 206.349, 0, 0, 0, 0.0078125, 0.302734, -9.73926, 1.18.2022 18:55:43.645
44, 1.82116, 0.167711, 206.349, 0, 0, 0, 0.0166016, 0.3125, -9.76562, 1.18.2022 18:55:43.653
45, 1.82116, 0.167711, 206.349, 0, -0.000976562, 0, -0.0546875, 0.3125, -9.7666, 1.18.2022 18:55:43.661
46, 1.82116, 0.167711, 206.349, 0, 0, 0, 0.0361328, 0.319336, -9.75879, 1.18.2022 18:55:43.669
47, 1.82116, 0.167711, 206.349, -0.00195312, 0, 0, -0.0791016, 0.310547, -9.77539, 1.18.2022 18:55:43.677
48, 1.82116, 0.167711, 206.349, 0, 0, 0, -0.0517578, 0.323242, -9.71387, 1.18.2022 18:55:43.685
49, 1.82116, 0.167711, 206.349, -0.000976562, -0.000976562, -0.00195312, 0, 0.293945, -9.78223, 1.18.2022 18:55:43.693
50, 1.82116, 0.167711, 206.349, 0, 0, 0, -0.0566406, 0.301758, -9.72656, 1.18.2022 18:55:43.701
51, 1.82116, 0.167711, 206.349, 0, -0.000976562, 0, 0.00683594, 0.266602, -9.74316, 1.18.2022 18:55:43.709
52, 1.82116, 0.167711, 206.349, 0.000976562, -0.000976562, 0, -0.00878906, 0.298828, -9.71094, 1.18.2022 18:55:43.717
53, 1.82116, 0.167711, 206.349, -0.000976562, -0.000976562, 0, -0.0585938, 0.330078, -9.7002, 1.18.2022 18:55:43.725
54, 1.82116, 0.167711, 206.349, 0.000976562, 0, 0, 0.0107422, 0.295898, -9.68262, 1.18.2022 18:55:43.733
