Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.70664, 0.390923, 90.0227, -0.000976562, 0, 0, -0.0351562, 0.273438, -9.7373, 1.18.2022 20:51:51.951
1, 1.70664, 0.390923, 90.0227, -0.000976562, -0.000976562, 0, -0.144531, 0.313477, -9.71094, 1.18.2022 20:51:51.955
2, 1.70664, 0.390923, 90.0227, -0.000976562, 0, -0.00195312, -0.0595703, 0.307617, -9.74316, 1.18.2022 20:51:51.963
3, 1.70664, 0.390923, 90.0227, 0, 0, 0, -0.0498047, 0.282227, -9.71289, 1.18.2022 20:51:51.971
4, 1.70664, 0.390923, 90.0227, 0, 0, 0, -0.116211, 0.321289, -9.71777, 1.18.2022 20:51:51.979
5, 1.70664, 0.390923, 90.0227, 0, -0.000976562, 0, -0.00976562, 0.272461, -9.76367, 1.18.2022 20:51:51.987
6, 1.70664, 0.390923, 90.0227, -0.000976562, -0.000976562, 0, -0.0576172, 0.298828, -9.76465, 1.18.2022 20:51:51.995
7, 1.70664, 0.390923, 90.0227, -0.000976562, -0.000976562, 0, -0.0849609, 0.311523, -9.72852, 1.18.2022 20:51:52.003
8, 1.70664, 0.390923, 90.0227, 0, -0.000976562, 0, -0.0205078, 0.291992, -9.70605, 1.18.2022 20:51:52.011
9, 1.70664, 0.390923, 90.0227, 0, -0.000976562, 0, -0.130859, 0.285156, -9.71191, 1.18.2022 20:51:52.017
10, 1.70664, 0.390923, 90.0227, 0, -0.000976562, 0, -0.0566406, 0.299805, -9.74121, 1.18.2022 20:51:52.025
11, 1.70664, 0.390923, 90.0227, -0.000976562, -0.000976562, 0, -0.046875, 0.287109, -9.71094, 1.18.2022 20:51:52.033
12, 1.70664, 0.390923, 90.0227, -0.000976562, -0.000976562, 0, -0.107422, 0.329102, -9.76074, 1.18.2022 20:51:52.041
13, 1.71159, 0.395869, 90.0225, 0, -0.000976562, 0, -0.03125, 0.30957, -9.75, 1.18.2022 20:51:52.049
14, 1.71159, 0.395869, 90.0225, 0, 0, 0, -0.078125, 0.266602, -9.74414, 1.18.2022 20:51:52.057
15, 1.71159, 0.395869, 90.0225, 0, 0, 0, -0.0976562, 0.274414, -9.74316, 1.18.2022 20:51:52.065
16, 1.71159, 0.395869, 90.0225, 0, -0.000976562, 0, -0.0224609, 0.244141, -9.79004, 1.18.2022 20:51:52.073
17, 1.71159, 0.395869, 90.0225, -0.000976562, -0.000976562, 0, -0.121094, 0.271484, -9.71973, 1.18.2022 20:51:52.081
18, 1.71159, 0.395869, 90.0225, -0.000976562, -0.000976562, -0.00195312, -0.0996094, 0.28125, -9.7334, 1.18.2022 20:51:52.089
19, 1.71159, 0.395869, 90.0225, -0.000976562, 0, 0, -0.0576172, 0.308594, -9.7666, 1.18.2022 20:51:52.097
20, 1.71159, 0.395869, 90.0225, 0, -0.000976562, 0, -0.114258, 0.317383, -9.75586, 1.18.2022 20:51:52.105
21, 1.71159, 0.395869, 90.0225, 0, -0.000976562, 0, -0.0351562, 0.30957, -9.73633, 1.18.2022 20:51:52.113
22, 1.71159, 0.395869, 90.0225, -0.000976562, -0.00195312, 0, -0.0498047, 0.28418, -9.76074, 1.18.2022 20:51:52.121
23, 1.71159, 0.395869, 90.0225, -0.00195312, -0.00195312, 0.000976562, -0.0800781, 0.291992, -9.71191, 1.18.2022 20:51:52.129
24, 1.71159, 0.395869, 90.0225, -0.000976562, -0.000976562, 0, 0.0146484, 0.261719, -9.75, 1.18.2022 20:51:52.137
25, 1.71159, 0.395869, 90.0225, -0.000976562, -0.000976562, -0.000976562, -0.0976562, 0.283203, -9.74316, 1.18.2022 20:51:52.145
26, 1.71653, 0.400815, 90.0224, -0.000976562, -0.000976562, -0.00195312, -0.0683594, 0.316406, -9.7334, 1.18.2022 20:51:52.153
27, 1.71629, 0.400906, 90.0224, 0, -0.000976562, -0.00195312, -0.0253906, 0.279297, -9.69727, 1.18.2022 20:51:52.161
28, 1.71629, 0.400906, 90.0224, 0, -0.000976562, -0.000976562, -0.130859, 0.292969, -9.74414, 1.18.2022 20:51:52.169
29, 1.71629, 0.400906, 90.0224, 0, -0.000976562, -0.000976562, -0.0566406, 0.291992, -9.72266, 1.18.2022 20:51:52.177
30, 1.71629, 0.400906, 90.0224, 0, -0.000976562, 0.000976562, -0.0878906, 0.276367, -9.74121, 1.18.2022 20:51:52.185
31, 1.71653, 0.400815, 90.0224, 0, -0.000976562, 0.000976562, -0.118164, 0.31543, -9.69922, 1.18.2022 20:51:52.193
