Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.65668, 0.0855776, 140.788, -0.000976562, 0.000976562, -0.00390625, -0.0166016, 0.280273, -9.72754, 1.18.2022 18:20:49.409
1, 1.65668, 0.0855776, 140.788, -0.000976562, 0.000976562, -0.00390625, -0.0888672, 0.320312, -9.78027, 1.18.2022 18:20:49.417
2, 1.65668, 0.0855776, 140.788, -0.000976562, 0.000976562, -0.00390625, -0.0332031, 0.295898, -9.7627, 1.18.2022 18:20:49.425
3, 1.65677, 0.0856711, 140.796, -0.000976562, 0.000976562, -0.00390625, -0.0664062, 0.280273, -9.72949, 1.18.2022 18:20:49.433
4, 1.65677, 0.0856711, 140.796, -0.000976562, 0, -0.00488281, -0.107422, 0.304688, -9.74219, 1.18.2022 18:20:49.441
5, 1.65677, 0.0856711, 140.796, -0.000976562, 0.000976562, -0.00292969, 0.00195312, 0.267578, -9.7832, 1.18.2022 18:20:49.449
6, 1.65677, 0.0856711, 140.796, -0.000976562, 0.000976562, -0.00292969, -0.0693359, 0.264648, -9.7373, 1.18.2022 18:20:49.457
7, 1.65687, 0.0857646, 140.804, -0.00195312, 0, -0.00292969, -0.0761719, 0.30957, -9.72168, 1.18.2022 18:20:49.465
8, 1.65687, 0.0857646, 140.804, -0.000976562, 0.000976562, -0.00292969, -0.0332031, 0.283203, -9.73242, 1.18.2022 18:20:49.473
9, 1.65687, 0.0857646, 140.804, -0.000976562, 0, -0.00292969, -0.100586, 0.310547, -9.75391, 1.18.2022 18:20:49.481
10, 1.65658, 0.0858034, 140.803, -0.000976562, 0.000976562, -0.00390625, -0.015625, 0.306641, -9.71777, 1.18.2022 18:20:49.489
11, 1.65424, 0.0792153, 140.803, -0.000976562, 0.00195312, -0.00292969, -0.0566406, 0.27832, -9.73633, 1.18.2022 18:20:49.497
12, 1.66082, 0.0768695, 140.803, -0.00195312, 0.000976562, -0.00292969, -0.0859375, 0.300781, -9.75488, 1.18.2022 18:20:49.505
13, 1.66092, 0.0769634, 140.811, -0.00195312, 0, -0.00390625, -0.00292969, 0.274414, -9.76367, 1.18.2022 18:20:49.513
14, 1.66092, 0.0769634, 140.811, -0.00195312, 0.000976562, -0.00390625, -0.0693359, 0.295898, -9.75, 1.18.2022 18:20:49.521
15, 1.66092, 0.0769634, 140.811, -0.00195312, 0, -0.00292969, -0.0576172, 0.300781, -9.75488, 1.18.2022 18:20:49.529
16, 1.66092, 0.0769634, 140.811, -0.00195312, 0, -0.00292969, -0.00683594, 0.297852, -9.7373, 1.18.2022 18:20:49.537
17, 1.66092, 0.0769634, 140.811, -0.00195312, 0, -0.00292969, -0.0791016, 0.325195, -9.77051, 1.18.2022 18:20:49.545
18, 1.66102, 0.0770574, 140.819, -0.000976562, 0, -0.00488281, -0.0380859, 0.277344, -9.77051, 1.18.2022 18:20:49.553
19, 1.66102, 0.0770574, 140.819, -0.00195312, 0, -0.00390625, -0.0595703, 0.290039, -9.73633, 1.18.2022 18:20:49.561
20, 1.66102, 0.0770574, 140.819, -0.000976562, 0.000976562, -0.00292969, -0.0761719, 0.286133, -9.75, 1.18.2022 18:20:49.569
21, 1.66102, 0.0770574, 140.819, -0.000976562, 0, -0.00292969, -0.00878906, 0.253906, -9.72852, 1.18.2022 18:20:49.577
22, 1.66102, 0.0770574, 140.819, -0.000976562, -0.000976562, -0.00292969, -0.0712891, 0.291016, -9.75781, 1.18.2022 18:20:49.585
23, 1.66112, 0.0771513, 140.827, -0.000976562, -0.000976562, -0.00488281, -0.0449219, 0.300781, -9.75781, 1.18.2022 18:20:49.593
24, 1.66083, 0.0771897, 140.825, -0.00195312, 0.000976562, -0.00292969, -0.0195312, 0.257812, -9.76172, 1.18.2022 18:20:49.601
25, 1.66083, 0.0771897, 140.825, -0.000976562, 0, -0.00488281, -0.123047, 0.296875, -9.70898, 1.18.2022 18:20:49.609
26, 1.66083, 0.0771897, 140.825, -0.00195312, 0, -0.00390625, -0.03125, 0.27832, -9.74414, 1.18.2022 18:20:49.617
27, 1.66751, 0.0749396, 140.833, -0.00195312, 0, -0.00390625, -0.0449219, 0.3125, -9.73828, 1.18.2022 18:20:49.625
28, 1.66751, 0.0749396, 140.833, -0.00195312, 0, -0.00390625, -0.0947266, 0.295898, -9.73828, 1.18.2022 18:20:49.633
29, 1.66751, 0.0749396, 140.833, -0.000976562, 0, -0.00488281, -0.00292969, 0.313477, -9.77441, 1.18.2022 18:20:49.641
30, 1.66751, 0.0749396, 140.833, -0.000976562, 0, -0.00292969, -0.0791016, 0.293945, -9.75488, 1.18.2022 18:20:49.649
31, 1.71111, 0.259957, 140.838, -0.000976562, -0.00195312, -0.000976562, -0.0693359, 0.289062, -9.75293, 1.18.2022 18:20:49.657
32, 1.71858, 0.301833, 140.837, -0.000976562, -0.000976562, 0, -0.0146484, 0.269531, -9.74512, 1.18.2022 18:20:49.665
33, 1.72093, 0.308421, 140.837, 0, -0.00195312, -0.000976562, -0.102539, 0.292969, -9.73535, 1.18.2022 18:20:49.673
34, 1.72093, 0.308421, 140.837, -0.000976562, 0, 0, -0.046875, 0.285156, -9.73242, 1.18.2022 18:20:49.681
