Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.7935, 0.0399831, 81.482, -0.00195312, 0, 0, -0.0234375, 0.335938, -9.73828, 1.18.2022 20:48:31.562
1, 1.7935, 0.0399831, 81.482, -0.00195312, 0, 0, 0.0126953, 0.294922, -9.72559, 1.18.2022 20:48:31.566
2, 1.7935, 0.0399831, 81.482, -0.00195312, 0, 0, -0.0449219, 0.326172, -9.7334, 1.18.2022 20:48:31.574
3, 1.7935, 0.0399831, 81.482, -0.000976562, 0, 0.000976562, 0.00683594, 0.303711, -9.77441, 1.18.2022 20:48:31.582
4, 1.7935, 0.0399831, 81.482, -0.000976562, 0, 0, -0.00683594, 0.304688, -9.72461, 1.18.2022 20:48:31.590
5, 1.7935, 0.0399831, 81.482, -0.000976562, 0.000976562, 0, 0.00488281, 0.335938, -9.72949, 1.18.2022 20:48:31.598
6, 1.7935, 0.0399831, 81.482, -0.000976562, -0.000976562, 0, 0.0195312, 0.296875, -9.72559, 1.18.2022 20:48:31.606
7, 1.7935, 0.0399831, 81.482, -0.000976562, -0.000976562, 0, -0.046875, 0.299805, -9.73145, 1.18.2022 20:48:31.614
8, 1.7935, 0.0399831, 81.482, -0.000976562, 0, 0, -0.00488281, 0.317383, -9.75781, 1.18.2022 20:48:31.622
9, 1.7935, 0.0399831, 81.482, -0.000976562, 0, 0, 0.0410156, 0.303711, -9.71875, 1.18.2022 20:48:31.630
10, 1.7935, 0.0399831, 81.482, -0.000976562, -0.000976562, 0, -0.0527344, 0.333984, -9.74902, 1.18.2022 20:48:31.638
11, 1.7935, 0.0399831, 81.482, -0.000976562, -0.000976562, 0, 0.0283203, 0.307617, -9.74902, 1.18.2022 20:48:31.646
12, 1.7988, 0.0445469, 81.4818, -0.00195312, -0.000976562, 0, -0.00976562, 0.299805, -9.74414, 1.18.2022 20:48:31.654
13, 1.7988, 0.0445469, 81.4818, 0, -0.000976562, 0, -0.0332031, 0.310547, -9.75293, 1.18.2022 20:48:31.662
14, 1.7988, 0.0445469, 81.4818, 0, 0, 0, 0.0576172, 0.302734, -9.75, 1.18.2022 20:48:31.670
15, 1.7935, 0.0399831, 81.482, -0.000976562, 0, 0, -0.0234375, 0.314453, -9.74609, 1.18.2022 20:48:31.678
16, 1.7935, 0.0399831, 81.482, -0.000976562, -0.000976562, 0, -0.0166016, 0.328125, -9.7334, 1.18.2022 20:48:31.686
17, 1.7988, 0.0445469, 81.4818, 0, -0.00195312, -0.00195312, 0.0146484, 0.31543, -9.71094, 1.18.2022 20:48:31.694
18, 1.7988, 0.0445469, 81.4818, 0, -0.000976562, -0.00195312, -0.0664062, 0.30957, -9.74316, 1.18.2022 20:48:31.702
19, 1.7935, 0.0399831, 81.482, -0.000976562, 0, -0.00195312, -0.00292969, 0.305664, -9.76562, 1.18.2022 20:48:31.710
20, 1.7988, 0.0445469, 81.4818, -0.000976562, -0.000976562, -0.00195312, 0.0244141, 0.299805, -9.72754, 1.18.2022 20:48:31.718
21, 1.7988, 0.0445469, 81.4818, -0.000976562, -0.000976562, 0, -0.046875, 0.298828, -9.70312, 1.18.2022 20:48:31.726
22, 1.7988, 0.0445469, 81.4818, 0, -0.000976562, 0, 0.0380859, 0.273438, -9.73828, 1.18.2022 20:48:31.734
23, 1.79423, 0.0498454, 81.4818, -0.000976562, -0.000976562, 0, -0.0214844, 0.30957, -9.73633, 1.18.2022 20:48:31.742
24, 1.79423, 0.0498454, 81.4818, 0, -0.000976562, 0, -0.0292969, 0.31543, -9.78613, 1.18.2022 20:48:31.750
25, 1.79423, 0.0498454, 81.4818, -0.00195312, 0, 0, 0.0214844, 0.27832, -9.7334, 1.18.2022 20:48:31.758
26, 1.79423, 0.0498454, 81.4818, 0, 0, 0, -0.0546875, 0.317383, -9.74512, 1.18.2022 20:48:31.766
27, 1.79423, 0.0498454, 81.4818, 0, -0.000976562, 0, -0.0214844, 0.316406, -9.74121, 1.18.2022 20:48:31.774
28, 1.79423, 0.0498454, 81.4818, -0.000976562, -0.000976562, 0, 0.00683594, 0.272461, -9.79492, 1.18.2022 20:48:31.782
29, 1.79423, 0.0498454, 81.4818, -0.000976562, -0.000976562, 0, -0.0517578, 0.345703, -9.74707, 1.18.2022 20:48:31.790
30, 1.79423, 0.0498454, 81.4818, 0, 0, -0.00195312, 0.0498047, 0.300781, -9.76172, 1.18.2022 20:48:31.798
31, 1.79423, 0.0498454, 81.4818, -0.000976562, 0, 0, -0.00195312, 0.294922, -9.7373, 1.18.2022 20:48:31.806
32, 1.79423, 0.0498454, 81.4818, -0.000976562, -0.000976562, 0, -0.03125, 0.329102, -9.74512, 1.18.2022 20:48:31.814
33, 1.79423, 0.0498454, 81.4818, -0.000976562, 0, 0.000976562, 0.0644531, 0.301758, -9.72656, 1.18.2022 20:48:31.822
34, 1.79423, 0.0498454, 81.4818, -0.000976562, 0, 0, -0.03125, 0.317383, -9.75977, 1.18.2022 20:48:31.830
35, 1.79423, 0.0498454, 81.4818, -0.000976562, 0, 0, -0.0283203, 0.27832, -9.74219, 1.18.2022 20:48:31.838
36, 1.79423, 0.0498454, 81.4818, -0.000976562, -0.000976562, 0, 0.00195312, 0.271484, -9.75488, 1.18.2022 20:48:31.846
37, 1.79423, 0.0498454, 81.4818, -0.000976562, -0.000976562, -0.00195312, -0.0615234, 0.299805, -9.72168, 1.18.2022 20:48:31.854
38, 1.79423, 0.0498454, 81.4818, 0, 0, -0.000976562, 0.0292969, 0.311523, -9.7373, 1.18.2022 20:48:31.862
39, 1.78894, 0.0452816, 81.4819, 0, -0.000976562, -0.00195312, 0.0078125, 0.297852, -9.7373, 1.18.2022 20:48:31.870
40, 1.79448, 0.0499146, 81.4916, -0.000976562, -0.000976562, 0, -0.046875, 0.321289, -9.72852, 1.18.2022 20:48:31.878
41, 1.79448, 0.0499146, 81.4916, -0.000976562, -0.000976562, 0, 0.0429688, 0.283203, -9.74316, 1.18.2022 20:48:31.886
42, 1.79423, 0.0498454, 81.4818, 0, -0.000976562, 0, -0.0214844, 0.305664, -9.75586, 1.18.2022 20:48:31.894
43, 1.78918, 0.0453508, 81.4917, 0, 0, 0, -0.0380859, 0.314453, -9.73145, 1.18.2022 20:48:31.902
44, 1.78897, 0.0454353, 81.4925, -0.000976562, 0.000976562, 0, 0.00976562, 0.299805, -9.72754, 1.18.2022 20:48:31.910
45, 1.78897, 0.0454353, 81.4925, -0.000976562, 0, 0, -0.0546875, 0.306641, -9.73145, 1.18.2022 20:48:31.918
46, 1.78922, 0.0455044, 81.5023, -0.000976562, -0.000976562, -0.00195312, 0.0214844, 0.322266, -9.75098, 1.18.2022 20:48:31.926
47, 1.789, 0.045589, 81.5031, -0.000976562, -0.000976562, -0.00195312, 0.0146484, 0.304688, -9.73438, 1.18.2022 20:48:31.934
48, 1.789, 0.045589, 81.5031, -0.000976562, -0.000976562, 0, -0.046875, 0.314453, -9.7334, 1.18.2022 20:48:31.942
49, 1.789, 0.045589, 81.5031, -0.000976562, -0.000976562, 0, 0.0380859, 0.295898, -9.75684, 1.18.2022 20:48:31.950
50, 1.78903, 0.0457426, 81.5137, -0.000976562, -0.000976562, -0.00195312, -0.0283203, 0.286133, -9.75586, 1.18.2022 20:48:31.958
51, 1.78903, 0.0457426, 81.5137, -0.000976562, -0.000976562, 0, -0.0410156, 0.307617, -9.76465, 1.18.2022 20:48:31.966
52, 1.78903, 0.0457426, 81.5137, -0.000976562, -0.000976562, 0, 0.0390625, 0.275391, -9.72461, 1.18.2022 20:48:31.974
53, 1.79411, 0.0503927, 81.5143, -0.000976562, -0.000976562, 0, -0.0644531, 0.31543, -9.77539, 1.18.2022 20:48:31.982
54, 1.79411, 0.0503927, 81.5143, 0, -0.00195312, 0, 0.000976562, 0.328125, -9.72168, 1.18.2022 20:48:31.990
55, 1.79411, 0.0503927, 81.5143, -0.000976562, -0.000976562, 0, 0.00976562, 0.292969, -9.73535, 1.18.2022 20:48:31.998
56, 1.79411, 0.0503927, 81.5143, 0, -0.000976562, 0.000976562, -0.0576172, 0.321289, -9.80371, 1.18.2022 20:48:32.006
57, 1.79411, 0.0503927, 81.5143, 0, -0.000976562, 0, 0.00976562, 0.292969, -9.73535, 1.18.2022 20:48:32.014
58, 1.79411, 0.0503927, 81.5143, -0.000976562, -0.000976562, 0, -0.0195312, 0.300781, -9.75293, 1.18.2022 20:48:32.022
59, 1.79411, 0.0503927, 81.5143, -0.000976562, -0.000976562, 0, -0.0351562, 0.319336, -9.74512, 1.18.2022 20:48:32.030
60, 1.79411, 0.0503927, 81.5143, -0.000976562, -0.000976562, 0, 0.0390625, 0.290039, -9.71191, 1.18.2022 20:48:32.038
61, 1.79411, 0.0503927, 81.5143, -0.000976562, 0, -0.000976562, -0.0703125, 0.306641, -9.70312, 1.18.2022 20:48:32.044
62, 1.79411, 0.0503927, 81.5143, -0.000976562, -0.000976562, 0, -0.0234375, 0.318359, -9.72168, 1.18.2022 20:48:32.052
63, 1.79411, 0.0503927, 81.5143, -0.000976562, -0.000976562, 0, 0.0195312, 0.311523, -9.73242, 1.18.2022 20:48:32.060
64, 1.79411, 0.0503927, 81.5143, 0, -0.000976562, 0, -0.0566406, 0.306641, -9.7002, 1.18.2022 20:48:32.068
65, 1.79411, 0.0503927, 81.5143, -0.000976562, -0.000976562, 0.000976562, -0.00683594, 0.292969, -9.73926, 1.18.2022 20:48:32.078
66, 1.79433, 0.0503078, 81.5135, 0, 0, 0.000976562, -0.0234375, 0.333984, -9.75, 1.18.2022 20:48:32.084
67, 1.79433, 0.0503078, 81.5135, -0.000976562, -0.000976562, 0, -0.0810547, 0.314453, -9.74023, 1.18.2022 20:48:32.092
68, 1.79433, 0.0503078, 81.5135, 0, -0.000976562, 0, 0.0478516, 0.290039, -9.72852, 1.18.2022 20:48:32.100
69, 1.79433, 0.0503078, 81.5135, 0, 0, 0.000976562, -0.0302734, 0.306641, -9.72656, 1.18.2022 20:48:32.108
70, 1.79433, 0.0503078, 81.5135, 0, -0.000976562, 0, -0.0185547, 0.30957, -9.73145, 1.18.2022 20:48:32.116
71, 1.78903, 0.0457426, 81.5137, -0.000976562, 0, 0, 0.0234375, 0.286133, -9.7666, 1.18.2022 20:48:32.124
72, 1.78903, 0.0457426, 81.5137, -0.000976562, 0, 0, -0.0615234, 0.305664, -9.75, 1.18.2022 20:48:32.132
73, 1.78903, 0.0457426, 81.5137, -0.000976562, 0, 0, -0.0146484, 0.288086, -9.75391, 1.18.2022 20:48:32.140
74, 1.78903, 0.0457426, 81.5137, -0.000976562, 0, 0, 0.0214844, 0.28418, -9.77051, 1.18.2022 20:48:32.148
75, 1.78903, 0.0457426, 81.5137, -0.000976562, 0, 0, -0.0449219, 0.298828, -9.70996, 1.18.2022 20:48:32.156
76, 1.78903, 0.0457426, 81.5137, -0.000976562, 0, 0, 0.03125, 0.275391, -9.7168, 1.18.2022 20:48:32.164
77, 1.78903, 0.0457426, 81.5137, -0.000976562, -0.000976562, 0, -0.0517578, 0.290039, -9.73633, 1.18.2022 20:48:32.172
78, 1.78903, 0.0457426, 81.5137, -0.000976562, 0, 0, -0.00878906, 0.306641, -9.71289, 1.18.2022 20:48:32.180
79, 1.78903, 0.0457426, 81.5137, -0.000976562, -0.00195312, 0, 0.0332031, 0.28125, -9.74023, 1.18.2022 20:48:32.188
80, 1.79436, 0.0504619, 81.5241, -0.000976562, -0.000976562, 0, -0.0449219, 0.301758, -9.71973, 1.18.2022 20:48:32.196
81, 1.79436, 0.0504619, 81.5241, -0.000976562, -0.000976562, 0, 0.000976562, 0.294922, -9.7207, 1.18.2022 20:48:32.204
82, 1.79436, 0.0504619, 81.5241, 0, -0.000976562, 0, 0.00976562, 0.280273, -9.7168, 1.18.2022 20:48:32.212
83, 1.79436, 0.0504619, 81.5241, -0.000976562, -0.000976562, -0.000976562, -0.0664062, 0.323242, -9.71191, 1.18.2022 20:48:32.220
84, 1.79436, 0.0504619, 81.5241, -0.000976562, 0, 0, 0.0292969, 0.320312, -9.70605, 1.18.2022 20:48:32.228
85, 1.79414, 0.0505468, 81.5249, -0.00195312, -0.000976562, 0, 0.00292969, 0.302734, -9.74414, 1.18.2022 20:48:32.236
86, 1.79439, 0.050616, 81.5347, -0.000976562, -0.000976562, 0.000976562, -0.0498047, 0.302734, -9.74805, 1.18.2022 20:48:32.244
87, 1.79439, 0.050616, 81.5347, 0, 0, 0, 0.0351562, 0.302734, -9.76562, 1.18.2022 20:48:32.252
88, 1.79439, 0.050616, 81.5347, -0.000976562, 0, 0.000976562, -0.0712891, 0.322266, -9.75684, 1.18.2022 20:48:32.260
89, 1.79439, 0.050616, 81.5347, 0, -0.000976562, 0, -0.0185547, 0.314453, -9.73828, 1.18.2022 20:48:32.268
90, 1.78909, 0.04605, 81.5349, 0, -0.000976562, 0, 0.0410156, 0.290039, -9.71875, 1.18.2022 20:48:32.276
