Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.76015, 0.240859, 196.485, 0, -0.000976562, 0, -0.104492, 0.307617, -9.74023, 1.28.2022 18:35:39.836
1, 1.76015, 0.240859, 196.485, 0, -0.000976562, 0, -0.00390625, 0.299805, -9.72559, 1.28.2022 18:35:39.840
2, 1.76015, 0.240859, 196.485, -0.000976562, -0.000976562, 0, -0.0732422, 0.314453, -9.7334, 1.28.2022 18:35:39.847
3, 1.76015, 0.240859, 196.485, 0, 0, 0, -0.0898438, 0.316406, -9.72363, 1.28.2022 18:35:39.855
4, 1.76015, 0.240859, 196.485, 0, 0, 0, 0, 0.285156, -9.73047, 1.28.2022 18:35:39.863
5, 1.76707, 0.241862, 196.485, -0.000976562, 0, 0, -0.0498047, 0.307617, -9.75293, 1.28.2022 18:35:39.871
6, 1.76707, 0.241862, 196.485, 0, 0, 0.000976562, -0.0234375, 0.297852, -9.74121, 1.28.2022 18:35:39.879
7, 1.76707, 0.241862, 196.485, -0.000976562, 0, 0.000976562, -0.0146484, 0.269531, -9.75195, 1.28.2022 18:35:39.887
8, 1.76707, 0.241862, 196.485, -0.00195312, 0, 0, -0.118164, 0.333008, -9.71777, 1.28.2022 18:35:39.895
9, 1.76707, 0.241862, 196.485, -0.000976562, 0, 0, -0.0107422, 0.287109, -9.70703, 1.28.2022 18:35:39.903
10, 1.76707, 0.241862, 196.485, -0.00195312, 0, 0, -0.0615234, 0.286133, -9.74609, 1.28.2022 18:35:39.911
11, 1.76607, 0.248783, 196.484, -0.000976562, 0, -0.000976562, -0.0390625, 0.287109, -9.69629, 1.28.2022 18:35:39.919
12, 1.76607, 0.248783, 196.484, 0, 0, 0, 0.0078125, 0.266602, -9.73828, 1.28.2022 18:35:39.927
13, 1.76607, 0.248783, 196.484, 0.000976562, 0, -0.000976562, -0.0615234, 0.324219, -9.72852, 1.28.2022 18:35:39.935
14, 1.76607, 0.248783, 196.484, 0, -0.000976562, -0.000976562, -0.0556641, 0.317383, -9.68848, 1.28.2022 18:35:39.943
15, 1.76607, 0.248783, 196.484, -0.000976562, 0, 0, -0.0341797, 0.269531, -9.68262, 1.28.2022 18:35:39.951
16, 1.76607, 0.248783, 196.484, 0, 0, 0, -0.0830078, 0.28125, -9.75, 1.28.2022 18:35:39.959
17, 1.76607, 0.248783, 196.484, -0.000976562, -0.000976562, -0.000976562, -0.00390625, 0.274414, -9.69043, 1.28.2022 18:35:39.967
18, 1.76607, 0.248783, 196.484, 0, 0, 0, -0.0400391, 0.270508, -9.69922, 1.28.2022 18:35:39.975
19, 1.76607, 0.248783, 196.484, 0, -0.000976562, -0.000976562, -0.0878906, 0.3125, -9.7373, 1.28.2022 18:35:39.983
20, 1.76607, 0.248783, 196.484, 0, -0.000976562, 0, 0, 0.317383, -9.74805, 1.28.2022 18:35:39.991
21, 1.76607, 0.248783, 196.484, -0.000976562, 0, 0, -0.0820312, 0.303711, -9.69824, 1.28.2022 18:35:39.999
22, 1.76607, 0.248783, 196.484, -0.000976562, 0.000976562, 0, -0.0654297, 0.289062, -9.68945, 1.28.2022 18:35:40.007
23, 1.76607, 0.248783, 196.484, -0.000976562, 0.000976562, 0, 0.00585938, 0.279297, -9.68555, 1.28.2022 18:35:40.015
24, 1.75815, 0.254701, 196.484, -0.000976562, 0, 0, -0.0664062, 0.297852, -9.72656, 1.28.2022 18:35:40.023
25, 1.75815, 0.254701, 196.484, 0, 0, -0.000976562, -0.0253906, 0.313477, -9.71484, 1.28.2022 18:35:40.031
26, 1.75815, 0.254701, 196.484, -0.000976562, -0.000976562, 0, -0.0322266, 0.291992, -9.70801, 1.28.2022 18:35:40.039
27, 1.75815, 0.254701, 196.484, -0.000976562, -0.000976562, 0, -0.0771484, 0.339844, -9.69238, 1.28.2022 18:35:40.047
28, 1.75815, 0.254701, 196.484, -0.000976562, 0.000976562, 0.000976562, -0.00585938, 0.313477, -9.70605, 1.28.2022 18:35:40.055
29, 1.75815, 0.254701, 196.484, -0.000976562, 0, 0, -0.0537109, 0.287109, -9.69922, 1.28.2022 18:35:40.063
30, 1.75815, 0.254701, 196.484, 0, 0, 0, -0.0429688, 0.292969, -9.72949, 1.28.2022 18:35:40.071
31, 1.75815, 0.254701, 196.484, 0.000976562, 0.000976562, 0, 0.0107422, 0.280273, -9.70898, 1.28.2022 18:35:40.079
32, 1.75815, 0.254701, 196.484, 0, 0, 0, -0.0908203, 0.3125, -9.74219, 1.28.2022 18:35:40.087
33, 1.75815, 0.254701, 196.484, 0, 0, 0, -0.0253906, 0.313477, -9.69629, 1.28.2022 18:35:40.095
34, 1.75815, 0.254701, 196.484, -0.000976562, -0.000976562, 0, -0.0234375, 0.282227, -9.70215, 1.28.2022 18:35:40.103
35, 1.75815, 0.254701, 196.484, 0, 0, 0, -0.078125, 0.296875, -9.69531, 1.28.2022 18:35:40.111
36, 1.75815, 0.254701, 196.484, -0.000976562, 0, 0, 0.0175781, 0.296875, -9.7207, 1.28.2022 18:35:40.117
37, 1.75815, 0.254701, 196.484, -0.000976562, 0, -0.000976562, -0.00878906, 0.28125, -9.68359, 1.28.2022 18:35:40.125
38, 1.75915, 0.24778, 196.484, 0, 0, 0, -0.0546875, 0.329102, -9.75, 1.28.2022 18:35:40.133
39, 1.75915, 0.24778, 196.484, 0, 0, 0.000976562, 0.00585938, 0.287109, -9.71875, 1.28.2022 18:35:40.141
40, 1.75915, 0.24778, 196.484, 0, 0, 0, -0.101562, 0.292969, -9.72363, 1.28.2022 18:35:40.149
41, 1.75915, 0.24778, 196.484, -0.000976562, 0.000976562, 0, -0.0166016, 0.301758, -9.72461, 1.28.2022 18:35:40.157
42, 1.75915, 0.24778, 196.484, 0, 0.000976562, 0, -0.03125, 0.3125, -9.74805, 1.28.2022 18:35:40.165
43, 1.75915, 0.24778, 196.484, -0.000976562, 0, 0, -0.0800781, 0.316406, -9.71875, 1.28.2022 18:35:40.173
44, 1.76015, 0.240859, 196.485, -0.000976562, 0, 0, 0.0224609, 0.272461, -9.70703, 1.28.2022 18:35:40.181
45, 1.76015, 0.240859, 196.485, -0.00195312, 0, 0, -0.0527344, 0.305664, -9.75977, 1.28.2022 18:35:40.189
46, 1.76015, 0.240859, 196.485, -0.000976562, 0, 0, -0.0683594, 0.326172, -9.73535, 1.28.2022 18:35:40.197
47, 1.76015, 0.240859, 196.485, -0.000976562, 0, 0, -0.0166016, 0.283203, -9.73926, 1.28.2022 18:35:40.205
48, 1.76015, 0.240859, 196.485, 0, 0, 0, -0.0976562, 0.311523, -9.72559, 1.28.2022 18:35:40.213
49, 1.76015, 0.240859, 196.485, 0, 0, 0.000976562, -0.0332031, 0.316406, -9.72461, 1.28.2022 18:35:40.221
50, 1.76015, 0.240859, 196.485, 0, 0, 0, -0.0302734, 0.283203, -9.7207, 1.28.2022 18:35:40.229
51, 1.76015, 0.240859, 196.485, -0.000976562, 0, -0.000976562, -0.0761719, 0.321289, -9.73535, 1.28.2022 18:35:40.237
52, 1.76015, 0.240859, 196.485, -0.000976562, 0, 0, 0.0126953, 0.298828, -9.70215, 1.28.2022 18:35:40.245
53, 1.76015, 0.240859, 196.485, -0.000976562, -0.000976562, 0, -0.0761719, 0.270508, -9.71973, 1.28.2022 18:35:40.253
