Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 2.223, 0.244006, 184.635, -0.000976562, 0, 0.000976562, 0.00390625, 0.389648, -9.69727, 1.28.2022 18:43:12.553
1, 2.223, 0.244006, 184.635, 0, 0, 0.000976562, -0.0800781, 0.392578, -9.69824, 1.28.2022 18:43:12.559
2, 2.223, 0.244006, 184.635, 0, 0, 0.000976562, -0.0253906, 0.387695, -9.69922, 1.28.2022 18:43:12.567
3, 2.223, 0.244006, 184.635, 0, 0, -0.000976562, -0.00585938, 0.348633, -9.69043, 1.28.2022 18:43:12.575
4, 2.223, 0.244006, 184.635, -0.000976562, -0.000976562, -0.000976562, -0.0888672, 0.453125, -9.6582, 1.28.2022 18:43:12.583
5, 2.223, 0.244006, 184.635, 0, -0.000976562, -0.000976562, -0.000976562, 0.363281, -9.67871, 1.28.2022 18:43:12.591
6, 2.223, 0.244006, 184.635, -0.000976562, 0, -0.000976562, -0.0351562, 0.355469, -9.7373, 1.28.2022 18:43:12.599
7, 2.223, 0.244006, 184.635, 0, 0, -0.000976562, -0.0859375, 0.37207, -9.75684, 1.28.2022 18:43:12.607
8, 2.223, 0.244006, 184.635, 0, 0, -0.00195312, 0.0146484, 0.351562, -9.71191, 1.28.2022 18:43:12.615
9, 2.223, 0.244006, 184.635, 0, -0.000976562, -0.00195312, -0.0869141, 0.387695, -9.68848, 1.28.2022 18:43:12.623
10, 2.223, 0.244006, 184.635, 0, -0.000976562, -0.000976562, -0.0546875, 0.383789, -9.73828, 1.28.2022 18:43:12.631
11, 2.223, 0.244006, 184.635, 0, -0.000976562, -0.00195312, -0.00878906, 0.358398, -9.70215, 1.28.2022 18:43:12.639
12, 2.223, 0.244006, 184.635, -0.000976562, 0, -0.000976562, -0.0869141, 0.382812, -9.68848, 1.28.2022 18:43:12.647
13, 2.223, 0.244006, 184.635, 0, 0, -0.00195312, -0.0253906, 0.389648, -9.69629, 1.28.2022 18:43:12.655
14, 2.223, 0.244006, 184.635, 0, 0, -0.00195312, -0.0371094, 0.390625, -9.73145, 1.28.2022 18:43:12.663
15, 2.223, 0.244006, 184.635, 0, 0.000976562, 0.000976562, -0.0566406, 0.386719, -9.75488, 1.28.2022 18:43:12.671
16, 2.22328, 0.237019, 184.635, 0, 0, -0.000976562, 0.0126953, 0.364258, -9.71387, 1.28.2022 18:43:12.679
17, 2.22328, 0.237019, 184.635, 0, 0, -0.000976562, -0.0820312, 0.373047, -9.69336, 1.28.2022 18:43:12.687
18, 2.22328, 0.237019, 184.635, 0, 0.000976562, -0.000976562, -0.0634766, 0.395508, -9.71973, 1.28.2022 18:43:12.695
19, 2.22328, 0.237019, 184.635, -0.000976562, 0.000976562, -0.000976562, -0.0185547, 0.347656, -9.71387, 1.28.2022 18:43:12.703
20, 2.22328, 0.237019, 184.635, 0, 0, -0.000976562, -0.0800781, 0.402344, -9.71191, 1.28.2022 18:43:12.711
21, 2.22328, 0.237019, 184.635, 0, 0, 0.000976562, 0.00976562, 0.364258, -9.74219, 1.28.2022 18:43:12.719
22, 2.22328, 0.237019, 184.635, 0, 0, 0.000976562, -0.0166016, 0.370117, -9.76367, 1.28.2022 18:43:12.727
23, 2.22328, 0.237019, 184.635, 0, -0.000976562, -0.000976562, -0.0927734, 0.398438, -9.74902, 1.28.2022 18:43:12.735
24, 2.22328, 0.237019, 184.635, 0, 0, -0.00195312, 0.0185547, 0.362305, -9.67383, 1.28.2022 18:43:12.743
25, 2.22328, 0.237019, 184.635, -0.000976562, 0, -0.000976562, -0.0673828, 0.396484, -9.68848, 1.28.2022 18:43:12.751
26, 2.22328, 0.237019, 184.635, 0, 0, -0.00195312, -0.0546875, 0.375977, -9.72656, 1.28.2022 18:43:12.759
27, 2.22328, 0.237019, 184.635, 0.000976562, 0.000976562, 0, -0.00683594, 0.367188, -9.74707, 1.28.2022 18:43:12.767
28, 2.22328, 0.237019, 184.635, 0, 0.000976562, 0, -0.107422, 0.384766, -9.75195, 1.28.2022 18:43:12.775
29, 2.22328, 0.237019, 184.635, -0.000976562, 0, 0, -0.0117188, 0.345703, -9.73047, 1.28.2022 18:43:12.783
30, 2.22328, 0.237019, 184.635, 0, -0.000976562, -0.000976562, -0.0400391, 0.369141, -9.7373, 1.28.2022 18:43:12.791
31, 2.22328, 0.237019, 184.635, 0, 0, 0, -0.0664062, 0.386719, -9.73828, 1.28.2022 18:43:12.799
32, 2.22328, 0.237019, 184.635, -0.000976562, 0, 0, 0.000976562, 0.364258, -9.71387, 1.28.2022 18:43:12.807
33, 2.22328, 0.237019, 184.635, 0, 0, 0, -0.0507812, 0.384766, -9.67969, 1.28.2022 18:43:12.815
34, 2.22328, 0.237019, 184.635, 0, 0, 0, -0.0615234, 0.375977, -9.72461, 1.28.2022 18:43:12.823
35, 2.22328, 0.237019, 184.635, 0, 0, 0, -0.00683594, 0.385742, -9.7207, 1.28.2022 18:43:12.831
36, 2.22328, 0.237019, 184.635, -0.000976562, 0, 0.000976562, -0.118164, 0.407227, -9.71094, 1.28.2022 18:43:12.839
37, 2.22328, 0.237019, 184.635, 0, 0, 0, -0.015625, 0.407227, -9.71777, 1.28.2022 18:43:12.847
38, 2.22328, 0.237019, 184.635, -0.000976562, 0.000976562, 0.000976562, -0.0332031, 0.362305, -9.72754, 1.28.2022 18:43:12.855
39, 2.22328, 0.237019, 184.635, 0, -0.000976562, 0.000976562, -0.0820312, 0.386719, -9.67871, 1.28.2022 18:43:12.863
40, 2.22328, 0.237019, 184.635, -0.000976562, 0, 0.000976562, 0.000976562, 0.366211, -9.7002, 1.28.2022 18:43:12.871
41, 2.22328, 0.237019, 184.635, -0.000976562, 0, 0, -0.0869141, 0.375977, -9.71191, 1.28.2022 18:43:12.879
42, 2.22328, 0.237019, 184.635, -0.000976562, 0, 0, -0.0673828, 0.384766, -9.67969, 1.28.2022 18:43:12.887
43, 2.223, 0.244006, 184.635, 0, 0.000976562, 0, -0.00683594, 0.385742, -9.72754, 1.28.2022 18:43:12.895
44, 2.223, 0.244006, 184.635, 0, 0, 0, -0.0966797, 0.413086, -9.68555, 1.28.2022 18:43:12.903
45, 2.22998, 0.244289, 184.635, 0, -0.000976562, -0.000976562, -0.0322266, 0.396484, -9.69336, 1.28.2022 18:43:12.911
46, 2.22998, 0.244289, 184.635, -0.000976562, 0, 0, -0.0253906, 0.37793, -9.70898, 1.28.2022 18:43:12.919
47, 2.22998, 0.244289, 184.635, 0, -0.000976562, -0.000976562, -0.101562, 0.386719, -9.73535, 1.28.2022 18:43:12.927
48, 2.22998, 0.244289, 184.635, -0.000976562, 0, 0, 0.0224609, 0.354492, -9.72363, 1.28.2022 18:43:12.935
49, 2.22998, 0.244289, 184.635, -0.000976562, 0, 0, -0.0664062, 0.374023, -9.72168, 1.28.2022 18:43:12.943
50, 2.22998, 0.244289, 184.635, 0, 0.000976562, -0.00195312, -0.0800781, 0.412109, -9.70703, 1.28.2022 18:43:12.951
51, 2.22998, 0.244289, 184.635, -0.000976562, 0, 0, -0.0078125, 0.373047, -9.69043, 1.28.2022 18:43:12.959
52, 2.22998, 0.244289, 184.635, -0.000976562, 0, -0.00195312, -0.0927734, 0.395508, -9.73535, 1.28.2022 18:43:12.967
53, 2.23668, 0.25156, 184.635, -0.000976562, 0, -0.00195312, -0.0371094, 0.390625, -9.72461, 1.28.2022 18:43:12.975
54, 2.23668, 0.25156, 184.635, -0.000976562, 0, -0.00195312, -0.00488281, 0.362305, -9.75684, 1.28.2022 18:43:12.983
55, 2.23668, 0.25156, 184.635, 0.000976562, 0, 0, -0.0771484, 0.376953, -9.6748, 1.28.2022 18:43:12.991
56, 2.23668, 0.25156, 184.635, 0, -0.000976562, -0.000976562, 0.0146484, 0.345703, -9.73828, 1.28.2022 18:43:12.999
57, 2.23668, 0.25156, 184.635, 0, 0.000976562, 0, -0.0517578, 0.391602, -9.75, 1.28.2022 18:43:13.007
58, 2.23668, 0.25156, 184.635, -0.000976562, -0.000976562, 0, -0.0732422, 0.390625, -9.70703, 1.28.2022 18:43:13.015
59, 2.23668, 0.25156, 184.635, 0, -0.000976562, -0.000976562, 0.00292969, 0.367188, -9.75195, 1.28.2022 18:43:13.023
60, 2.23668, 0.25156, 184.635, -0.000976562, -0.000976562, 0.000976562, -0.0859375, 0.362305, -9.75098, 1.28.2022 18:43:13.031
61, 2.23668, 0.25156, 184.635, -0.000976562, -0.000976562, 0, -0.0244141, 0.365234, -9.67383, 1.28.2022 18:43:13.039
62, 2.23668, 0.25156, 184.635, 0, -0.000976562, -0.000976562, -0.0371094, 0.353516, -9.69531, 1.28.2022 18:43:13.047
63, 2.2364, 0.258547, 184.634, -0.000976562, -0.00195312, -0.000976562, -0.0683594, 0.373047, -9.69824, 1.28.2022 18:43:13.055
64, 2.2364, 0.258547, 184.634, -0.000976562, -0.00292969, -0.000976562, 0.00976562, 0.357422, -9.7334, 1.28.2022 18:43:13.063
65, 2.2364, 0.258547, 184.634, 0, -0.000976562, -0.00195312, -0.0302734, 0.382812, -9.71973, 1.28.2022 18:43:13.071
66, 2.2364, 0.258547, 184.634, -0.000976562, -0.000976562, -0.00195312, -0.0566406, 0.386719, -9.75781, 1.28.2022 18:43:13.079
67, 2.2364, 0.258547, 184.634, -0.000976562, -0.000976562, 0, 0.0175781, 0.359375, -9.72852, 1.28.2022 18:43:13.087
68, 2.2364, 0.258547, 184.634, -0.000976562, 0.000976562, 0, -0.078125, 0.390625, -9.71191, 1.28.2022 18:43:13.095
69, 2.2364, 0.258547, 184.634, 0, -0.000976562, 0.000976562, -0.0136719, 0.362305, -9.74414, 1.28.2022 18:43:13.103
70, 2.2364, 0.258547, 184.634, -0.000976562, -0.000976562, 0, -0.0371094, 0.375977, -9.70801, 1.28.2022 18:43:13.111
71, 2.23668, 0.25156, 184.635, 0, -0.000976562, -0.000976562, -0.0966797, 0.380859, -9.72363, 1.28.2022 18:43:13.119
72, 2.23668, 0.25156, 184.635, 0, 0.000976562, 0.000976562, -0.00195312, 0.371094, -9.71191, 1.28.2022 18:43:13.127
73, 2.23668, 0.25156, 184.635, 0, 0.000976562, 0, -0.0419922, 0.369141, -9.71094, 1.28.2022 18:43:13.135
74, 2.2297, 0.251277, 184.635, 0, -0.000976562, -0.000976562, -0.0478516, 0.383789, -9.75293, 1.28.2022 18:43:13.143
75, 2.2297, 0.251277, 184.635, -0.000976562, -0.000976562, 0, 0.0195312, 0.361328, -9.71191, 1.28.2022 18:43:13.151
76, 2.2297, 0.251277, 184.635, 0, -0.000976562, -0.000976562, -0.0898438, 0.390625, -9.72559, 1.28.2022 18:43:13.159
77, 2.2297, 0.251277, 184.635, 0, 0.000976562, -0.00195312, -0.0498047, 0.395508, -9.72656, 1.28.2022 18:43:13.167
78, 2.2297, 0.251277, 184.635, -0.000976562, -0.000976562, 0, -0.00390625, 0.359375, -9.70703, 1.28.2022 18:43:13.175
79, 2.2297, 0.251277, 184.635, 0, 0.000976562, 0, -0.0683594, 0.402344, -9.70508, 1.28.2022 18:43:13.183
80, 2.22998, 0.244289, 184.635, -0.000976562, -0.000976562, 0, 0.00585938, 0.386719, -9.68555, 1.28.2022 18:43:13.191
81, 2.22998, 0.244289, 184.635, -0.000976562, -0.000976562, -0.00195312, -0.0322266, 0.375977, -9.72266, 1.28.2022 18:43:13.199
82, 2.22998, 0.244289, 184.635, -0.000976562, -0.000976562, 0, -0.0527344, 0.386719, -9.75488, 1.28.2022 18:43:13.207
83, 2.22998, 0.244289, 184.635, -0.000976562, -0.000976562, 0.000976562, 0.00292969, 0.366211, -9.72363, 1.28.2022 18:43:13.215
84, 2.22998, 0.244289, 184.635, -0.000976562, -0.000976562, 0.000976562, -0.0810547, 0.388672, -9.74707, 1.28.2022 18:43:13.223
85, 2.22998, 0.244289, 184.635, -0.000976562, -0.000976562, 0.000976562, -0.0566406, 0.374023, -9.72461, 1.28.2022 18:43:13.231
86, 2.22998, 0.244289, 184.635, -0.000976562, -0.00195312, -0.000976562, -0.015625, 0.366211, -9.69922, 1.28.2022 18:43:13.239
87, 2.22998, 0.244289, 184.635, -0.000976562, -0.000976562, 0, -0.103516, 0.420898, -9.70605, 1.28.2022 18:43:13.247
88, 2.22998, 0.244289, 184.635, -0.000976562, -0.000976562, 0, 0.0078125, 0.363281, -9.70508, 1.28.2022 18:43:13.255
89, 2.22998, 0.244289, 184.635, 0.000976562, -0.000976562, -0.000976562, -0.0439453, 0.371094, -9.71094, 1.28.2022 18:43:13.263
90, 2.22998, 0.244289, 184.635, 0, -0.000976562, 0, -0.0517578, 0.416016, -9.70703, 1.28.2022 18:43:13.271
91, 2.23026, 0.237302, 184.635, -0.00195312, -0.00195312, -0.000976562, 0.00488281, 0.352539, -9.74512, 1.28.2022 18:43:13.279
92, 2.23026, 0.237302, 184.635, -0.000976562, -0.00195312, -0.00195312, -0.0605469, 0.384766, -9.7002, 1.28.2022 18:43:13.287
93, 2.23026, 0.237302, 184.635, 0, -0.00195312, -0.00195312, -0.0107422, 0.394531, -9.70801, 1.28.2022 18:43:13.295
94, 2.23026, 0.237302, 184.635, 0, -0.000976562, -0.00195312, -0.00195312, 0.352539, -9.72363, 1.28.2022 18:43:13.303
95, 2.23026, 0.237302, 184.635, -0.000976562, -0.00195312, -0.000976562, -0.0869141, 0.407227, -9.71387, 1.28.2022 18:43:13.311
96, 2.23026, 0.237302, 184.635, -0.000976562, -0.00195312, 0, -0.015625, 0.373047, -9.71582, 1.28.2022 18:43:13.319
97, 2.23026, 0.237302, 184.635, 0, -0.00195312, 0, -0.0449219, 0.347656, -9.71582, 1.28.2022 18:43:13.327
98, 2.23026, 0.237302, 184.635, 0, -0.000976562, -0.000976562, -0.0751953, 0.416016, -9.68555, 1.28.2022 18:43:13.335
99, 2.23026, 0.237302, 184.635, -0.000976562, -0.000976562, -0.000976562, -0.00878906, 0.342773, -9.72363, 1.28.2022 18:43:13.343
100, 2.23026, 0.237302, 184.635, -0.000976562, -0.000976562, 0, -0.078125, 0.387695, -9.7168, 1.28.2022 18:43:13.351
101, 2.23026, 0.237302, 184.635, -0.000976562, -0.00195312, 0, -0.0419922, 0.385742, -9.71484, 1.28.2022 18:43:13.359
102, 2.23026, 0.237302, 184.635, -0.000976562, -0.00195312, -0.000976562, -0.000976562, 0.334961, -9.70312, 1.28.2022 18:43:13.367
103, 2.23026, 0.237302, 184.635, -0.000976562, 0.000976562, -0.000976562, -0.0566406, 0.397461, -9.71484, 1.28.2022 18:43:13.375
104, 2.23026, 0.237302, 184.635, -0.000976562, -0.000976562, -0.00195312, 0.0117188, 0.376953, -9.65918, 1.28.2022 18:43:13.383
105, 2.23026, 0.237302, 184.635, 0, -0.000976562, -0.000976562, -0.0224609, 0.368164, -9.69434, 1.28.2022 18:43:13.391
106, 2.23026, 0.237302, 184.635, -0.000976562, -0.000976562, -0.000976562, -0.0751953, 0.399414, -9.70703, 1.28.2022 18:43:13.399
107, 2.23026, 0.237302, 184.635, -0.000976562, -0.000976562, 0, 0.000976562, 0.363281, -9.69531, 1.28.2022 18:43:13.407
108, 2.23026, 0.237302, 184.635, 0, -0.00195312, -0.000976562, -0.0761719, 0.388672, -9.73535, 1.28.2022 18:43:13.415
109, 2.23026, 0.237302, 184.635, 0, -0.00195312, -0.000976562, -0.0634766, 0.37207, -9.73438, 1.28.2022 18:43:13.423
110, 2.23026, 0.237302, 184.635, 0, -0.000976562, -0.000976562, 0.00292969, 0.352539, -9.72656, 1.28.2022 18:43:13.431
111, 2.23055, 0.230315, 184.635, -0.000976562, -0.000976562, -0.000976562, -0.0898438, 0.399414, -9.70703, 1.28.2022 18:43:13.439
112, 2.23055, 0.230315, 184.635, -0.000976562, -0.00292969, -0.000976562, -0.0205078, 0.370117, -9.69727, 1.28.2022 18:43:13.447
113, 2.23026, 0.237302, 184.635, -0.000976562, -0.00195312, -0.00195312, -0.0253906, 0.380859, -9.70801, 1.28.2022 18:43:13.455
114, 2.23026, 0.237302, 184.635, 0, -0.000976562, -0.000976562, -0.078125, 0.405273, -9.72363, 1.28.2022 18:43:13.463
115, 2.23026, 0.237302, 184.635, -0.000976562, -0.00195312, -0.00195312, 0.00292969, 0.362305, -9.74512, 1.28.2022 18:43:13.471
116, 2.23026, 0.237302, 184.635, -0.000976562, -0.00195312, -0.000976562, -0.0800781, 0.382812, -9.69141, 1.28.2022 18:43:13.479
117, 2.23026, 0.237302, 184.635, -0.000976562, -0.000976562, -0.000976562, -0.0634766, 0.37793, -9.69629, 1.28.2022 18:43:13.487
118, 2.23026, 0.237302, 184.635, 0, -0.000976562, -0.000976562, -0.00488281, 0.368164, -9.77734, 1.28.2022 18:43:13.495
119, 2.23026, 0.237302, 184.635, 0, 0.000976562, -0.00195312, -0.113281, 0.402344, -9.72559, 1.28.2022 18:43:13.503
120, 2.23023, 0.237439, 184.642, 0, -0.000976562, -0.000976562, -0.0302734, 0.389648, -9.70312, 1.28.2022 18:43:13.511
121, 2.23023, 0.237439, 184.642, -0.000976562, -0.00195312, -0.00195312, -0.0419922, 0.349609, -9.69922, 1.28.2022 18:43:13.519
122, 2.23023, 0.237439, 184.642, 0, 0, -0.000976562, -0.0839844, 0.398438, -9.66895, 1.28.2022 18:43:13.527
123, 2.23023, 0.237439, 184.642, -0.000976562, 0, 0, -0.00683594, 0.364258, -9.73535, 1.28.2022 18:43:13.533
124, 2.23023, 0.237439, 184.642, -0.000976562, 0, 0.000976562, -0.0517578, 0.37207, -9.74121, 1.28.2022 18:43:13.541
125, 2.23023, 0.237439, 184.642, 0, 0, 0, -0.0214844, 0.413086, -9.74805, 1.28.2022 18:43:13.549
126, 2.23023, 0.237439, 184.642, -0.000976562, -0.000976562, -0.000976562, -0.00195312, 0.355469, -9.74023, 1.28.2022 18:43:13.557
127, 2.23023, 0.237439, 184.642, -0.00195312, -0.000976562, 0, -0.0878906, 0.416992, -9.72266, 1.28.2022 18:43:13.565
128, 2.23023, 0.237439, 184.642, -0.000976562, -0.000976562, 0, -0.0576172, 0.357422, -9.66602, 1.28.2022 18:43:13.573
129, 2.23023, 0.237439, 184.642, 0, 0, 0, -0.0488281, 0.349609, -9.71582, 1.28.2022 18:43:13.581
130, 2.23023, 0.237439, 184.642, 0, -0.000976562, 0, -0.0917969, 0.397461, -9.70703, 1.28.2022 18:43:13.589
131, 2.22995, 0.244426, 184.642, -0.000976562, 0.000976562, -0.000976562, 0.00292969, 0.367188, -9.75195, 1.28.2022 18:43:13.597
132, 2.22995, 0.244426, 184.642, 0.000976562, 0.000976562, 0, -0.0478516, 0.37207, -9.75098, 1.28.2022 18:43:13.605
133, 2.22995, 0.244426, 184.642, 0, -0.000976562, 0, -0.0634766, 0.395508, -9.72852, 1.28.2022 18:43:13.613
134, 2.22995, 0.244426, 184.642, -0.000976562, -0.000976562, 0, 0, 0.365234, -9.74902, 1.28.2022 18:43:13.621
135, 2.22995, 0.244426, 184.642, 0, -0.000976562, 0, -0.0800781, 0.421875, -9.73242, 1.28.2022 18:43:13.629
136, 2.22995, 0.244426, 184.642, 0, 0, 0, -0.0175781, 0.379883, -9.69238, 1.28.2022 18:43:13.637
137, 2.22995, 0.244426, 184.642, 0, 0, 0, -0.0263672, 0.360352, -9.74414, 1.28.2022 18:43:13.645
138, 2.22995, 0.244426, 184.642, 0, 0.000976562, 0, -0.0947266, 0.392578, -9.71875, 1.28.2022 18:43:13.653
139, 2.22995, 0.244426, 184.642, -0.000976562, 0, 0, 0.00976562, 0.374023, -9.73047, 1.28.2022 18:43:13.661
