Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 2.19636, 0.171314, 188.918, 0, -0.000976562, 0, 0.00292969, 0.361328, -9.70703, 1.28.2022 18:11:52.555
1, 2.19636, 0.171314, 188.918, -0.000976562, -0.000976562, 0, -0.0419922, 0.380859, -9.71289, 1.28.2022 18:11:52.561
2, 2.19636, 0.171314, 188.918, 0, 0, 0.000976562, -0.0292969, 0.375, -9.69238, 1.28.2022 18:11:52.569
3, 2.19636, 0.171314, 188.918, -0.000976562, 0, 0, 0.015625, 0.371094, -9.70703, 1.28.2022 18:11:52.577
4, 2.19636, 0.171314, 188.918, -0.000976562, 0, 0.000976562, -0.0683594, 0.387695, -9.69824, 1.28.2022 18:11:52.585
5, 2.19636, 0.171314, 188.918, -0.000976562, 0, 0, -0.0322266, 0.375977, -9.7041, 1.28.2022 18:11:52.593
6, 2.19636, 0.171314, 188.918, -0.000976562, 0, 0, 0.0136719, 0.378906, -9.65918, 1.28.2022 18:11:52.601
7, 2.19636, 0.171314, 188.918, 0, -0.000976562, 0, -0.0683594, 0.400391, -9.74512, 1.28.2022 18:11:52.609
8, 2.19581, 0.178286, 188.918, 0, 0, 0, 0.0322266, 0.370117, -9.7002, 1.28.2022 18:11:52.617
9, 2.19636, 0.171314, 188.918, 0, 0, 0, -0.0185547, 0.357422, -9.74902, 1.28.2022 18:11:52.625
10, 2.1964, 0.17118, 188.911, 0, 0, 0, -0.0419922, 0.37793, -9.70117, 1.28.2022 18:11:52.633
11, 2.1964, 0.17118, 188.911, 0, 0.000976562, 0.000976562, 0.0234375, 0.332031, -9.75586, 1.28.2022 18:11:52.641
12, 2.1964, 0.17118, 188.911, 0, 0, 0, -0.0703125, 0.366211, -9.71289, 1.28.2022 18:11:52.649
13, 2.1964, 0.17118, 188.911, -0.000976562, 0, -0.000976562, -0.0371094, 0.394531, -9.68652, 1.28.2022 18:11:52.657
14, 2.1964, 0.17118, 188.911, -0.000976562, 0, -0.000976562, 0.00292969, 0.352539, -9.71875, 1.28.2022 18:11:52.663
15, 2.19636, 0.171314, 188.918, 0, -0.000976562, 0, -0.0751953, 0.375977, -9.72461, 1.28.2022 18:11:52.671
16, 2.19636, 0.171314, 188.918, -0.000976562, 0, -0.000976562, -0.00683594, 0.380859, -9.73438, 1.28.2022 18:11:52.679
17, 2.19636, 0.171314, 188.918, 0, 0, -0.000976562, -0.0449219, 0.375977, -9.71777, 1.28.2022 18:11:52.687
18, 2.19636, 0.171314, 188.918, -0.000976562, 0, -0.000976562, -0.0595703, 0.381836, -9.74121, 1.28.2022 18:11:52.695
19, 2.19636, 0.171314, 188.918, 0, 0, -0.000976562, 0.0273438, 0.351562, -9.69141, 1.28.2022 18:11:52.703
20, 2.19636, 0.171314, 188.918, -0.000976562, 0, 0, -0.0517578, 0.367188, -9.73926, 1.28.2022 18:11:52.711
21, 2.19636, 0.171314, 188.918, -0.000976562, 0.000976562, -0.000976562, -0.0283203, 0.360352, -9.73926, 1.28.2022 18:11:52.719
22, 2.19636, 0.171314, 188.918, -0.000976562, 0, 0, -0.0136719, 0.361328, -9.71387, 1.28.2022 18:11:52.727
