Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
43, 2.12477, 0.338463, 183.156, -0.000976562, -0.000976562, -0.000976562, -0.125, 0.368164, -9.69043, 1.28.2022 18:0:33.937
44, 2.12477, 0.338463, 183.156, -0.000976562, -0.000976562, -0.000976562, -0.0400391, 0.362305, -9.72266, 1.28.2022 18:0:33.945
45, 2.12477, 0.338463, 183.156, -0.000976562, -0.000976562, -0.000976562, -0.0712891, 0.350586, -9.72949, 1.28.2022 18:0:33.953
46, 2.12477, 0.338463, 183.156, -0.000976562, -0.000976562, -0.000976562, -0.0976562, 0.383789, -9.74219, 1.28.2022 18:0:33.961
47, 2.12477, 0.338463, 183.156, -0.000976562, -0.000976562, -0.000976562, 0.000976562, 0.351562, -9.70703, 1.28.2022 18:0:33.969
48, 2.12477, 0.338463, 183.156, -0.000976562, -0.000976562, 0, -0.0947266, 0.356445, -9.70801, 1.28.2022 18:0:33.977
49, 2.12458, 0.345454, 183.156, -0.000976562, -0.000976562, -0.000976562, -0.0517578, 0.364258, -9.72266, 1.28.2022 18:0:33.985
50, 2.12458, 0.345454, 183.156, -0.000976562, -0.000976562, -0.000976562, -0.0693359, 0.345703, -9.75098, 1.28.2022 18:0:33.993
51, 2.12458, 0.345454, 183.156, -0.000976562, -0.000976562, -0.000976562, -0.108398, 0.380859, -9.70508, 1.28.2022 18:0:34.001
52, 2.12458, 0.345454, 183.156, -0.000976562, -0.00195312, 0, -0.0273438, 0.320312, -9.69629, 1.28.2022 18:0:34.009
53, 2.12458, 0.345454, 183.156, 0, 0.000976562, -0.000976562, -0.0732422, 0.329102, -9.73535, 1.28.2022 18:0:34.017
54, 2.12458, 0.345454, 183.156, -0.000976562, -0.000976562, -0.00195312, -0.0488281, 0.389648, -9.69824, 1.28.2022 18:0:34.025
55, 2.12458, 0.345454, 183.156, -0.000976562, -0.000976562, -0.000976562, -0.00488281, 0.345703, -9.75, 1.28.2022 18:0:34.033
56, 2.1176, 0.345261, 183.156, -0.000976562, -0.000976562, 0, -0.113281, 0.347656, -9.71289, 1.28.2022 18:0:34.041
57, 2.1174, 0.352251, 183.156, -0.000976562, -0.00195312, -0.000976562, -0.0654297, 0.351562, -9.70898, 1.28.2022 18:0:34.049
58, 2.1174, 0.352251, 183.156, -0.000976562, -0.000976562, -0.000976562, -0.0234375, 0.37207, -9.75098, 1.28.2022 18:0:34.057
59, 2.1174, 0.352251, 183.156, -0.000976562, -0.00292969, -0.000976562, -0.110352, 0.384766, -9.69043, 1.28.2022 18:0:34.065
60, 2.1174, 0.352251, 183.156, 0, -0.000976562, -0.000976562, -0.015625, 0.349609, -9.70508, 1.28.2022 18:0:34.073
61, 2.1174, 0.352251, 183.156, -0.000976562, 0, 0, -0.0439453, 0.365234, -9.68066, 1.28.2022 18:0:34.081
62, 2.1174, 0.352251, 183.156, -0.000976562, 0, -0.00195312, -0.0488281, 0.375977, -9.71484, 1.28.2022 18:0:34.089
63, 2.1174, 0.352251, 183.156, 0.000976562, 0, 0, -0.000976562, 0.350586, -9.68164, 1.28.2022 18:0:34.097
64, 2.1174, 0.352251, 183.156, -0.000976562, 0, 0, -0.118164, 0.374023, -9.7168, 1.28.2022 18:0:34.105
65, 2.1174, 0.352251, 183.156, -0.000976562, -0.000976562, 0, -0.0371094, 0.356445, -9.70898, 1.28.2022 18:0:34.113
66, 2.1174, 0.352251, 183.156, 0.000976562, 0, 0, -0.0400391, 0.363281, -9.70605, 1.28.2022 18:0:34.121
67, 2.1174, 0.352251, 183.156, 0, 0, -0.00195312, -0.137695, 0.355469, -9.73535, 1.28.2022 18:0:34.129
68, 2.1174, 0.352251, 183.156, -0.000976562, 0.00195312, -0.000976562, -0.0273438, 0.392578, -9.71777, 1.28.2022 18:0:34.137
69, 2.1174, 0.352251, 183.156, -0.000976562, 0.000976562, 0, -0.0751953, 0.344727, -9.69434, 1.28.2022 18:0:34.145
70, 2.1174, 0.352251, 183.156, -0.000976562, 0, 0.000976562, -0.0800781, 0.380859, -9.71484, 1.28.2022 18:0:34.153
71, 2.1174, 0.352251, 183.156, 0.000976562, 0, 0, -0.0146484, 0.348633, -9.75195, 1.28.2022 18:0:34.161
72, 2.1174, 0.352251, 183.156, -0.000976562, 0.000976562, -0.00195312, -0.108398, 0.349609, -9.70996, 1.28.2022 18:0:34.169
73, 2.1174, 0.352251, 183.156, -0.000976562, 0, 0, -0.046875, 0.361328, -9.69727, 1.28.2022 18:0:34.175
74, 2.1174, 0.352251, 183.156, -0.000976562, 0, 0, -0.0205078, 0.314453, -9.6748, 1.28.2022 18:0:34.183
75, 2.1174, 0.352251, 183.156, -0.000976562, -0.000976562, 0, -0.0888672, 0.367188, -9.6582, 1.28.2022 18:0:34.191
76, 2.1174, 0.352251, 183.156, -0.00195312, 0, 0, -0.046875, 0.353516, -9.69043, 1.28.2022 18:0:34.199
77, 2.1174, 0.352251, 183.156, -0.000976562, 0.000976562, 0.000976562, -0.0634766, 0.356445, -9.71094, 1.28.2022 18:0:34.207
78, 2.1174, 0.352251, 183.156, -0.00195312, -0.000976562, 0, -0.0751953, 0.369141, -9.71484, 1.28.2022 18:0:34.215
79, 2.1174, 0.352251, 183.156, -0.000976562, 0, 0, 0, 0.357422, -9.74219, 1.28.2022 18:0:34.223
80, 2.1176, 0.345261, 183.156, -0.000976562, 0.000976562, 0, -0.078125, 0.383789, -9.73145, 1.28.2022 18:0:34.231
81, 2.1176, 0.345261, 183.156, -0.000976562, 0.000976562, 0.000976562, -0.0546875, 0.362305, -9.73242, 1.28.2022 18:0:34.239
82, 2.1176, 0.345261, 183.156, -0.000976562, 0, 0.000976562, -0.0449219, 0.362305, -9.72266, 1.28.2022 18:0:34.247
83, 2.1176, 0.345261, 183.156, -0.000976562, 0, 0, -0.107422, 0.367188, -9.75195, 1.28.2022 18:0:34.255
84, 2.1176, 0.345261, 183.156, -0.000976562, 0, 0, -0.0322266, 0.365234, -9.68945, 1.28.2022 18:0:34.263
85, 2.1176, 0.345261, 183.156, -0.000976562, -0.000976562, 0, -0.0664062, 0.37207, -9.73633, 1.28.2022 18:0:34.271
86, 2.1176, 0.345261, 183.156, -0.000976562, 0.000976562, -0.00195312, -0.0742188, 0.375, -9.66797, 1.28.2022 18:0:34.279
87, 2.1176, 0.345261, 183.156, -0.000976562, 0, -0.00195312, 0.00292969, 0.352539, -9.7334, 1.28.2022 18:0:34.287
88, 2.12458, 0.345454, 183.156, 0.000976562, 0.000976562, 0, -0.0849609, 0.378906, -9.71973, 1.28.2022 18:0:34.295
89, 2.12458, 0.345454, 183.156, 0, 0, -0.00195312, -0.0654297, 0.394531, -9.69043, 1.28.2022 18:0:34.303
90, 2.12458, 0.345454, 183.156, -0.000976562, 0, 0, -0.015625, 0.378906, -9.72559, 1.28.2022 18:0:34.311
91, 2.12458, 0.345454, 183.156, -0.00195312, 0, 0, -0.107422, 0.384766, -9.76172, 1.28.2022 18:0:34.319
92, 2.12458, 0.345454, 183.156, -0.00195312, 0, 0.000976562, -0.000976562, 0.355469, -9.66699, 1.28.2022 18:0:34.327
93, 2.12458, 0.345454, 183.156, 0, -0.00195312, -0.00195312, -0.0634766, 0.334961, -9.70703, 1.28.2022 18:0:34.335
94, 2.12458, 0.345454, 183.156, 0, -0.000976562, 0, -0.0849609, 0.361328, -9.69629, 1.28.2022 18:0:34.343
95, 2.13157, 0.345647, 183.156, 0.000976562, -0.000976562, 0.000976562, -0.0214844, 0.342773, -9.74219, 1.28.2022 18:0:34.351
96, 2.13176, 0.338656, 183.156, 0, 0, 0, -0.0947266, 0.359375, -9.73145, 1.28.2022 18:0:34.359
97, 2.13176, 0.338656, 183.156, -0.000976562, -0.00195312, 0, -0.0654297, 0.361328, -9.70801, 1.28.2022 18:0:34.367
